miRNA,SRR10196214,SRR10196215,SRR10196216,SRR10196217,SRR10196218,SRR10196219
hsa-let-7a-3p,0.0,2.0,6.0,1.0,1.0,5.0
hsa-let-7a-5p,2541.0,1567.0,3682.0,728.0,1133.0,2747.0
hsa-let-7b-3p,0.0,1.0,3.0,1.0,1.0,2.0
hsa-let-7b-5p,873.0,494.0,1038.0,329.0,469.0,1086.0
hsa-let-7c-5p,25.0,24.0,34.0,12.0,32.0,19.0
hsa-let-7d-3p,22.0,16.0,38.0,4.0,16.0,31.0
hsa-let-7d-5p,485.0,359.0,719.0,117.0,199.0,476.0
hsa-let-7e-3p,0.0,0.0,1.0,0.0,2.0,0.0
hsa-let-7e-5p,74.0,45.0,162.0,34.0,35.0,55.0
hsa-let-7f-1-3p,0.0,0.0,1.0,0.0,0.0,1.0
hsa-let-7f-5p,2259.0,1533.0,3305.0,573.0,1015.0,2257.0
hsa-let-7g-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-let-7g-5p,897.0,523.0,1122.0,233.0,386.0,929.0
hsa-let-7i-3p,2.0,3.0,10.0,1.0,3.0,7.0
hsa-let-7i-5p,505.0,354.0,706.0,160.0,274.0,535.0
hsa-miR-1-3p,18.0,14.0,18.0,20.0,3.0,12.0
hsa-miR-100-5p,11.0,5.0,10.0,6.0,8.0,10.0
hsa-miR-101-3p,1228.0,479.0,1117.0,258.0,457.0,909.0
hsa-miR-101-5p,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-10399-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-103a-2-5p,7.0,0.0,1.0,0.0,4.0,0.0
hsa-miR-103a-3p,712.0,497.0,638.0,124.0,325.0,92.0
hsa-miR-10401-3p,0.0,0.0,1.0,1.0,0.0,1.0
hsa-miR-106a-3p,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,25.0,11.0,15.0,7.0,10.0,13.0
hsa-miR-106b-3p,14.0,12.0,19.0,6.0,5.0,25.0
hsa-miR-106b-5p,151.0,113.0,158.0,46.0,70.0,144.0
hsa-miR-107,27.0,15.0,29.0,31.0,2.0,19.0
hsa-miR-10a-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-10a-5p,75.0,47.0,96.0,37.0,57.0,117.0
hsa-miR-10b-3p,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-10b-5p,133.0,52.0,137.0,61.0,80.0,205.0
hsa-miR-11400,1.0,0.0,5.0,0.0,1.0,4.0
hsa-miR-1179,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-1180-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,1.0,2.0,1.0,1.0,0.0,0.0
hsa-miR-1185-2-3p,2.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1185-5p,1.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-1197,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-12136,4.0,1.0,0.0,0.0,1.0,2.0
hsa-miR-122-5p,7.0,1.0,1.0,2.0,0.0,1.0
hsa-miR-1226-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,2.0,0.0,0.0,0.0,2.0
hsa-miR-124-3p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1246,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1247-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,1.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-1255a,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-1256,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-125a-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,141.0,67.0,247.0,76.0,86.0,168.0
hsa-miR-125b-5p,22.0,15.0,38.0,16.0,21.0,23.0
hsa-miR-126-3p,644.0,507.0,1015.0,312.0,426.0,863.0
hsa-miR-126-5p,812.0,628.0,1366.0,330.0,447.0,1019.0
hsa-miR-1260b,1.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-127-3p,11.0,12.0,14.0,7.0,0.0,1.0
hsa-miR-127-5p,0.0,2.0,0.0,0.0,0.0,1.0
hsa-miR-1271-5p,3.0,1.0,1.0,0.0,2.0,2.0
hsa-miR-1273h-3p,2.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1277-3p,5.0,1.0,5.0,2.0,1.0,3.0
hsa-miR-128-3p,14.0,9.0,30.0,4.0,5.0,11.0
hsa-miR-1285-3p,0.0,1.0,1.0,0.0,0.0,1.0
hsa-miR-1285-5p,0.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-1287-5p,1.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-129-2-3p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1296-5p,2.0,3.0,1.0,0.0,0.0,3.0
hsa-miR-1299,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1301-3p,11.0,11.0,20.0,1.0,4.0,6.0
hsa-miR-1306-3p,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-1306-5p,3.0,0.0,2.0,0.0,1.0,0.0
hsa-miR-1307-3p,14.0,10.0,31.0,3.0,9.0,13.0
hsa-miR-1307-5p,37.0,22.0,37.0,7.0,18.0,35.0
hsa-miR-130a-3p,60.0,44.0,136.0,18.0,31.0,37.0
hsa-miR-130a-5p,1.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-130b-3p,16.0,9.0,28.0,5.0,6.0,16.0
hsa-miR-130b-5p,10.0,4.0,10.0,0.0,4.0,2.0
hsa-miR-132-3p,8.0,8.0,10.0,3.0,2.0,9.0
hsa-miR-1323,0.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-133a-3p,9.0,6.0,5.0,1.0,3.0,3.0
hsa-miR-134-5p,2.0,5.0,8.0,4.0,3.0,1.0
hsa-miR-1343-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,5.0,0.0,1.0,3.0,3.0,3.0
hsa-miR-135b-5p,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-136-3p,0.0,1.0,3.0,1.0,0.0,0.0
hsa-miR-136-5p,2.0,2.0,4.0,1.0,1.0,0.0
hsa-miR-138-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-139-3p,1.0,2.0,6.0,1.0,1.0,3.0
hsa-miR-139-5p,52.0,34.0,78.0,13.0,33.0,46.0
hsa-miR-140-3p,123.0,75.0,158.0,38.0,84.0,170.0
hsa-miR-140-5p,22.0,12.0,13.0,4.0,7.0,10.0
hsa-miR-141-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-142-3p,1421.0,825.0,1662.0,265.0,532.0,1183.0
hsa-miR-142-5p,288.0,215.0,430.0,76.0,155.0,291.0
hsa-miR-143-3p,39.0,26.0,30.0,14.0,21.0,99.0
hsa-miR-143-5p,0.0,0.0,1.0,1.0,1.0,3.0
hsa-miR-144-3p,65.0,26.0,36.0,18.0,22.0,64.0
hsa-miR-144-5p,319.0,81.0,157.0,62.0,100.0,187.0
hsa-miR-145-5p,27.0,7.0,25.0,9.0,8.0,40.0
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-146a-5p,566.0,443.0,887.0,140.0,246.0,640.0
hsa-miR-146b-3p,1.0,0.0,2.0,1.0,0.0,1.0
hsa-miR-146b-5p,111.0,72.0,140.0,60.0,86.0,111.0
hsa-miR-148a-3p,249.0,167.0,349.0,68.0,103.0,147.0
hsa-miR-148a-5p,2.0,0.0,3.0,0.0,0.0,1.0
hsa-miR-148b-3p,249.0,153.0,336.0,44.0,103.0,261.0
hsa-miR-148b-5p,3.0,2.0,3.0,0.0,2.0,0.0
hsa-miR-150-3p,3.0,2.0,1.0,1.0,1.0,0.0
hsa-miR-150-5p,372.0,192.0,357.0,311.0,440.0,558.0
hsa-miR-151a-3p,39.0,41.0,74.0,5.0,23.0,41.0
hsa-miR-151a-5p,195.0,135.0,381.0,53.0,104.0,275.0
hsa-miR-151b,66.0,61.0,30.0,22.0,41.0,23.0
hsa-miR-152-3p,31.0,16.0,42.0,6.0,14.0,25.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1537-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-154-3p,3.0,1.0,2.0,0.0,1.0,1.0
hsa-miR-154-5p,0.0,2.0,1.0,1.0,0.0,0.0
hsa-miR-155-5p,24.0,23.0,40.0,10.0,15.0,26.0
hsa-miR-15a-3p,2.0,4.0,3.0,1.0,2.0,1.0
hsa-miR-15a-5p,386.0,193.0,388.0,96.0,150.0,355.0
hsa-miR-15b-3p,11.0,11.0,11.0,9.0,4.0,14.0
hsa-miR-15b-5p,1044.0,699.0,1387.0,274.0,445.0,1023.0
hsa-miR-16-2-3p,5.0,5.0,7.0,3.0,4.0,11.0
hsa-miR-16-5p,4430.0,2363.0,4334.0,1215.0,1601.0,4418.0
hsa-miR-17-3p,3.0,10.0,8.0,2.0,2.0,5.0
hsa-miR-17-5p,241.0,163.0,293.0,62.0,104.0,235.0
hsa-miR-181a-2-3p,1.0,0.0,3.0,1.0,2.0,3.0
hsa-miR-181a-3p,0.0,2.0,1.0,0.0,1.0,3.0
