BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJNA824312,SRR18672397,sEV,Primary cell|iPSC_RPE_Cells,-,-,2024-05-31,https://www.biorxiv.org/content/10.1101/2022.04.05.487197v1.full,"EVs were isolated using ExoQuick-TC (EXOTC50A-1, System Biosciences, Palo Alto, CA, USA) according to manufacturer instructions. Briefly, the conditioned was mixed with Exoquick-TC and incubated at 4°C for at least 12 hours. Then, ExoQuick-TC/conditioned media mixture was at centrifuged at 1500 × g for 30 minutes and the supernatant was discarded. A final spin was performed at 1500 × g for 5 minutes to remove any residual fluid. The EV pellet was resuspended in 100 μL of 1X phosphate-buffered saline (PBS) and stored at −80°C.",Extracellular Vesicles from PRPF31+/-iPSC-Derived RPE,"EV RNAs can be used as biomarkers of the health status of the neural retina and RPE. To test this hypothesis for the RPE, we used PRPF31+/+ and PRPF31+/-human induced pluripotent stem cell (hiPSC)-derived RPE to investigate the RNAs contained in RPE-derived EVs, and how they change in disease."
PRJNA824312,SRR18672408,sEV,Primary cell|iPSC_RPE_Cells,-,-,2024-05-31,https://www.biorxiv.org/content/10.1101/2022.04.05.487197v1.full,"EVs were isolated using ExoQuick-TC (EXOTC50A-1, System Biosciences, Palo Alto, CA, USA) according to manufacturer instructions. Briefly, the conditioned was mixed with Exoquick-TC and incubated at 4°C for at least 12 hours. Then, ExoQuick-TC/conditioned media mixture was at centrifuged at 1500 × g for 30 minutes and the supernatant was discarded. A final spin was performed at 1500 × g for 5 minutes to remove any residual fluid. The EV pellet was resuspended in 100 μL of 1X phosphate-buffered saline (PBS) and stored at −80°C.",Extracellular Vesicles from PRPF31+/-iPSC-Derived RPE,"EV RNAs can be used as biomarkers of the health status of the neural retina and RPE. To test this hypothesis for the RPE, we used PRPF31+/+ and PRPF31+/-human induced pluripotent stem cell (hiPSC)-derived RPE to investigate the RNAs contained in RPE-derived EVs, and how they change in disease."
PRJNA824312,SRR18672419,sEV,Primary cell|iPSC_RPE_Cells,-,-,2024-05-31,https://www.biorxiv.org/content/10.1101/2022.04.05.487197v1.full,"EVs were isolated using ExoQuick-TC (EXOTC50A-1, System Biosciences, Palo Alto, CA, USA) according to manufacturer instructions. Briefly, the conditioned was mixed with Exoquick-TC and incubated at 4°C for at least 12 hours. Then, ExoQuick-TC/conditioned media mixture was at centrifuged at 1500 × g for 30 minutes and the supernatant was discarded. A final spin was performed at 1500 × g for 5 minutes to remove any residual fluid. The EV pellet was resuspended in 100 μL of 1X phosphate-buffered saline (PBS) and stored at −80°C.",Extracellular Vesicles from PRPF31+/-iPSC-Derived RPE,"EV RNAs can be used as biomarkers of the health status of the neural retina and RPE. To test this hypothesis for the RPE, we used PRPF31+/+ and PRPF31+/-human induced pluripotent stem cell (hiPSC)-derived RPE to investigate the RNAs contained in RPE-derived EVs, and how they change in disease."
PRJNA824312,SRR18672431,sEV,Primary cell|iPSC_RPE_Cells,-,-,2024-05-31,https://www.biorxiv.org/content/10.1101/2022.04.05.487197v1.full,"EVs were isolated using ExoQuick-TC (EXOTC50A-1, System Biosciences, Palo Alto, CA, USA) according to manufacturer instructions. Briefly, the conditioned was mixed with Exoquick-TC and incubated at 4°C for at least 12 hours. Then, ExoQuick-TC/conditioned media mixture was at centrifuged at 1500 × g for 30 minutes and the supernatant was discarded. A final spin was performed at 1500 × g for 5 minutes to remove any residual fluid. The EV pellet was resuspended in 100 μL of 1X phosphate-buffered saline (PBS) and stored at −80°C.",Extracellular Vesicles from PRPF31+/-iPSC-Derived RPE,"EV RNAs can be used as biomarkers of the health status of the neural retina and RPE. To test this hypothesis for the RPE, we used PRPF31+/+ and PRPF31+/-human induced pluripotent stem cell (hiPSC)-derived RPE to investigate the RNAs contained in RPE-derived EVs, and how they change in disease."
PRJNA824312,SRR18672432,sEV,Primary cell|iPSC_RPE_Cells,-,-,2024-05-31,https://www.biorxiv.org/content/10.1101/2022.04.05.487197v1.full,"EVs were isolated using ExoQuick-TC (EXOTC50A-1, System Biosciences, Palo Alto, CA, USA) according to manufacturer instructions. Briefly, the conditioned was mixed with Exoquick-TC and incubated at 4°C for at least 12 hours. Then, ExoQuick-TC/conditioned media mixture was at centrifuged at 1500 × g for 30 minutes and the supernatant was discarded. A final spin was performed at 1500 × g for 5 minutes to remove any residual fluid. The EV pellet was resuspended in 100 μL of 1X phosphate-buffered saline (PBS) and stored at −80°C.",Extracellular Vesicles from PRPF31+/-iPSC-Derived RPE,"EV RNAs can be used as biomarkers of the health status of the neural retina and RPE. To test this hypothesis for the RPE, we used PRPF31+/+ and PRPF31+/-human induced pluripotent stem cell (hiPSC)-derived RPE to investigate the RNAs contained in RPE-derived EVs, and how they change in disease."
PRJNA824312,SRR18672433,sEV,Primary cell|iPSC_RPE_Cells,-,-,2024-05-31,https://www.biorxiv.org/content/10.1101/2022.04.05.487197v1.full,"EVs were isolated using ExoQuick-TC (EXOTC50A-1, System Biosciences, Palo Alto, CA, USA) according to manufacturer instructions. Briefly, the conditioned was mixed with Exoquick-TC and incubated at 4°C for at least 12 hours. Then, ExoQuick-TC/conditioned media mixture was at centrifuged at 1500 × g for 30 minutes and the supernatant was discarded. A final spin was performed at 1500 × g for 5 minutes to remove any residual fluid. The EV pellet was resuspended in 100 μL of 1X phosphate-buffered saline (PBS) and stored at −80°C.",Extracellular Vesicles from PRPF31+/-iPSC-Derived RPE,"EV RNAs can be used as biomarkers of the health status of the neural retina and RPE. To test this hypothesis for the RPE, we used PRPF31+/+ and PRPF31+/-human induced pluripotent stem cell (hiPSC)-derived RPE to investigate the RNAs contained in RPE-derived EVs, and how they change in disease."
PRJNA824312,SRR18672434,sEV,Primary cell|iPSC_RPE_Cells,-,-,2024-05-31,https://www.biorxiv.org/content/10.1101/2022.04.05.487197v1.full,"EVs were isolated using ExoQuick-TC (EXOTC50A-1, System Biosciences, Palo Alto, CA, USA) according to manufacturer instructions. Briefly, the conditioned was mixed with Exoquick-TC and incubated at 4°C for at least 12 hours. Then, ExoQuick-TC/conditioned media mixture was at centrifuged at 1500 × g for 30 minutes and the supernatant was discarded. A final spin was performed at 1500 × g for 5 minutes to remove any residual fluid. The EV pellet was resuspended in 100 μL of 1X phosphate-buffered saline (PBS) and stored at −80°C.",Extracellular Vesicles from PRPF31+/-iPSC-Derived RPE,"EV RNAs can be used as biomarkers of the health status of the neural retina and RPE. To test this hypothesis for the RPE, we used PRPF31+/+ and PRPF31+/-human induced pluripotent stem cell (hiPSC)-derived RPE to investigate the RNAs contained in RPE-derived EVs, and how they change in disease."
PRJNA824312,SRR18672435,sEV,Primary cell|iPSC_RPE_Cells,-,-,2024-05-31,https://www.biorxiv.org/content/10.1101/2022.04.05.487197v1.full,"EVs were isolated using ExoQuick-TC (EXOTC50A-1, System Biosciences, Palo Alto, CA, USA) according to manufacturer instructions. Briefly, the conditioned was mixed with Exoquick-TC and incubated at 4°C for at least 12 hours. Then, ExoQuick-TC/conditioned media mixture was at centrifuged at 1500 × g for 30 minutes and the supernatant was discarded. A final spin was performed at 1500 × g for 5 minutes to remove any residual fluid. The EV pellet was resuspended in 100 μL of 1X phosphate-buffered saline (PBS) and stored at −80°C.",Extracellular Vesicles from PRPF31+/-iPSC-Derived RPE,"EV RNAs can be used as biomarkers of the health status of the neural retina and RPE. To test this hypothesis for the RPE, we used PRPF31+/+ and PRPF31+/-human induced pluripotent stem cell (hiPSC)-derived RPE to investigate the RNAs contained in RPE-derived EVs, and how they change in disease."
PRJNA824312,SRR18672436,sEV,Primary cell|iPSC_RPE_Cells,-,-,2024-05-31,https://www.biorxiv.org/content/10.1101/2022.04.05.487197v1.full,"EVs were isolated using ExoQuick-TC (EXOTC50A-1, System Biosciences, Palo Alto, CA, USA) according to manufacturer instructions. Briefly, the conditioned was mixed with Exoquick-TC and incubated at 4°C for at least 12 hours. Then, ExoQuick-TC/conditioned media mixture was at centrifuged at 1500 × g for 30 minutes and the supernatant was discarded. A final spin was performed at 1500 × g for 5 minutes to remove any residual fluid. The EV pellet was resuspended in 100 μL of 1X phosphate-buffered saline (PBS) and stored at −80°C.",Extracellular Vesicles from PRPF31+/-iPSC-Derived RPE,"EV RNAs can be used as biomarkers of the health status of the neural retina and RPE. To test this hypothesis for the RPE, we used PRPF31+/+ and PRPF31+/-human induced pluripotent stem cell (hiPSC)-derived RPE to investigate the RNAs contained in RPE-derived EVs, and how they change in disease."
PRJNA824312,SRR18672437,sEV,Primary cell|iPSC_RPE_Cells,-,-,2024-05-31,https://www.biorxiv.org/content/10.1101/2022.04.05.487197v1.full,"EVs were isolated using ExoQuick-TC (EXOTC50A-1, System Biosciences, Palo Alto, CA, USA) according to manufacturer instructions. Briefly, the conditioned was mixed with Exoquick-TC and incubated at 4°C for at least 12 hours. Then, ExoQuick-TC/conditioned media mixture was at centrifuged at 1500 × g for 30 minutes and the supernatant was discarded. A final spin was performed at 1500 × g for 5 minutes to remove any residual fluid. The EV pellet was resuspended in 100 μL of 1X phosphate-buffered saline (PBS) and stored at −80°C.",Extracellular Vesicles from PRPF31+/-iPSC-Derived RPE,"EV RNAs can be used as biomarkers of the health status of the neural retina and RPE. To test this hypothesis for the RPE, we used PRPF31+/+ and PRPF31+/-human induced pluripotent stem cell (hiPSC)-derived RPE to investigate the RNAs contained in RPE-derived EVs, and how they change in disease."
