miRNA,SRR24781677,SRR24781676,SRR24781675,SRR24781674,SRR24781673,SRR24781672
hsa-let-7a-3p,81.0,93.0,85.0,400.0,295.0,389.0
hsa-let-7a-5p,50425.0,47580.0,49089.0,62086.0,41846.0,18795.0
hsa-let-7b-3p,21.0,16.0,22.0,286.0,224.0,171.0
hsa-let-7b-5p,12767.0,11968.0,10753.0,36542.0,21134.0,15818.0
hsa-let-7c-5p,2572.0,2072.0,2863.0,5897.0,3076.0,678.0
hsa-let-7d-3p,452.0,364.0,428.0,12497.0,11451.0,10371.0
hsa-let-7d-5p,2009.0,1901.0,1773.0,2063.0,1369.0,767.0
hsa-let-7e-3p,3.0,2.0,1.0,3.0,16.0,0.0
hsa-let-7e-5p,209.0,168.0,157.0,116.0,150.0,91.0
hsa-let-7f-1-3p,5.0,1.0,7.0,25.0,9.0,9.0
hsa-let-7f-2-3p,3.0,3.0,2.0,7.0,7.0,2.0
hsa-let-7f-5p,73648.0,68961.0,71418.0,63957.0,46616.0,16267.0
hsa-let-7g-3p,0.0,0.0,0.0,3.0,8.0,1.0
hsa-let-7g-5p,28476.0,28727.0,26946.0,41149.0,25041.0,8393.0
hsa-let-7i-3p,3.0,3.0,4.0,2.0,15.0,17.0
hsa-let-7i-5p,55719.0,51853.0,50305.0,82773.0,58311.0,15431.0
hsa-miR-1-3p,9.0,19.0,22.0,258.0,226.0,102.0
hsa-miR-100-5p,102.0,112.0,101.0,970.0,701.0,352.0
hsa-miR-101-3p,876.0,926.0,921.0,3294.0,2508.0,1520.0
hsa-miR-101-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10393-3p,4.0,2.0,1.0,0.0,0.0,0.0
hsa-miR-10394-3p,7.0,3.0,6.0,7.0,0.0,0.0
hsa-miR-10394-5p,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-10395-3p,2.0,3.0,0.0,0.0,3.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-10399-3p,13.0,19.0,16.0,38.0,27.0,20.0
hsa-miR-10399-5p,2.0,0.0,1.0,0.0,5.0,5.0
hsa-miR-103a-3p,2482.0,384.0,2496.0,3236.0,364.0,1222.0
hsa-miR-10401-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-105-5p,0.0,0.0,0.0,5.0,10.0,4.0
hsa-miR-10527-5p,1.0,1.0,3.0,5.0,0.0,2.0
hsa-miR-106a-5p,13.0,18.0,10.0,40.0,33.0,9.0
hsa-miR-106b-3p,610.0,576.0,565.0,1426.0,972.0,875.0
hsa-miR-106b-5p,124.0,175.0,149.0,246.0,153.0,158.0
hsa-miR-107,57.0,110.0,63.0,18.0,433.0,243.0
hsa-miR-10a-3p,0.0,0.0,0.0,15.0,14.0,0.0
hsa-miR-10a-5p,90.0,86.0,94.0,917.0,706.0,423.0
hsa-miR-10b-3p,0.0,4.0,1.0,5.0,21.0,6.0
hsa-miR-10b-5p,187.0,259.0,198.0,3024.0,2409.0,1118.0
hsa-miR-11181-3p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-11399,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-1180-3p,15.0,14.0,17.0,116.0,37.0,10.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1197,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-122-3p,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-122-5p,106.0,319.0,363.0,14893.0,12304.0,370.0
hsa-miR-1226-3p,2.0,0.0,1.0,6.0,0.0,3.0
hsa-miR-122b-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-1237-5p,1.0,0.0,0.0,1.0,5.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-124-3p,1.0,1.0,1.0,65.0,26.0,31.0
hsa-miR-1243,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1244,1.0,0.0,2.0,0.0,0.0,1.0
hsa-miR-1246,9487.0,16341.0,16481.0,606275.0,281050.0,275320.0
hsa-miR-1247-3p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1247-5p,0.0,0.0,0.0,3.0,4.0,0.0
hsa-miR-1248,9.0,12.0,8.0,0.0,0.0,0.0
hsa-miR-1249-3p,6.0,16.0,12.0,16.0,0.0,0.0
hsa-miR-1249-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,1.0,1.0,0.0,34.0,17.0,30.0
hsa-miR-1255a,1.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-1255b-5p,2.0,4.0,3.0,10.0,3.0,7.0
hsa-miR-1256,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,14.0,17.0,19.0,163.0,108.0,108.0
hsa-miR-125a-5p,1040.0,1144.0,1092.0,22360.0,17998.0,13978.0
hsa-miR-125b-1-3p,4.0,2.0,1.0,14.0,2.0,25.0
hsa-miR-125b-5p,89.0,73.0,112.0,1035.0,912.0,627.0
hsa-miR-126-3p,1024.0,1009.0,991.0,6061.0,5746.0,3939.0
hsa-miR-126-5p,7.0,4.0,4.0,22.0,39.0,7.0
hsa-miR-1260b,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,11.0
hsa-miR-1268a,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1268b,1.0,0.0,0.0,0.0,6.0,2.0
hsa-miR-1269a,2.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-1269b,162.0,140.0,159.0,150.0,139.0,62.0
hsa-miR-127-3p,54.0,53.0,58.0,534.0,506.0,282.0
hsa-miR-127-5p,0.0,0.0,0.0,17.0,2.0,0.0
hsa-miR-1271-5p,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1273c,0.0,4.0,2.0,2.0,4.0,0.0
hsa-miR-1273h-3p,27.0,24.0,29.0,60.0,56.0,50.0
hsa-miR-1273h-5p,3.0,1.0,1.0,7.0,0.0,0.0
hsa-miR-1275,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-1277-3p,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1278,18.0,21.0,23.0,28.0,26.0,38.0
hsa-miR-128-1-5p,1.0,1.0,1.0,13.0,0.0,0.0
hsa-miR-128-3p,3716.0,3527.0,4302.0,83255.0,64254.0,57012.0
hsa-miR-1283,0.0,0.0,0.0,20.0,0.0,0.0
hsa-miR-1284,3.0,5.0,6.0,40.0,61.0,19.0
hsa-miR-1285-3p,17.0,7.0,6.0,94.0,73.0,83.0
hsa-miR-1285-5p,1.0,1.0,5.0,16.0,15.0,32.0
hsa-miR-1286,0.0,0.0,0.0,0.0,6.0,5.0
hsa-miR-1287-5p,0.0,0.0,1.0,1.0,4.0,0.0
hsa-miR-1288-3p,0.0,0.0,1.0,8.0,0.0,0.0
hsa-miR-129-1-3p,2.0,2.0,3.0,4.0,0.0,0.0
hsa-miR-129-2-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,30.0,18.0,23.0,145.0,204.0,92.0
hsa-miR-1290,1.0,0.0,2.0,94.0,24.0,33.0
hsa-miR-1291,2.0,5.0,4.0,10.0,6.0,9.0
hsa-miR-1292-5p,0.0,1.0,2.0,19.0,0.0,0.0
hsa-miR-1294,0.0,1.0,0.0,10.0,0.0,0.0
hsa-miR-1295a,0.0,1.0,0.0,20.0,3.0,7.0
hsa-miR-1296-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1296-5p,3.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-1297,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1298-5p,1.0,1.0,0.0,0.0,4.0,0.0
hsa-miR-1299,0.0,0.0,1.0,0.0,12.0,0.0
hsa-miR-1301-3p,54.0,39.0,26.0,177.0,154.0,153.0
hsa-miR-1302,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-1303,17.0,12.0,22.0,54.0,26.0,37.0
hsa-miR-1304-3p,0.0,0.0,0.0,17.0,13.0,13.0
hsa-miR-1304-5p,8.0,11.0,15.0,55.0,55.0,67.0
hsa-miR-1305,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1306-3p,5.0,3.0,7.0,28.0,52.0,48.0
hsa-miR-1306-5p,1.0,0.0,2.0,5.0,1.0,3.0
hsa-miR-1307-3p,348.0,289.0,307.0,764.0,969.0,284.0
hsa-miR-1307-5p,146.0,141.0,155.0,920.0,884.0,1337.0
hsa-miR-130a-3p,0.0,2.0,1.0,4.0,3.0,0.0
hsa-miR-130b-3p,44.0,41.0,41.0,754.0,622.0,551.0
hsa-miR-130b-5p,377.0,347.0,426.0,1171.0,988.0,887.0
hsa-miR-132-3p,0.0,1.0,1.0,0.0,11.0,10.0
hsa-miR-132-5p,0.0,3.0,0.0,9.0,2.0,3.0
hsa-miR-1323,0.0,0.0,0.0,173.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-134-5p,0.0,0.0,0.0,5.0,7.0,1.0
hsa-miR-1343-3p,5.0,4.0,3.0,60.0,58.0,64.0
hsa-miR-135b-5p,3.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-136-3p,1.0,3.0,2.0,15.0,4.0,16.0
