miRNA,SRR15886829,SRR15886830
hsa-let-7a-5p,15788.0,5014.0
hsa-let-7b-3p,0.0,72.0
hsa-let-7b-5p,62549.0,347145.0
hsa-let-7c-5p,158.0,6180.0
hsa-let-7d-3p,1.0,2873.0
hsa-let-7e-5p,9.0,1960.0
hsa-let-7f-5p,8672.0,11441.0
hsa-let-7g-5p,0.0,2433.0
hsa-let-7i-5p,1.0,22852.0
hsa-miR-1-3p,172400.0,57074.0
hsa-miR-100-5p,15489.0,19437.0
hsa-miR-101-3p,0.0,23.0
hsa-miR-10a-5p,5.0,87734.0
hsa-miR-10b-5p,99.0,6528.0
hsa-miR-122-5p,14766.0,2514.0
hsa-miR-1246,163.0,432.0
hsa-miR-125a-5p,17118.0,0.0
hsa-miR-125b-1-3p,0.0,12.0
hsa-miR-125b-5p,8283.0,2688.0
hsa-miR-126-3p,1.0,0.0
hsa-miR-126-5p,0.0,220.0
hsa-miR-128-3p,14.0,0.0
hsa-miR-1290,0.0,4.0
hsa-miR-134-5p,0.0,2388.0
hsa-miR-143-3p,8406.0,29177.0
hsa-miR-148a-3p,37378.0,27445.0
hsa-miR-149-3p,0.0,1747.0
hsa-miR-151a-3p,66307.0,52770.0
hsa-miR-184,211.0,0.0
hsa-miR-193b-5p,0.0,1136.0
hsa-miR-197-5p,1.0,0.0
hsa-miR-199a-3p,0.0,2677.0
hsa-miR-200b-3p,1.0,0.0
hsa-miR-200c-3p,8859.0,0.0
hsa-miR-206,2.0,0.0
hsa-miR-21-5p,180.0,17578.0
hsa-miR-22-3p,0.0,2249.0
hsa-miR-222-3p,0.0,6933.0
hsa-miR-25-3p,4.0,8437.0
hsa-miR-26a-5p,0.0,5115.0
hsa-miR-27a-3p,15940.0,0.0
hsa-miR-27b-3p,53.0,1.0
hsa-miR-30a-5p,29203.0,5716.0
hsa-miR-30b-5p,0.0,2.0
hsa-miR-30c-5p,0.0,102.0
hsa-miR-30d-5p,209.0,238.0
hsa-miR-30e-5p,85.0,10.0
hsa-miR-320a-3p,0.0,4515.0
hsa-miR-320b,0.0,51.0
hsa-miR-320c,0.0,53.0
hsa-miR-320d,0.0,5.0
hsa-miR-3665,0.0,694.0
hsa-miR-378a-3p,0.0,90.0
hsa-miR-378c,0.0,4461.0
hsa-miR-378d,0.0,3.0
hsa-miR-378f,0.0,1.0
hsa-miR-378j,0.0,1.0
hsa-miR-3960,0.0,9.0
hsa-miR-423-5p,11440.0,10168.0
hsa-miR-432-5p,0.0,2889.0
hsa-miR-4324,0.0,12.0
hsa-miR-4429,0.0,1.0
hsa-miR-4505,0.0,2.0
hsa-miR-4516,0.0,3.0
hsa-miR-451a,0.0,8376.0
hsa-miR-4531,0.0,8.0
hsa-miR-485-5p,0.0,2091.0
hsa-miR-486-5p,58.0,0.0
hsa-miR-493-3p,0.0,1508.0
hsa-miR-574-5p,0.0,1670.0
hsa-miR-625-3p,0.0,3136.0
hsa-miR-6735-5p,1.0,2127.0
hsa-miR-6741-5p,0.0,1.0
hsa-miR-6765-5p,0.0,1.0
hsa-miR-6816-5p,1.0,0.0
hsa-miR-7-5p,20462.0,6966.0
hsa-miR-760,0.0,30.0
hsa-miR-7706,0.0,2409.0
hsa-miR-877-5p,0.0,288.0
hsa-miR-9-3p,1.0,0.0
hsa-miR-9-5p,18143.0,393.0
hsa-miR-92a-3p,6821.0,10624.0
hsa-miR-92b-3p,0.0,1965.0
hsa-miR-92b-5p,2.0,1442.0
hsa-miR-937-3p,0.0,2089.0
hsa-miR-98-5p,1.0,0.0
hsa-miR-99a-5p,33252.0,2982.0
hsa-miR-99b-5p,0.0,2716.0
hsa-mir-4330-3p,0.0,7.0
hsa-mir-5100-3p,0.0,4.0
hsa-mir-639-3p,0.0,8.0
hsa-mir-7703-3p,43.0,30.0
