miRNA,SRR10611421,SRR10611425,SRR10611429,SRR10611430,SRR10611432,SRR10611435,SRR10611436,SRR10611437
hsa-miR-10527-5p,1.0,1.0,6.0,0.0,4.0,3.0,0.0,4.0
hsa-miR-106a-3p,11.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0
hsa-miR-106a-5p,134.0,58.0,87.0,22.0,132.0,200.0,174.0,261.0
hsa-miR-106b-3p,3157.0,1981.0,1825.0,1704.0,2039.0,7839.0,2043.0,10240.0
hsa-miR-106b-5p,337.0,194.0,34.0,8.0,220.0,805.0,228.0,1589.0
hsa-miR-107,1304.0,5.0,167.0,1.0,383.0,18.0,20.0,4502.0
hsa-miR-10a-3p,13.0,11.0,9.0,1.0,7.0,15.0,41.0,31.0
hsa-miR-10a-5p,2046.0,2709.0,1209.0,258.0,411.0,1875.0,3901.0,6649.0
hsa-miR-10b-3p,22.0,30.0,21.0,3.0,7.0,45.0,33.0,62.0
hsa-miR-10b-5p,5847.0,9167.0,1999.0,443.0,1158.0,6087.0,10362.0,14360.0
hsa-miR-11400,2.0,13.0,82.0,14.0,3.0,45.0,9.0,68.0
hsa-miR-11401,35.0,59.0,77.0,25.0,66.0,77.0,35.0,176.0
hsa-miR-1179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1180-3p,345.0,1035.0,1820.0,188.0,856.0,2171.0,829.0,7019.0
hsa-miR-1185-1-3p,3.0,1.0,2.0,1.0,1.0,4.0,4.0,30.0
hsa-miR-1185-2-3p,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0
hsa-miR-1193,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
hsa-miR-1197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-12129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-12136,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
hsa-miR-122-3p,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
hsa-miR-122-5p,53095.0,41180.0,314774.0,16684.0,9766.0,91942.0,2895.0,1072.0
hsa-miR-1225-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1226-3p,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-1227-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1228-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0
hsa-miR-1231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1234-3p,2.0,5.0,0.0,0.0,2.0,8.0,1.0,2.0
hsa-miR-1236-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1236-5p,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0
hsa-miR-1246,110.0,86.0,147.0,87.0,42.0,220.0,105.0,323.0
hsa-miR-1247-5p,0.0,3.0,2.0,0.0,1.0,2.0,0.0,5.0
hsa-miR-1248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1249-3p,5.0,8.0,1.0,0.0,1.0,3.0,5.0,16.0
hsa-miR-1250-5p,6.0,6.0,1.0,26.0,4.0,15.0,9.0,76.0
hsa-miR-1255a,6.0,0.0,3.0,0.0,0.0,9.0,0.0,25.0
hsa-miR-1255b-5p,128.0,143.0,268.0,22.0,168.0,378.0,191.0,302.0
hsa-miR-1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,17.0,53.0,63.0,84.0,19.0,44.0,30.0,150.0
hsa-miR-125a-5p,164.0,750.0,382.0,107.0,105.0,297.0,862.0,1615.0
hsa-miR-125b-1-3p,2.0,7.0,3.0,21.0,3.0,14.0,4.0,19.0
hsa-miR-125b-2-3p,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0
hsa-miR-125b-5p,233.0,646.0,310.0,112.0,138.0,642.0,490.0,1502.0
hsa-miR-126-3p,18104.0,11091.0,1283.0,2862.0,2412.0,13728.0,16470.0,59874.0
hsa-miR-126-5p,164.0,53.0,21.0,5.0,19.0,109.0,172.0,485.0
hsa-miR-1260b,6.0,11.0,8.0,5.0,0.0,10.0,6.0,50.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1268a,1.0,1.0,0.0,0.0,2.0,6.0,0.0,3.0
hsa-miR-1268b,3.0,4.0,2.0,8.0,0.0,0.0,0.0,33.0
hsa-miR-127-3p,111.0,62.0,216.0,387.0,191.0,240.0,52.0,949.0
hsa-miR-127-5p,2.0,4.0,2.0,22.0,1.0,6.0,1.0,3.0
hsa-miR-1270,3.0,5.0,7.0,5.0,4.0,14.0,4.0,21.0
hsa-miR-1271-5p,9.0,13.0,0.0,9.0,0.0,12.0,17.0,27.0
hsa-miR-1273c,8.0,6.0,3.0,10.0,8.0,20.0,3.0,32.0
hsa-miR-1273h-3p,28.0,63.0,48.0,78.0,20.0,45.0,64.0,219.0
hsa-miR-1273h-5p,13.0,35.0,23.0,62.0,18.0,14.0,29.0,57.0
hsa-miR-1275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-1276,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1277-3p,4.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0
hsa-miR-1278,6.0,6.0,0.0,0.0,0.0,9.0,11.0,20.0
hsa-miR-128-1-5p,1.0,0.0,3.0,0.0,1.0,2.0,4.0,10.0
hsa-miR-128-3p,925.0,3837.0,960.0,262.0,497.0,2827.0,4345.0,14284.0
hsa-miR-1283,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1284,9.0,11.0,10.0,0.0,0.0,14.0,23.0,45.0
hsa-miR-1285-3p,71.0,120.0,166.0,163.0,106.0,258.0,77.0,507.0
hsa-miR-1285-5p,6.0,8.0,4.0,20.0,4.0,13.0,8.0,39.0
hsa-miR-1287-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,19.0,45.0,26.0,10.0,46.0,51.0,25.0,99.0
hsa-miR-1288-3p,4.0,5.0,4.0,7.0,8.0,6.0,7.0,17.0
hsa-miR-1289,2.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0
hsa-miR-129-1-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-129-5p,20.0,76.0,80.0,20.0,32.0,72.0,68.0,191.0
hsa-miR-1290,4.0,0.0,2.0,0.0,3.0,17.0,11.0,1.0
hsa-miR-1291,2.0,6.0,1.0,8.0,8.0,7.0,6.0,39.0
hsa-miR-1292-5p,39.0,74.0,143.0,35.0,119.0,113.0,56.0,182.0
hsa-miR-1293,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,34.0,50.0,89.0,6.0,25.0,99.0,42.0,177.0
hsa-miR-1295a,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
hsa-miR-1296-5p,1.0,2.0,1.0,3.0,1.0,3.0,2.0,6.0
hsa-miR-1297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,1.0,4.0,0.0,1.0,0.0,5.0,8.0,25.0
hsa-miR-1299,4.0,372.0,7.0,337.0,64.0,165.0,77.0,3.0
hsa-miR-1301-3p,83.0,259.0,279.0,124.0,152.0,201.0,337.0,685.0
hsa-miR-1303,21.0,3.0,16.0,0.0,6.0,36.0,3.0,106.0
hsa-miR-1304-3p,0.0,0.0,11.0,12.0,0.0,1.0,0.0,43.0
hsa-miR-1304-5p,46.0,100.0,65.0,26.0,56.0,166.0,102.0,135.0
hsa-miR-1306-3p,13.0,36.0,38.0,28.0,53.0,78.0,29.0,353.0
hsa-miR-1306-5p,5.0,18.0,10.0,0.0,5.0,21.0,9.0,80.0
hsa-miR-1307-3p,642.0,2976.0,2820.0,1602.0,2243.0,3290.0,2252.0,10146.0
hsa-miR-1307-5p,18.0,29.0,22.0,5.0,18.0,66.0,11.0,147.0
hsa-miR-130a-3p,58.0,44.0,17.0,4.0,46.0,144.0,114.0,144.0
hsa-miR-130a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-130b-3p,46.0,47.0,24.0,10.0,31.0,117.0,41.0,208.0
hsa-miR-130b-5p,10.0,90.0,110.0,101.0,12.0,45.0,119.0,300.0
hsa-miR-132-3p,62.0,17.0,8.0,0.0,2.0,38.0,27.0,73.0
hsa-miR-132-5p,18.0,21.0,4.0,11.0,7.0,41.0,11.0,98.0
hsa-miR-1323,3.0,3.0,3.0,0.0,1.0,3.0,8.0,4.0
hsa-miR-133a-3p,45.0,13.0,9.0,1.0,2.0,13.0,26.0,71.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-134-5p,209.0,461.0,2526.0,3298.0,933.0,1004.0,468.0,1779.0
hsa-miR-1343-3p,0.0,7.0,3.0,0.0,5.0,4.0,9.0,7.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
hsa-miR-135a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
hsa-miR-135b-5p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-136-3p,11.0,4.0,4.0,0.0,8.0,15.0,8.0,31.0
hsa-miR-136-5p,15.0,9.0,0.0,3.0,20.0,19.0,10.0,30.0
hsa-miR-138-5p,7.0,1.0,0.0,3.0,0.0,3.0,3.0,4.0
hsa-miR-139-3p,40.0,161.0,217.0,86.0,127.0,116.0,165.0,413.0
hsa-miR-139-5p,691.0,738.0,540.0,452.0,155.0,527.0,1083.0,3447.0
hsa-miR-140-3p,39920.0,15268.0,5113.0,5331.0,17960.0,65641.0,20232.0,31945.0
hsa-miR-140-5p,498.0,165.0,32.0,2.0,106.0,472.0,332.0,580.0
hsa-miR-141-3p,8.0,17.0,0.0,0.0,2.0,19.0,2.0,32.0
hsa-miR-142-3p,226.0,145.0,21.0,23.0,159.0,225.0,352.0,1095.0
hsa-miR-142-5p,21868.0,6809.0,1474.0,1848.0,1181.0,16939.0,10020.0,31361.0
hsa-miR-143-3p,2070.0,2494.0,300.0,1195.0,428.0,2518.0,2453.0,12862.0
hsa-miR-143-5p,9.0,8.0,1.0,12.0,7.0,36.0,20.0,53.0
hsa-miR-144-3p,632.0,388.0,68.0,2.0,424.0,1536.0,477.0,4342.0
hsa-miR-144-5p,190.0,74.0,20.0,8.0,31.0,171.0,176.0,384.0
hsa-miR-145-3p,66.0,126.0,46.0,22.0,38.0,129.0,170.0,284.0
hsa-miR-145-5p,94.0,33.0,33.0,11.0,21.0,60.0,38.0,106.0
hsa-miR-1468-5p,3.0,15.0,27.0,9.0,2.0,12.0,11.0,39.0
hsa-miR-1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-146a-3p,30.0,13.0,8.0,3.0,15.0,43.0,52.0,0.0
hsa-miR-146a-5p,40977.0,11385.0,23058.0,4373.0,11712.0,23952.0,29469.0,45849.0
hsa-miR-146b-3p,93.0,41.0,22.0,28.0,9.0,52.0,27.0,131.0
hsa-miR-146b-5p,14196.0,2038.0,926.0,510.0,1391.0,4463.0,4064.0,11435.0
hsa-miR-147b-3p,10.0,9.0,1.0,13.0,23.0,33.0,7.0,32.0
hsa-miR-147b-5p,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-148a-3p,75894.0,61602.0,13845.0,17815.0,12850.0,86315.0,61083.0,99005.0
hsa-miR-148a-5p,93.0,56.0,41.0,127.0,104.0,157.0,88.0,303.0
hsa-miR-148b-3p,2381.0,1251.0,736.0,1131.0,657.0,3025.0,2031.0,5163.0
hsa-miR-148b-5p,25.0,11.0,0.0,6.0,12.0,30.0,22.0,57.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-149-5p,0.0,9.0,0.0,0.0,2.0,5.0,5.0,13.0
hsa-miR-150-3p,214.0,128.0,137.0,77.0,73.0,195.0,85.0,525.0
hsa-miR-150-5p,4574.0,417.0,213.0,25.0,50.0,624.0,328.0,2902.0
hsa-miR-151a-3p,16104.0,21133.0,15031.0,12782.0,10275.0,35595.0,24848.0,87505.0
hsa-miR-151a-5p,58.0,33.0,17.0,15.0,12.0,34.0,69.0,346.0
hsa-miR-151b,2.0,7.0,5.0,0.0,0.0,26.0,8.0,44.0
hsa-miR-152-3p,391.0,422.0,244.0,217.0,228.0,798.0,562.0,1439.0
hsa-miR-152-5p,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-153-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1538,0.0,2.0,1.0,0.0,0.0,2.0,1.0,12.0
hsa-miR-154-5p,8.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0
hsa-miR-155-5p,562.0,155.0,52.0,11.0,38.0,136.0,200.0,504.0
hsa-miR-1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-15a-5p,118.0,35.0,5.0,8.0,19.0,147.0,70.0,276.0
hsa-miR-15b-3p,278.0,71.0,41.0,5.0,28.0,306.0,197.0,249.0
hsa-miR-15b-5p,602.0,153.0,79.0,157.0,82.0,680.0,227.0,2121.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-16-2-3p,2336.0,2494.0,3070.0,639.0,1716.0,6571.0,4182.0,15947.0
hsa-miR-16-5p,10907.0,2857.0,767.0,77.0,1353.0,10662.0,5692.0,9900.0
hsa-miR-17-3p,9.0,5.0,0.0,1.0,14.0,22.0,11.0,38.0
hsa-miR-17-5p,787.0,540.0,196.0,41.0,752.0,1519.0,1267.0,2666.0
hsa-miR-181a-2-3p,80.0,59.0,46.0,84.0,72.0,177.0,40.0,651.0
hsa-miR-181a-3p,45.0,22.0,6.0,3.0,21.0,88.0,38.0,159.0
hsa-miR-181a-5p,6939.0,4304.0,1792.0,1015.0,2655.0,12501.0,5667.0,18520.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
hsa-miR-181b-3p,1.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0
hsa-miR-181b-5p,667.0,434.0,111.0,135.0,205.0,897.0,514.0,1466.0
hsa-miR-181c-3p,28.0,9.0,1.0,13.0,13.0,15.0,9.0,56.0
hsa-miR-181c-5p,22.0,4.0,0.0,3.0,1.0,9.0,2.0,39.0
hsa-miR-181d-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-181d-5p,104.0,74.0,27.0,5.0,75.0,106.0,112.0,386.0
hsa-miR-182-3p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
hsa-miR-182-5p,1721.0,1154.0,207.0,68.0,260.0,1938.0,1920.0,5214.0
hsa-miR-1827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,7.0,7.0,0.0,0.0,1.0,8.0,1.0,12.0
hsa-miR-183-5p,929.0,809.0,174.0,94.0,344.0,1345.0,1123.0,3966.0
hsa-miR-184,4.0,6.0,8.0,1.0,4.0,7.0,5.0,24.0
hsa-miR-1843,143.0,147.0,125.0,85.0,60.0,324.0,153.0,597.0
hsa-miR-185-3p,110.0,88.0,123.0,42.0,300.0,352.0,121.0,873.0
hsa-miR-185-5p,15332.0,30303.0,26311.0,12891.0,95624.0,91465.0,47245.0,112525.0
hsa-miR-186-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-186-5p,9593.0,2964.0,2939.0,234.0,10837.0,16973.0,5126.0,14138.0
hsa-miR-187-3p,0.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0
hsa-miR-188-5p,3.0,3.0,0.0,0.0,1.0,8.0,5.0,12.0
hsa-miR-18a-3p,68.0,59.0,34.0,2.0,39.0,134.0,53.0,238.0
hsa-miR-18a-5p,29.0,7.0,1.0,0.0,13.0,46.0,22.0,118.0
hsa-miR-18b-3p,6.0,1.0,4.0,0.0,0.0,19.0,9.0,18.0
hsa-miR-18b-5p,5.0,0.0,0.0,0.0,4.0,11.0,1.0,23.0
hsa-miR-1908-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,17.0,208.0,218.0,134.0,83.0,168.0,102.0,834.0
hsa-miR-1909-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-190a-5p,1.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0
hsa-miR-190b-5p,15.0,0.0,14.0,0.0,1.0,22.0,16.0,38.0
hsa-miR-191-3p,6.0,17.0,26.0,7.0,2.0,14.0,29.0,100.0
hsa-miR-191-5p,5959.0,8667.0,5766.0,3693.0,7655.0,10043.0,14391.0,45031.0
hsa-miR-1910-3p,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1911-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-192-3p,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
hsa-miR-192-5p,2435.0,2539.0,925.0,328.0,1138.0,3977.0,1665.0,6149.0
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-193a-5p,220.0,2193.0,4048.0,2826.0,1728.0,1532.0,1137.0,4353.0
hsa-miR-193b-3p,37.0,6.0,1.0,0.0,2.0,35.0,11.0,16.0
hsa-miR-193b-5p,22.0,97.0,269.0,112.0,106.0,90.0,35.0,121.0
hsa-miR-194-3p,4.0,1.0,0.0,0.0,1.0,5.0,1.0,13.0
hsa-miR-194-5p,1519.0,831.0,322.0,17.0,233.0,1788.0,711.0,2296.0
hsa-miR-195-3p,30.0,35.0,2.0,26.0,7.0,66.0,42.0,65.0
hsa-miR-195-5p,17.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0
hsa-miR-196a-5p,3.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0
hsa-miR-196b-3p,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-196b-5p,52.0,31.0,18.0,7.0,14.0,148.0,34.0,70.0
hsa-miR-197-3p,201.0,321.0,119.0,33.0,24.0,165.0,274.0,533.0
hsa-miR-197-5p,2.0,1.0,1.0,0.0,9.0,5.0,2.0,17.0
hsa-miR-1976,30.0,39.0,39.0,0.0,21.0,61.0,38.0,117.0
hsa-miR-199a-3p,1790.0,810.0,108.0,116.0,173.0,1637.0,1550.0,1626.0
hsa-miR-199a-5p,539.0,309.0,87.0,150.0,195.0,441.0,636.0,1995.0
hsa-miR-199b-3p,511.0,125.0,12.0,32.0,22.0,355.0,77.0,504.0
hsa-miR-199b-5p,107.0,18.0,2.0,3.0,5.0,47.0,15.0,40.0
hsa-miR-19a-3p,159.0,71.0,26.0,11.0,191.0,295.0,217.0,218.0
hsa-miR-19b-1-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-2-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-19b-3p,1028.0,284.0,315.0,14.0,1294.0,1413.0,744.0,924.0
hsa-miR-200a-3p,77.0,143.0,5.0,5.0,26.0,165.0,65.0,185.0
hsa-miR-200a-5p,7.0,3.0,1.0,3.0,3.0,6.0,1.0,10.0
hsa-miR-200b-3p,85.0,50.0,7.0,0.0,14.0,69.0,30.0,154.0
hsa-miR-200b-5p,3.0,7.0,3.0,2.0,1.0,9.0,3.0,25.0
hsa-miR-200c-3p,115.0,101.0,6.0,0.0,16.0,94.0,75.0,370.0
hsa-miR-202-3p,0.0,8.0,1.0,0.0,0.0,4.0,1.0,26.0
hsa-miR-202-5p,0.0,1.0,0.0,0.0,0.0,3.0,1.0,12.0
hsa-miR-203a-3p,19.0,2.0,2.0,1.0,1.0,16.0,6.0,353.0
hsa-miR-204-3p,10.0,12.0,17.0,36.0,8.0,15.0,11.0,104.0
hsa-miR-204-5p,5.0,7.0,3.0,0.0,1.0,4.0,11.0,66.0
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-205-5p,57.0,28.0,3.0,0.0,11.0,47.0,21.0,136.0
hsa-miR-206,10.0,15.0,5.0,13.0,6.0,16.0,15.0,22.0
hsa-miR-208a-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208a-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-20a-3p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-20a-5p,1747.0,859.0,331.0,37.0,649.0,2525.0,2727.0,3781.0
hsa-miR-20b-3p,1.0,2.0,0.0,0.0,0.0,5.0,1.0,8.0
hsa-miR-20b-5p,359.0,95.0,59.0,0.0,189.0,483.0,358.0,396.0
hsa-miR-21-3p,26.0,9.0,10.0,7.0,13.0,41.0,31.0,44.0
hsa-miR-21-5p,22899.0,10448.0,2327.0,722.0,4074.0,17808.0,22666.0,41830.0
hsa-miR-210-3p,56.0,71.0,58.0,26.0,237.0,296.0,94.0,719.0
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-211-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
hsa-miR-2110,261.0,1399.0,2946.0,471.0,2266.0,1661.0,760.0,3483.0
hsa-miR-2114-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-2115-3p,7.0,1.0,0.0,0.0,3.0,9.0,9.0,7.0
hsa-miR-2115-5p,8.0,1.0,1.0,14.0,4.0,3.0,8.0,14.0
hsa-miR-2116-3p,1.0,2.0,0.0,3.0,3.0,4.0,0.0,0.0
hsa-miR-212-5p,3.0,1.0,1.0,0.0,0.0,7.0,2.0,6.0
hsa-miR-214-3p,4.0,26.0,6.0,7.0,8.0,48.0,31.0,32.0
hsa-miR-214-5p,1.0,32.0,0.0,8.0,31.0,56.0,2.0,1.0
hsa-miR-215-3p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,363.0,930.0,22.0,66.0,39.0,675.0,200.0,743.0
hsa-miR-216a-3p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-216a-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0
hsa-miR-217-5p,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-218-1-3p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-218-5p,25.0,19.0,2.0,1.0,3.0,38.0,15.0,26.0
hsa-miR-219a-1-3p,2.0,12.0,7.0,6.0,8.0,17.0,4.0,12.0
hsa-miR-219a-2-3p,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
