miRNA,SRR18349812,SRR18349813,SRR18349814,SRR18349815,SRR18349816,SRR18349817,SRR18349818,SRR18349819,SRR18349820,SRR18349821,SRR18349822,SRR18349823,SRR18349824,SRR18349825,SRR18349826
hsa-miR-30c-2-3p,0.0,4.0,2.0,3.0,4.0,6.0,3.0,0.0,0.0,7.0,7.0,2.0,1.0,2.0,5.0
hsa-miR-30c-5p,79.0,115.0,248.0,253.0,77.0,94.0,425.0,24.0,190.0,539.0,832.0,462.0,238.0,831.0,569.0
hsa-miR-30d-3p,4.0,5.0,7.0,4.0,9.0,3.0,9.0,0.0,3.0,11.0,7.0,3.0,4.0,12.0,4.0
hsa-miR-30d-5p,2454.0,5661.0,15880.0,12706.0,7900.0,10693.0,18494.0,1991.0,11198.0,41678.0,36179.0,25623.0,15255.0,28541.0,32263.0
hsa-miR-30e-3p,64.0,79.0,171.0,98.0,32.0,36.0,103.0,36.0,22.0,148.0,265.0,125.0,36.0,263.0,89.0
hsa-miR-30e-5p,364.0,504.0,2819.0,2286.0,1556.0,1825.0,3097.0,277.0,1263.0,6711.0,4698.0,3181.0,2540.0,7462.0,4712.0
hsa-miR-31-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0
hsa-miR-3115,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,17.0,15.0,18.0,8.0,2.0,3.0,8.0,3.0,0.0,12.0,8.0,14.0,0.0,2.0,8.0
hsa-miR-3120-5p,1.0,28.0,8.0,6.0,0.0,1.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0
hsa-miR-3121-3p,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0
hsa-miR-3122,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0
hsa-miR-3124-5p,3.0,4.0,18.0,3.0,9.0,8.0,9.0,2.0,10.0,10.0,12.0,9.0,6.0,3.0,10.0
hsa-miR-3127-3p,0.0,6.0,5.0,8.0,2.0,6.0,5.0,0.0,5.0,11.0,8.0,2.0,0.0,0.0,7.0
hsa-miR-3127-5p,5.0,2.0,2.0,0.0,7.0,9.0,16.0,6.0,14.0,13.0,9.0,7.0,4.0,4.0,8.0
hsa-miR-3128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
hsa-miR-3129-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3130-3p,0.0,9.0,6.0,16.0,28.0,10.0,27.0,2.0,1.0,4.0,11.0,1.0,0.0,1.0,12.0
hsa-miR-3130-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-3131,2.0,30.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,51.0,3.0,0.0,28.0,0.0
hsa-miR-3133,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3135a,1.0,2.0,1.0,0.0,2.0,19.0,1.0,0.0,5.0,18.0,5.0,4.0,1.0,3.0,12.0
hsa-miR-3136-5p,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
hsa-miR-3137,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-3138,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,7.0,5.0,6.0,2.0,0.0,12.0,1.0,3.0,6.0,26.0,8.0,2.0,0.0,9.0,8.0
hsa-miR-3143,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,8.0,13.0,3.0,6.0,9.0,6.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,4.0
hsa-miR-3149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
hsa-miR-3150a-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3150b-3p,3.0,3.0,30.0,6.0,12.0,51.0,27.0,0.0,19.0,1.0,21.0,4.0,9.0,2.0,2.0
hsa-miR-3150b-5p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3151-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-3155a,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,5.0,6.0,4.0,3.0,7.0,3.0,3.0,5.0,2.0,13.0,4.0,2.0,2.0,2.0,9.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0
hsa-miR-3158-3p,628.0,242.0,1255.0,155.0,385.0,2107.0,101.0,14.0,22.0,41.0,31.0,31.0,1009.0,578.0,1248.0
hsa-miR-3158-5p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-3159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3160-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-3162-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,4.0
hsa-miR-3164,2.0,4.0,7.0,2.0,6.0,1.0,5.0,0.0,9.0,5.0,6.0,5.0,7.0,0.0,5.0
hsa-miR-3165,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-3166,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-3170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0
hsa-miR-3173-5p,1.0,1.0,0.0,2.0,4.0,1.0,5.0,1.0,2.0,5.0,13.0,16.0,5.0,4.0,9.0
hsa-miR-3174,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-3175,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0
hsa-miR-3176,3.0,0.0,6.0,2.0,19.0,7.0,7.0,8.0,2.0,5.0,4.0,1.0,3.0,2.0,6.0
hsa-miR-3177-3p,26.0,14.0,32.0,10.0,23.0,43.0,33.0,10.0,32.0,42.0,51.0,39.0,17.0,14.0,38.0
hsa-miR-3177-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0,3.0,4.0,7.0,3.0
hsa-miR-3180,2.0,2.0,1.0,0.0,3.0,4.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-3180-3p,0.0,8.0,2.0,0.0,17.0,0.0,7.0,0.0,6.0,1.0,2.0,9.0,1.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3183,0.0,0.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
hsa-miR-3184-5p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-3186-3p,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3186-5p,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-3187-3p,4.0,3.0,7.0,0.0,25.0,27.0,13.0,0.0,20.0,7.0,25.0,9.0,5.0,2.0,16.0
hsa-miR-3187-5p,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hsa-miR-3188,0.0,4.0,2.0,0.0,1.0,6.0,15.0,5.0,1.0,4.0,0.0,4.0,0.0,0.0,6.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3191-3p,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
hsa-miR-3192-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,0.0,3.0,1.0,2.0,3.0
hsa-miR-3194-3p,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,1.0,4.0,3.0
hsa-miR-3198,7.0,0.0,7.0,1.0,4.0,2.0,18.0,2.0,6.0,8.0,3.0,4.0,3.0,1.0,4.0
hsa-miR-3199,0.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,5.0
hsa-miR-32-3p,2.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0
hsa-miR-32-5p,0.0,1.0,16.0,11.0,1.0,15.0,9.0,0.0,1.0,79.0,85.0,41.0,17.0,125.0,53.0
hsa-miR-3200-3p,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,8.0,2.0,2.0,4.0,14.0,9.0
hsa-miR-3200-5p,1.0,2.0,12.0,3.0,7.0,9.0,14.0,1.0,8.0,43.0,11.0,20.0,12.0,14.0,29.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-320a-3p,118802.0,63949.0,53694.0,55368.0,153323.0,372908.0,162489.0,81111.0,248025.0,166237.0,85862.0,91269.0,85224.0,44700.0,105624.0
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320b,9145.0,3842.0,3072.0,2960.0,13335.0,17336.0,10174.0,6384.0,12033.0,12824.0,7193.0,4679.0,3770.0,3242.0,5261.0
hsa-miR-320c,1207.0,377.0,494.0,382.0,1038.0,2283.0,1848.0,964.0,1473.0,1228.0,731.0,970.0,560.0,450.0,775.0
hsa-miR-320d,46.0,31.0,26.0,33.0,93.0,125.0,138.0,81.0,115.0,212.0,106.0,67.0,41.0,36.0,101.0
hsa-miR-320e,5.0,6.0,10.0,2.0,12.0,15.0,9.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0
hsa-miR-323a-3p,8.0,16.0,8.0,14.0,0.0,1.0,8.0,2.0,23.0,28.0,26.0,12.0,8.0,15.0,17.0
hsa-miR-323a-5p,3.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,1.0
hsa-miR-323b-3p,6.0,12.0,18.0,11.0,0.0,11.0,14.0,0.0,21.0,16.0,16.0,3.0,9.0,33.0,25.0
hsa-miR-323b-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,1.0,2.0,7.0,1.0,16.0,2.0,15.0,5.0,5.0,18.0,6.0,2.0,4.0,15.0,16.0
hsa-miR-324-5p,3.0,8.0,24.0,14.0,85.0,32.0,76.0,1.0,11.0,79.0,48.0,22.0,33.0,54.0,55.0
hsa-miR-326,39.0,40.0,41.0,25.0,49.0,38.0,82.0,11.0,20.0,33.0,32.0,20.0,10.0,19.0,20.0
hsa-miR-328-3p,215.0,512.0,428.0,374.0,580.0,689.0,813.0,144.0,638.0,633.0,1312.0,859.0,300.0,225.0,813.0
hsa-miR-329-3p,3.0,3.0,7.0,3.0,8.0,5.0,0.0,0.0,10.0,7.0,12.0,9.0,3.0,22.0,3.0
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-330-3p,76.0,189.0,178.0,112.0,220.0,233.0,431.0,22.0,91.0,155.0,254.0,146.0,63.0,95.0,125.0
hsa-miR-330-5p,19.0,29.0,55.0,19.0,85.0,45.0,109.0,12.0,17.0,69.0,57.0,33.0,24.0,54.0,68.0
hsa-miR-331-3p,2.0,0.0,3.0,1.0,6.0,6.0,10.0,1.0,0.0,4.0,4.0,3.0,4.0,7.0,7.0
hsa-miR-331-5p,15.0,11.0,39.0,10.0,14.0,29.0,50.0,28.0,31.0,79.0,62.0,30.0,16.0,30.0,47.0
hsa-miR-335-3p,1.0,5.0,11.0,8.0,0.0,2.0,10.0,5.0,6.0,21.0,66.0,18.0,5.0,24.0,24.0
hsa-miR-335-5p,20.0,35.0,194.0,115.0,48.0,53.0,307.0,11.0,73.0,118.0,245.0,104.0,36.0,112.0,117.0
hsa-miR-337-3p,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0
hsa-miR-337-5p,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-338-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
hsa-miR-338-5p,21.0,54.0,118.0,72.0,33.0,57.0,200.0,14.0,0.0,92.0,2.0,105.0,27.0,94.0,2.0
hsa-miR-339-3p,140.0,290.0,417.0,103.0,557.0,829.0,940.0,90.0,161.0,257.0,308.0,185.0,123.0,208.0,228.0
hsa-miR-339-5p,74.0,103.0,94.0,82.0,103.0,131.0,404.0,27.0,98.0,104.0,150.0,58.0,46.0,123.0,103.0
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-5p,0.0,1.0,4.0,1.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-33b-5p,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-340-3p,1.0,8.0,17.0,18.0,2.0,2.0,8.0,0.0,2.0,26.0,88.0,34.0,10.0,29.0,28.0
hsa-miR-340-5p,55.0,69.0,518.0,238.0,54.0,92.0,357.0,38.0,63.0,319.0,658.0,284.0,225.0,518.0,320.0
hsa-miR-342-3p,62.0,85.0,45.0,91.0,110.0,98.0,360.0,29.0,143.0,180.0,397.0,252.0,129.0,695.0,276.0
hsa-miR-342-5p,216.0,96.0,94.0,118.0,602.0,435.0,830.0,71.0,563.0,569.0,667.0,416.0,304.0,775.0,497.0
hsa-miR-345-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,114.0,213.0,436.0,90.0,409.0,571.0,925.0,135.0,126.0,420.0,301.0,159.0,151.0,270.0,230.0
hsa-miR-346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,3.0,0.0,2.0,3.0,3.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0
hsa-miR-34b-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
hsa-miR-34c-3p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
hsa-miR-34c-5p,0.0,2.0,19.0,1.0,8.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,4.0
hsa-miR-3605-3p,0.0,2.0,7.0,1.0,4.0,6.0,3.0,2.0,10.0,17.0,12.0,10.0,5.0,9.0,22.0
hsa-miR-3605-5p,3.0,0.0,3.0,5.0,3.0,12.0,18.0,4.0,7.0,6.0,11.0,11.0,5.0,14.0,9.0
hsa-miR-3609,0.0,0.0,0.0,1.0,4.0,6.0,6.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0
hsa-miR-361-3p,545.0,696.0,844.0,719.0,1050.0,1059.0,2313.0,589.0,966.0,2047.0,1132.0,897.0,1032.0,3419.0,1317.0
hsa-miR-361-5p,15.0,24.0,87.0,56.0,46.0,17.0,101.0,7.0,33.0,157.0,286.0,139.0,58.0,171.0,84.0
hsa-miR-3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3611,2.0,0.0,1.0,0.0,8.0,4.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0
hsa-miR-3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3613-3p,4.0,2.0,0.0,2.0,6.0,1.0,19.0,0.0,0.0,4.0,2.0,2.0,10.0,4.0,14.0
hsa-miR-3613-5p,3.0,1.0,10.0,14.0,0.0,5.0,8.0,2.0,9.0,35.0,34.0,34.0,5.0,39.0,20.0
hsa-miR-3614-3p,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3614-5p,6.0,33.0,54.0,13.0,41.0,22.0,60.0,17.0,8.0,12.0,6.0,5.0,6.0,4.0,7.0
hsa-miR-3615,1515.0,1515.0,2406.0,1251.0,8512.0,8803.0,5807.0,2002.0,5194.0,6713.0,5291.0,3746.0,2806.0,1020.0,7072.0
hsa-miR-3617-5p,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,5.0
hsa-miR-3619-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,2.0,10.0,3.0
hsa-miR-362-5p,8.0,20.0,9.0,5.0,35.0,36.0,24.0,4.0,9.0,6.0,5.0,1.0,6.0,2.0,6.0
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
hsa-miR-3620-5p,0.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0,3.0,3.0,2.0,0.0,6.0,0.0,1.0
hsa-miR-3622a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3622b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-363-3p,616.0,320.0,2251.0,868.0,3676.0,2631.0,4212.0,697.0,928.0,7080.0,2797.0,1879.0,2192.0,5633.0,4824.0
hsa-miR-363-5p,19.0,5.0,11.0,2.0,14.0,22.0,23.0,14.0,30.0,36.0,22.0,18.0,14.0,2.0,34.0
hsa-miR-3648,1.0,3.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0
hsa-miR-3650,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3652,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,11.0,4.0,0.0,36.0,9.0
hsa-miR-365a-5p,4.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0
hsa-miR-365b-3p,0.0,0.0,2.0,0.0,2.0,1.0,13.0,0.0,0.0,9.0,2.0,4.0,9.0,28.0,0.0
hsa-miR-365b-5p,2.0,2.0,5.0,1.0,2.0,0.0,3.0,4.0,3.0,5.0,2.0,4.0,2.0,3.0,2.0
hsa-miR-3661,2.0,1.0,1.0,0.0,5.0,3.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-3667-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3667-5p,1.0,1.0,1.0,1.0,8.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3674,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3675-5p,2.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,9.0
hsa-miR-3677-3p,1.0,1.0,1.0,0.0,14.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
hsa-miR-3678-5p,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-3679-5p,0.0,5.0,1.0,0.0,2.0,0.0,5.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0
hsa-miR-3680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-3680-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-3681-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3682-3p,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,4.0,2.0,0.0,2.0,3.0
hsa-miR-3683,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3684,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3685,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-3688-3p,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,9.0
hsa-miR-369-3p,3.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,5.0,3.0
hsa-miR-369-5p,6.0,14.0,11.0,5.0,3.0,3.0,2.0,0.0,4.0,8.0,10.0,3.0,2.0,12.0,3.0
hsa-miR-3690,1.0,3.0,4.0,0.0,11.0,2.0,15.0,0.0,0.0,1.0,2.0,3.0,6.0,2.0,11.0
hsa-miR-3691-5p,6.0,1.0,3.0,1.0,13.0,7.0,9.0,5.0,13.0,12.0,5.0,4.0,4.0,2.0,3.0
hsa-miR-3692-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-370-3p,953.0,2703.0,1016.0,892.0,787.0,1530.0,646.0,281.0,516.0,387.0,458.0,203.0,313.0,249.0,100.0
hsa-miR-370-5p,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
hsa-miR-371b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-371b-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0
hsa-miR-372-3p,0.0,1.0,2.0,0.0,2.0,5.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,8.0
hsa-miR-373-3p,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,11.0,8.0,6.0,4.0,13.0,12.0
hsa-miR-374a-5p,3.0,3.0,23.0,17.0,8.0,12.0,28.0,1.0,8.0,76.0,65.0,49.0,28.0,180.0,50.0
hsa-miR-374b-3p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,5.0,3.0,0.0,4.0,1.0,6.0,21.0,0.0,1.0,19.0,0.0,5.0,9.0,232.0,4.0
hsa-miR-375-3p,520.0,1205.0,504.0,96.0,1926.0,1737.0,2668.0,1131.0,883.0,1921.0,1571.0,3294.0,708.0,484.0,883.0
