miRNA,SRR6650068,SRR6650070
hsa-miR-1304-5p,2.0,0.0
hsa-miR-1306-3p,6.0,0.0
hsa-miR-1306-5p,6.0,0.0
hsa-miR-1307-3p,273.0,155.0
hsa-miR-1307-5p,6.0,0.0
hsa-miR-130a-3p,3.0,0.0
hsa-miR-130b-3p,1.0,0.0
hsa-miR-130b-5p,63.0,20.0
hsa-miR-132-3p,22.0,5.0
hsa-miR-132-5p,14.0,0.0
hsa-miR-1324,1.0,0.0
hsa-miR-133a-3p,2.0,0.0
hsa-miR-134-5p,187.0,48.0
hsa-miR-1343-3p,1.0,1.0
hsa-miR-1343-5p,1.0,0.0
hsa-miR-136-3p,18.0,6.0
hsa-miR-136-5p,6.0,0.0
hsa-miR-137-3p,0.0,1.0
hsa-miR-138-1-3p,1.0,0.0
hsa-miR-139-3p,6.0,1.0
hsa-miR-139-5p,42.0,11.0
hsa-miR-140-3p,46.0,20.0
hsa-miR-140-5p,18.0,4.0
hsa-miR-142-3p,28.0,1.0
hsa-miR-142-5p,39.0,8.0
hsa-miR-143-3p,6952.0,3473.0
hsa-miR-143-5p,29.0,6.0
hsa-miR-144-3p,56.0,6.0
hsa-miR-144-5p,12.0,1.0
hsa-miR-145-3p,21.0,22.0
hsa-miR-145-5p,11.0,18.0
hsa-miR-1468-5p,1.0,0.0
hsa-miR-146a-5p,14.0,13.0
hsa-miR-146b-3p,5.0,2.0
hsa-miR-146b-5p,224.0,48.0
hsa-miR-148a-3p,1185.0,291.0
hsa-miR-148a-5p,5.0,2.0
hsa-miR-148b-3p,80.0,29.0
hsa-miR-148b-5p,4.0,2.0
hsa-miR-149-5p,32.0,19.0
hsa-miR-150-5p,29.0,14.0
hsa-miR-151a-3p,640.0,209.0
hsa-miR-151a-5p,16.0,3.0
hsa-miR-152-3p,164.0,57.0
hsa-miR-154-5p,1.0,0.0
hsa-miR-155-5p,166.0,53.0
hsa-miR-15a-5p,3.0,1.0
hsa-miR-15b-3p,2.0,2.0
hsa-miR-15b-5p,1.0,0.0
hsa-miR-16-2-3p,27.0,9.0
hsa-miR-16-5p,24.0,9.0
hsa-miR-17-5p,27.0,8.0
hsa-miR-181a-2-3p,36.0,18.0
hsa-miR-181a-3p,5.0,7.0
hsa-miR-181a-5p,396.0,138.0
hsa-miR-181b-3p,7.0,18.0
hsa-miR-181b-5p,195.0,79.0
hsa-miR-181c-5p,0.0,2.0
hsa-miR-181d-5p,15.0,5.0
hsa-miR-182-5p,0.0,1.0
hsa-miR-1843,1.0,3.0
hsa-miR-185-3p,0.0,1.0
hsa-miR-185-5p,20.0,7.0
hsa-miR-186-5p,86.0,20.0
hsa-miR-187-3p,1.0,1.0
hsa-miR-1908-5p,3.0,0.0
hsa-miR-191-3p,1.0,0.0
hsa-miR-191-5p,643.0,230.0
hsa-miR-1910-5p,0.0,3.0
hsa-miR-1913,1.0,0.0
hsa-miR-1914-3p,0.0,1.0
hsa-miR-1914-5p,1.0,0.0
hsa-miR-192-5p,56.0,9.0
hsa-miR-193a-5p,101.0,42.0
hsa-miR-193b-3p,1.0,1.0
hsa-miR-193b-5p,14.0,11.0
hsa-miR-194-5p,2.0,2.0
hsa-miR-195-3p,4.0,0.0
hsa-miR-195-5p,3.0,1.0
hsa-miR-196a-5p,6.0,2.0
hsa-miR-196b-3p,2.0,0.0
hsa-miR-196b-5p,27.0,20.0
hsa-miR-197-3p,27.0,23.0
hsa-miR-1976,0.0,1.0
hsa-miR-199a-3p,344.0,124.0
hsa-miR-199a-5p,306.0,92.0
hsa-miR-199b-3p,172.0,2.0
hsa-miR-199b-5p,44.0,11.0
hsa-miR-19a-3p,4.0,1.0
hsa-miR-19b-3p,8.0,2.0
hsa-miR-200a-3p,4.0,2.0
hsa-miR-200b-3p,9.0,0.0
hsa-miR-200c-3p,18.0,0.0
hsa-miR-203a-3p,35.0,1.0
hsa-miR-204-3p,28.0,5.0
hsa-miR-204-5p,1.0,0.0
hsa-miR-205-5p,3.0,2.0
hsa-miR-20a-5p,41.0,11.0
hsa-miR-21-3p,9.0,11.0
hsa-miR-21-5p,30546.0,15180.0
hsa-miR-210-3p,13.0,6.0
hsa-miR-2110,20.0,14.0
hsa-miR-212-5p,1.0,3.0
hsa-miR-214-3p,9.0,13.0
hsa-miR-214-5p,3.0,1.0
hsa-miR-215-5p,1.0,0.0
hsa-miR-218-5p,34.0,3.0
hsa-miR-219a-1-3p,2.0,0.0
hsa-miR-22-3p,1298.0,473.0
hsa-miR-22-5p,22.0,6.0
hsa-miR-221-3p,442.0,214.0
hsa-miR-221-5p,27.0,19.0
hsa-miR-222-3p,3329.0,1300.0
hsa-miR-222-5p,5.0,1.0
hsa-miR-223-3p,2.0,0.0
hsa-miR-223-5p,3.0,1.0
hsa-miR-224-5p,394.0,75.0
hsa-miR-23a-3p,28.0,28.0
hsa-miR-23a-5p,3.0,0.0
hsa-miR-23b-3p,50.0,26.0
hsa-miR-23b-5p,7.0,3.0
hsa-miR-24-1-5p,1.0,0.0
hsa-miR-24-2-5p,17.0,8.0
hsa-miR-24-3p,874.0,245.0
hsa-miR-25-3p,125.0,25.0
hsa-miR-25-5p,4.0,4.0
hsa-miR-2682-5p,1.0,2.0
hsa-miR-26a-2-3p,0.0,2.0
hsa-miR-26a-5p,3895.0,1096.0
hsa-miR-26b-5p,110.0,21.0
hsa-miR-27a-3p,361.0,134.0
hsa-miR-27a-5p,15.0,6.0
hsa-miR-27b-3p,534.0,153.0
hsa-miR-27b-5p,2.0,7.0
hsa-miR-28-3p,89.0,52.0
hsa-miR-28-5p,50.0,28.0
hsa-miR-296-3p,1.0,2.0
hsa-miR-299-3p,2.0,0.0
hsa-miR-29a-3p,314.0,86.0
hsa-miR-29b-1-5p,3.0,1.0
hsa-miR-29b-2-5p,3.0,1.0
hsa-miR-29b-3p,16.0,2.0
hsa-miR-29c-3p,3.0,0.0
hsa-miR-301a-5p,5.0,2.0
hsa-miR-301b-3p,2.0,0.0
hsa-miR-301b-5p,0.0,1.0
hsa-miR-30a-3p,29.0,18.0
hsa-miR-30a-5p,353.0,223.0
hsa-miR-30b-3p,1.0,0.0
hsa-miR-30b-5p,2.0,4.0
hsa-miR-30c-2-3p,5.0,0.0
hsa-miR-30c-5p,74.0,35.0
hsa-miR-30d-5p,1110.0,437.0
hsa-miR-30e-3p,26.0,9.0
hsa-miR-30e-5p,159.0,51.0
hsa-miR-31-3p,1.0,0.0
hsa-miR-31-5p,23.0,11.0
hsa-miR-3126-5p,4.0,1.0
hsa-miR-3129-3p,2.0,1.0
hsa-miR-3151-5p,3.0,0.0
hsa-miR-3158-3p,3.0,0.0
hsa-miR-3168,1.0,0.0
hsa-miR-3174,1.0,0.0
hsa-miR-3180,0.0,1.0
hsa-miR-3180-3p,3.0,0.0
hsa-miR-3182,3.0,2.0
hsa-miR-3184-5p,0.0,2.0
hsa-miR-3187-3p,3.0,1.0
hsa-miR-3190-3p,0.0,1.0
hsa-miR-3196,1.0,0.0
hsa-miR-32-5p,10.0,1.0
hsa-miR-320a-3p,656.0,292.0
hsa-miR-320a-5p,1.0,0.0
hsa-miR-320b,78.0,20.0
hsa-miR-320c,15.0,6.0
hsa-miR-320d,15.0,6.0
hsa-miR-323a-3p,48.0,20.0
hsa-miR-323a-5p,5.0,2.0
hsa-miR-323b-3p,5.0,7.0
hsa-miR-324-5p,0.0,1.0
hsa-miR-326,0.0,2.0
hsa-miR-328-3p,67.0,49.0
hsa-miR-329-3p,3.0,3.0
hsa-miR-329-5p,1.0,0.0
hsa-miR-330-3p,32.0,19.0
hsa-miR-330-5p,1.0,0.0
hsa-miR-331-3p,2.0,3.0
hsa-miR-331-5p,1.0,1.0
hsa-miR-335-3p,30.0,2.0
hsa-miR-335-5p,12.0,2.0
hsa-miR-337-3p,9.0,1.0
hsa-miR-337-5p,2.0,0.0
hsa-miR-338-3p,1.0,0.0
hsa-miR-339-3p,2.0,0.0
hsa-miR-339-5p,23.0,12.0
hsa-miR-33a-3p,1.0,0.0
hsa-miR-33a-5p,3.0,0.0
hsa-miR-340-3p,9.0,2.0
hsa-miR-340-5p,14.0,4.0
hsa-miR-342-3p,5.0,8.0
hsa-miR-342-5p,15.0,3.0
hsa-miR-345-5p,8.0,3.0
hsa-miR-34a-5p,5.0,5.0
hsa-miR-34c-5p,8.0,5.0
hsa-miR-3605-3p,4.0,1.0
hsa-miR-3605-5p,1.0,0.0
hsa-miR-3609,9.0,0.0
hsa-miR-361-3p,16.0,15.0
hsa-miR-361-5p,9.0,6.0
hsa-miR-3613-5p,4.0,5.0
hsa-miR-3614-5p,0.0,1.0
hsa-miR-3615,38.0,14.0
hsa-miR-362-5p,0.0,1.0
hsa-miR-3622a-5p,2.0,0.0
hsa-miR-363-3p,1.0,0.0
hsa-miR-3652,1.0,1.0
hsa-miR-3654,3.0,1.0
hsa-miR-365a-3p,5.0,2.0
hsa-miR-365a-5p,3.0,0.0
hsa-miR-365b-3p,0.0,2.0
hsa-miR-365b-5p,21.0,6.0
hsa-miR-3677-3p,2.0,0.0
hsa-miR-3679-5p,1.0,0.0
hsa-miR-369-3p,3.0,1.0
hsa-miR-369-5p,20.0,2.0
hsa-miR-370-3p,154.0,65.0
hsa-miR-370-5p,2.0,0.0
hsa-miR-374a-3p,2.0,0.0
hsa-miR-374a-5p,8.0,1.0
hsa-miR-374b-5p,6.0,2.0
hsa-miR-375-3p,4.0,4.0
hsa-miR-376a-3p,5.0,0.0
hsa-miR-376b-3p,2.0,0.0
hsa-miR-377-3p,4.0,0.0
hsa-miR-377-5p,1.0,0.0
hsa-miR-378a-3p,78.0,17.0
hsa-miR-378c,2.0,1.0
hsa-miR-378d,2.0,0.0
hsa-miR-378f,1.0,0.0
hsa-miR-378i,0.0,1.0
hsa-miR-379-5p,166.0,29.0
hsa-miR-380-5p,1.0,0.0
hsa-miR-381-3p,118.0,35.0
hsa-miR-382-3p,7.0,5.0
hsa-miR-382-5p,208.0,52.0
hsa-miR-383-5p,3.0,2.0
hsa-miR-3909,6.0,0.0
hsa-miR-3912-3p,0.0,3.0
hsa-miR-3916,1.0,4.0
hsa-miR-3917,2.0,2.0
hsa-miR-3925-5p,0.0,3.0
hsa-miR-3928-3p,1.0,0.0
hsa-miR-3934-5p,2.0,0.0
hsa-miR-3960,7.0,5.0
hsa-miR-409-3p,515.0,201.0
hsa-miR-409-5p,2.0,1.0
hsa-miR-410-3p,5.0,0.0
hsa-miR-411-3p,26.0,10.0
hsa-miR-411-5p,125.0,23.0
hsa-miR-412-3p,2.0,0.0
hsa-miR-412-5p,25.0,7.0
hsa-miR-421,5.0,1.0
hsa-miR-423-3p,894.0,125.0
hsa-miR-423-5p,2492.0,591.0
hsa-miR-424-3p,159.0,48.0
hsa-miR-424-5p,7.0,1.0
hsa-miR-425-3p,2.0,0.0
hsa-miR-425-5p,35.0,13.0
hsa-miR-4284,456.0,338.0
hsa-miR-429,1.0,0.0
hsa-miR-4301,2.0,1.0
hsa-miR-431-3p,1.0,4.0
hsa-miR-431-5p,3.0,1.0
hsa-miR-4313,0.0,1.0
hsa-miR-432-5p,181.0,54.0
hsa-miR-4326,6.0,8.0
hsa-miR-433-3p,49.0,25.0
hsa-miR-4426,1.0,0.0
hsa-miR-4429,1.0,1.0
hsa-miR-4443,0.0,1.0
hsa-miR-4444,3.0,1.0
hsa-miR-4449,0.0,1.0
hsa-miR-4463,15.0,4.0
hsa-miR-4466,15.0,8.0
hsa-miR-4473,4.0,0.0
hsa-miR-4485-3p,96.0,55.0
hsa-miR-4485-5p,0.0,1.0
hsa-miR-4488,349.0,185.0
hsa-miR-4492,1.0,5.0
hsa-miR-449c-5p,3.0,0.0
hsa-miR-4508,257.0,774.0
hsa-miR-450a-2-3p,0.0,2.0
hsa-miR-450a-5p,31.0,7.0
hsa-miR-450b-5p,8.0,2.0
hsa-miR-4511,1.0,0.0
hsa-miR-4516,1.0,1.0
hsa-miR-451a,4.0,17.0
hsa-miR-452-3p,1.0,1.0
hsa-miR-452-5p,31.0,2.0
hsa-miR-4521,3.0,0.0
hsa-miR-4535,0.0,1.0
hsa-miR-454-3p,1.0,1.0
hsa-miR-454-5p,2.0,0.0
hsa-miR-455-3p,0.0,1.0
hsa-miR-455-5p,44.0,15.0
hsa-miR-4653-3p,1.0,0.0
hsa-miR-4665-5p,3.0,0.0
hsa-miR-4685-3p,1.0,0.0
hsa-miR-4709-3p,0.0,1.0
hsa-miR-4723-3p,1.0,0.0
hsa-miR-4728-3p,1.0,0.0
hsa-miR-4742-3p,1.0,0.0
hsa-miR-4745-3p,1.0,0.0
hsa-miR-4745-5p,1.0,0.0
hsa-miR-4755-3p,0.0,2.0
hsa-miR-4763-3p,2.0,1.0
hsa-miR-4773,1.0,0.0
hsa-miR-4774-3p,0.0,1.0
hsa-miR-483-3p,7.0,14.0
hsa-miR-483-5p,16.0,16.0
hsa-miR-484,41.0,38.0
hsa-miR-485-3p,67.0,25.0
hsa-miR-485-5p,40.0,14.0
hsa-miR-486-3p,2.0,1.0
hsa-miR-486-5p,1.0,3.0
hsa-miR-487b-3p,10.0,1.0
hsa-miR-490-3p,38.0,16.0
hsa-miR-490-5p,4.0,2.0
hsa-miR-493-3p,93.0,38.0
hsa-miR-493-5p,73.0,17.0
hsa-miR-494-3p,20.0,4.0
hsa-miR-495-3p,47.0,13.0
hsa-miR-500a-3p,2.0,0.0
hsa-miR-500a-5p,1.0,0.0
hsa-miR-500b-5p,0.0,2.0
hsa-miR-501-3p,3.0,2.0
hsa-miR-501-5p,2.0,5.0
hsa-miR-503-3p,3.0,0.0
hsa-miR-503-5p,53.0,10.0
hsa-miR-504-5p,3.0,2.0
hsa-miR-505-3p,12.0,2.0
hsa-miR-505-5p,11.0,2.0
hsa-miR-516a-3p,3.0,0.0
hsa-miR-519a-5p,2.0,0.0
hsa-miR-532-5p,86.0,25.0
hsa-miR-539-3p,2.0,0.0
hsa-miR-539-5p,1.0,0.0
hsa-miR-541-3p,1.0,1.0
hsa-miR-541-5p,6.0,1.0
hsa-miR-542-3p,2.0,1.0
hsa-miR-543,404.0,116.0
hsa-miR-548aq-3p,0.0,1.0
hsa-miR-548e-3p,2.0,1.0
hsa-miR-548j-5p,3.0,0.0
hsa-miR-548k,4.0,0.0
hsa-miR-548l,2.0,0.0
hsa-miR-548o-3p,1.0,0.0
hsa-miR-548q,0.0,1.0
hsa-miR-548u,1.0,0.0
hsa-miR-549a-3p,1.0,5.0
hsa-miR-549a-5p,1.0,0.0
hsa-miR-5585-3p,1.0,0.0
hsa-miR-574-3p,33.0,15.0
hsa-miR-574-5p,339.0,86.0
hsa-miR-576-3p,0.0,1.0
hsa-miR-584-5p,5.0,2.0
hsa-miR-589-5p,3.0,4.0
hsa-miR-597-5p,3.0,0.0
hsa-miR-598-3p,2.0,0.0
hsa-miR-6084,0.0,1.0
hsa-miR-6085,0.0,3.0
hsa-miR-615-3p,22.0,19.0
hsa-miR-618,6.0,2.0
hsa-miR-622,2.0,0.0
hsa-miR-624-5p,0.0,1.0
hsa-miR-625-3p,3.0,0.0
hsa-miR-625-5p,0.0,1.0
hsa-miR-628-3p,2.0,2.0
hsa-miR-629-5p,26.0,7.0
hsa-miR-641,0.0,1.0
hsa-miR-6515-3p,1.0,0.0
hsa-miR-652-3p,1.0,4.0
hsa-miR-6529-5p,137.0,39.0
hsa-miR-654-3p,190.0,65.0
hsa-miR-654-5p,43.0,5.0
hsa-miR-655-5p,0.0,2.0
hsa-miR-656-3p,1.0,0.0
hsa-miR-659-5p,1.0,0.0
hsa-miR-660-5p,9.0,2.0
hsa-miR-663b,0.0,1.0
hsa-miR-664a-3p,3.0,3.0
hsa-miR-665,0.0,1.0
hsa-miR-668-3p,1.0,0.0
hsa-miR-671-3p,12.0,11.0
hsa-miR-671-5p,10.0,1.0
hsa-miR-6716-3p,0.0,3.0
hsa-miR-6720-5p,1.0,0.0
hsa-miR-6726-3p,0.0,1.0
hsa-miR-6730-5p,1.0,0.0
hsa-miR-6737-3p,0.0,1.0
hsa-miR-6741-3p,2.0,0.0
hsa-miR-6747-3p,1.0,0.0
hsa-miR-6756-3p,2.0,0.0
hsa-miR-6763-5p,1.0,0.0
hsa-miR-6770-3p,0.0,1.0
hsa-miR-6786-3p,1.0,0.0
hsa-miR-6787-3p,1.0,0.0
hsa-miR-6789-3p,0.0,2.0
hsa-miR-6791-5p,0.0,1.0
hsa-miR-6805-5p,1.0,0.0
hsa-miR-6807-5p,1.0,0.0
hsa-miR-6808-3p,0.0,1.0
hsa-miR-6809-5p,1.0,0.0
hsa-miR-6821-3p,1.0,0.0
hsa-miR-6827-5p,0.0,3.0
hsa-miR-6842-3p,1.0,0.0
hsa-miR-6848-3p,1.0,0.0
hsa-miR-6851-5p,0.0,2.0
hsa-miR-6857-3p,1.0,0.0
hsa-miR-6859-5p,0.0,1.0
hsa-miR-6866-5p,4.0,0.0
hsa-miR-6877-5p,0.0,1.0
hsa-miR-6886-5p,0.0,1.0
hsa-miR-7-5p,107.0,37.0
hsa-miR-708-3p,2.0,1.0
hsa-miR-708-5p,2.0,1.0
hsa-miR-7110-3p,0.0,4.0
hsa-miR-744-3p,4.0,0.0
hsa-miR-744-5p,137.0,55.0
hsa-miR-758-3p,6.0,7.0
hsa-miR-760,21.0,4.0
hsa-miR-769-3p,0.0,1.0
hsa-miR-769-5p,13.0,2.0
hsa-miR-7706,5.0,8.0
hsa-miR-7851-3p,0.0,1.0
hsa-miR-7854-3p,1.0,0.0
hsa-miR-8485,1.0,0.0
hsa-miR-874-3p,1.0,1.0
hsa-miR-877-3p,2.0,5.0
hsa-miR-877-5p,1.0,1.0
hsa-miR-889-3p,20.0,5.0
hsa-miR-9-5p,1.0,0.0
hsa-miR-92a-1-5p,1.0,1.0
hsa-miR-92a-3p,841.0,434.0
hsa-miR-92b-3p,298.0,123.0
hsa-miR-92b-5p,29.0,4.0
hsa-miR-93-3p,0.0,1.0
hsa-miR-93-5p,53.0,21.0
hsa-miR-937-3p,1.0,0.0
hsa-miR-939-5p,2.0,0.0
hsa-miR-940,2.0,1.0
hsa-miR-941,7.0,7.0
hsa-miR-942-5p,4.0,0.0
hsa-miR-943,0.0,1.0
hsa-miR-944,1.0,0.0
hsa-miR-95-3p,4.0,0.0
hsa-miR-98-5p,119.0,28.0
hsa-miR-9901,3.0,4.0
hsa-miR-99a-3p,3.0,0.0
hsa-miR-99a-5p,478.0,75.0
hsa-miR-99b-3p,20.0,23.0
hsa-miR-99b-5p,1046.0,620.0
hsa-mir-12136-5p,58.0,33.0
hsa-mir-1245a-3p,1.0,0.0
hsa-mir-1255a-5p,2.0,0.0
hsa-mir-1272-5p,0.0,1.0
hsa-mir-1273c-5p,2.0,0.0
hsa-mir-1303-3p,1.0,1.0
hsa-mir-2110-5p,2.0,1.0
hsa-mir-3159-5p,3.0,0.0
hsa-mir-3648-1-5p,1.0,8.0
hsa-mir-3648-2-5p,3.0,8.0
hsa-mir-3909-3p,1.0,0.0
hsa-mir-3976-5p,2.0,0.0
hsa-mir-4262-3p,0.0,14.0
hsa-mir-4426-5p,0.0,1.0
hsa-mir-4449-3p,0.0,1.0
hsa-mir-4521-5p,1.0,0.0
hsa-mir-4751-5p,1.0,0.0
hsa-mir-5688-3p,0.0,1.0
hsa-mir-622-3p,1.0,0.0
hsa-mir-636-3p,0.0,1.0
hsa-mir-663a-5p,0.0,2.0
hsa-mir-770-5p,1.0,1.0
hsa-mir-7705-5p,1.0,0.0
hsa-mir-7854-3p,2.0,0.0
hsa-mir-944-3p,1.0,0.0
