miRNA,SRR25461123,SRR25461124,SRR25461125,SRR25461126,SRR25461127,SRR25461128
hsa-let-7a-2-3p,32.0,47.0,78.0,49.0,46.0,74.0
hsa-let-7a-3p,2504.0,2852.0,3036.0,2285.0,1952.0,1929.0
hsa-let-7a-5p,29096.0,24781.0,48683.0,49872.0,40373.0,38263.0
hsa-let-7b-3p,142.0,81.0,252.0,150.0,69.0,183.0
hsa-let-7b-5p,58760.0,114317.0,129597.0,69175.0,38776.0,114276.0
hsa-let-7c-3p,32.0,37.0,31.0,36.0,17.0,42.0
hsa-let-7c-5p,706.0,1072.0,1544.0,1379.0,846.0,1643.0
hsa-let-7d-3p,5301.0,5986.0,9532.0,6019.0,3170.0,5724.0
hsa-let-7d-5p,2026.0,3672.0,3712.0,4661.0,3455.0,6470.0
hsa-let-7e-3p,485.0,767.0,938.0,782.0,467.0,1137.0
hsa-let-7e-5p,2970.0,5599.0,8984.0,2409.0,3946.0,6182.0
hsa-let-7f-1-3p,369.0,446.0,463.0,338.0,286.0,319.0
hsa-let-7f-2-3p,126.0,139.0,141.0,65.0,74.0,77.0
hsa-let-7f-5p,5553.0,6653.0,7729.0,9495.0,8573.0,10979.0
hsa-let-7g-3p,16.0,6.0,21.0,19.0,21.0,12.0
hsa-let-7g-5p,9580.0,8777.0,13800.0,7149.0,5956.0,7751.0
hsa-let-7i-3p,336.0,347.0,301.0,325.0,287.0,297.0
hsa-let-7i-5p,137078.0,148821.0,203361.0,108818.0,98112.0,126759.0
hsa-miR-1-3p,49.0,17.0,35.0,34.0,30.0,33.0
hsa-miR-100-3p,5.0,9.0,8.0,19.0,7.0,7.0
hsa-miR-100-5p,194552.0,235344.0,235544.0,157584.0,164606.0,202031.0
hsa-miR-101-3p,53.0,58.0,68.0,37.0,26.0,17.0
hsa-miR-101-5p,1.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-10392-5p,0.0,0.0,6.0,0.0,0.0,0.0
hsa-miR-10394-3p,4.0,16.0,7.0,0.0,2.0,8.0
hsa-miR-10394-5p,4.0,2.0,2.0,2.0,2.0,2.0
hsa-miR-10396a-3p,0.0,25.0,12.0,29.0,1.0,9.0
hsa-miR-10396a-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-10396b-3p,16.0,2.0,30.0,8.0,2.0,4.0
hsa-miR-10396b-5p,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-10397-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10397-5p,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-10399-3p,182.0,186.0,251.0,146.0,146.0,185.0
hsa-miR-10399-5p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-103a-1-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-103a-2-5p,41.0,29.0,13.0,0.0,0.0,11.0
hsa-miR-103a-3p,6.0,826.0,963.0,266.0,1050.0,2135.0
hsa-miR-10401-3p,726.0,1017.0,1639.0,2081.0,1713.0,3512.0
hsa-miR-10401-5p,3.0,0.0,0.0,3.0,1.0,0.0
hsa-miR-105-3p,0.0,1.0,3.0,2.0,8.0,4.0
hsa-miR-105-5p,25.0,19.0,30.0,24.0,12.0,23.0
hsa-miR-10522-5p,1.0,0.0,2.0,2.0,2.0,0.0
hsa-miR-10526-3p,10.0,19.0,27.0,24.0,37.0,47.0
hsa-miR-10527-5p,6.0,16.0,0.0,6.0,10.0,11.0
