miRNA,SRR13508007,SRR13508008,SRR13508009,SRR13508013,SRR13508014,SRR13508015
hsa-let-7a-2-3p,5.0,1.0,1.0,2.0,0.0,3.0
hsa-let-7a-3p,42.0,7.0,24.0,10.0,13.0,3.0
hsa-let-7a-5p,12320.0,4858.0,12697.0,3393.0,5189.0,1794.0
hsa-let-7b-3p,17.0,10.0,30.0,9.0,13.0,5.0
hsa-let-7b-5p,6420.0,2601.0,6764.0,1863.0,1452.0,694.0
hsa-let-7c-3p,0.0,0.0,1.0,1.0,2.0,0.0
hsa-let-7c-5p,517.0,186.0,706.0,719.0,339.0,274.0
hsa-let-7d-3p,60.0,44.0,65.0,93.0,32.0,37.0
hsa-let-7d-5p,320.0,151.0,291.0,205.0,197.0,104.0
hsa-let-7e-3p,5.0,1.0,5.0,11.0,1.0,2.0
hsa-let-7e-5p,676.0,389.0,971.0,951.0,518.0,413.0
hsa-let-7f-1-3p,2.0,1.0,0.0,2.0,1.0,1.0
hsa-let-7f-2-3p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-let-7f-5p,7607.0,3152.0,6109.0,8587.0,6488.0,5894.0
hsa-let-7g-5p,2782.0,1387.0,1956.0,5723.0,3548.0,2866.0
hsa-let-7i-3p,4.0,3.0,0.0,2.0,0.0,4.0
hsa-let-7i-5p,11168.0,7257.0,8019.0,18276.0,11980.0,9612.0
hsa-miR-1-3p,16.0,4.0,6.0,0.0,14.0,2.0
hsa-miR-100-5p,22648.0,16747.0,27187.0,39352.0,27629.0,11350.0
hsa-miR-101-3p,69.0,20.0,24.0,225.0,89.0,167.0
hsa-miR-10395-3p,0.0,1.0,2.0,10.0,2.0,16.0
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10399-3p,1.0,1.0,2.0,0.0,6.0,0.0
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-103a-3p,50.0,26.0,59.0,20.0,233.0,232.0
hsa-miR-10401-3p,6.0,1.0,6.0,3.0,2.0,2.0
hsa-miR-106b-3p,97.0,34.0,68.0,137.0,66.0,46.0
hsa-miR-106b-5p,3.0,6.0,1.0,17.0,9.0,12.0
hsa-miR-107,3.0,4.0,0.0,12.0,12.0,6.0
hsa-miR-10a-3p,9.0,11.0,7.0,18.0,36.0,1.0
hsa-miR-10a-5p,2909.0,2312.0,3829.0,2610.0,6386.0,243.0
hsa-miR-10b-3p,0.0,0.0,5.0,34.0,6.0,1.0
hsa-miR-10b-5p,1061.0,503.0,1410.0,11700.0,1842.0,522.0
hsa-miR-11399,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-11401,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1180-3p,21.0,10.0,7.0,20.0,23.0,11.0
hsa-miR-1185-1-3p,3.0,2.0,0.0,4.0,1.0,1.0
hsa-miR-1185-2-3p,1.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-1185-5p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1193,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1197,1.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-12136,0.0,0.0,0.0,3.0,2.0,0.0
hsa-miR-122-5p,6.0,13.0,4.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-1228-3p,4.0,1.0,0.0,1.0,1.0,1.0
hsa-miR-124-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1245a,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1246,54.0,2.0,10.0,230.0,80.0,439.0
hsa-miR-1248,16.0,3.0,5.0,2.0,1.0,1.0
hsa-miR-1249-3p,0.0,0.0,5.0,2.0,0.0,1.0
hsa-miR-1255a,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1255b-5p,1.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-125a-3p,9.0,4.0,17.0,32.0,9.0,6.0
hsa-miR-125a-5p,843.0,482.0,1120.0,620.0,584.0,318.0
