miRNA,SRR6233838,SRR6233839,SRR6233840,SRR6233841,SRR6233842,SRR6233843
hsa-let-7a-2-3p,46.0,60.0,47.0,21.0,33.0,42.0
hsa-let-7a-3p,53.0,47.0,42.0,35.0,21.0,56.0
hsa-let-7a-5p,10095.0,11761.0,10287.0,16308.0,15249.0,34990.0
hsa-let-7b-3p,21.0,25.0,20.0,19.0,26.0,38.0
hsa-let-7b-5p,51105.0,55507.0,47515.0,51467.0,46129.0,97799.0
hsa-let-7c-3p,0.0,0.0,0.0,2.0,2.0,0.0
hsa-let-7c-5p,293.0,399.0,321.0,670.0,1029.0,974.0
hsa-let-7d-3p,682.0,732.0,545.0,1209.0,1058.0,2007.0
hsa-let-7d-5p,1563.0,1713.0,1674.0,4513.0,3938.0,9002.0
hsa-let-7e-3p,128.0,143.0,113.0,119.0,101.0,167.0
hsa-let-7e-5p,4286.0,4732.0,4274.0,7643.0,6236.0,13575.0
hsa-let-7f-1-3p,24.0,14.0,12.0,18.0,17.0,14.0
hsa-let-7f-2-3p,7.0,4.0,5.0,8.0,3.0,12.0
hsa-let-7f-5p,7805.0,10704.0,8182.0,13738.0,10444.0,26494.0
hsa-let-7g-3p,10.0,12.0,9.0,10.0,10.0,22.0
hsa-let-7g-5p,7068.0,8281.0,7065.0,6903.0,6283.0,13594.0
hsa-let-7i-3p,149.0,145.0,118.0,63.0,74.0,115.0
hsa-let-7i-5p,64601.0,95500.0,70719.0,63358.0,59348.0,109696.0
hsa-miR-1-3p,36.0,72.0,44.0,32.0,17.0,47.0
hsa-miR-100-3p,4.0,1.0,2.0,1.0,0.0,0.0
hsa-miR-100-5p,10861.0,12006.0,9842.0,7769.0,6087.0,11023.0
hsa-miR-101-2-5p,2.0,0.0,2.0,0.0,1.0,0.0
hsa-miR-101-3p,802.0,956.0,757.0,930.0,675.0,1358.0
hsa-miR-101-5p,0.0,0.0,0.0,3.0,0.0,2.0
hsa-miR-10394-3p,1.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-10394-5p,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-10395-3p,1.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-10395-5p,0.0,1.0,1.0,3.0,0.0,0.0
hsa-miR-10396a-3p,0.0,3.0,1.0,0.0,3.0,4.0
