miRNA,SRR10382316,SRR10382317,SRR10382318,SRR10382319,SRR10382320,SRR10382321
hsa-let-7a-2-3p,4.0,1.0,5.0,0.0,0.0,2.0
hsa-let-7a-3p,4.0,1.0,14.0,0.0,2.0,2.0
hsa-let-7a-5p,674.0,600.0,3771.0,177.0,281.0,451.0
hsa-let-7b-3p,5.0,0.0,12.0,2.0,1.0,2.0
hsa-let-7b-5p,241.0,273.0,1379.0,102.0,142.0,245.0
hsa-let-7c-5p,31.0,73.0,48.0,72.0,59.0,82.0
hsa-let-7d-3p,24.0,27.0,118.0,17.0,19.0,24.0
hsa-let-7d-5p,180.0,153.0,774.0,82.0,126.0,165.0
hsa-let-7e-3p,0.0,2.0,7.0,0.0,1.0,5.0
hsa-let-7e-5p,87.0,107.0,478.0,24.0,37.0,73.0
hsa-let-7f-1-3p,1.0,1.0,6.0,2.0,0.0,1.0
hsa-let-7f-2-3p,2.0,0.0,1.0,0.0,0.0,1.0
hsa-let-7f-5p,295.0,264.0,1642.0,88.0,115.0,159.0
hsa-let-7g-3p,0.0,3.0,1.0,0.0,0.0,1.0
hsa-let-7g-5p,214.0,171.0,1143.0,77.0,86.0,140.0
hsa-let-7i-3p,33.0,23.0,122.0,5.0,9.0,4.0
hsa-let-7i-5p,212.0,182.0,1269.0,59.0,74.0,129.0
hsa-miR-1-3p,0.0,0.0,3.0,0.0,1.0,3.0
hsa-miR-100-3p,1.0,1.0,8.0,1.0,0.0,0.0
hsa-miR-100-5p,809.0,691.0,4327.0,228.0,361.0,636.0
hsa-miR-101-2-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-101-3p,144.0,104.0,742.0,27.0,37.0,40.0
hsa-miR-101-5p,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10395-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-10396a-3p,35.0,29.0,29.0,6.0,2.0,7.0
hsa-miR-10396a-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10396b-3p,25.0,34.0,153.0,5.0,5.0,5.0
hsa-miR-10396b-5p,4.0,6.0,7.0,2.0,1.0,1.0
hsa-miR-10399-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-10399-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-103a-2-5p,0.0,0.0,1.0,2.0,1.0,2.0
hsa-miR-103a-3p,159.0,43.0,41.0,46.0,137.0,25.0
hsa-miR-10401-3p,29.0,45.0,113.0,48.0,78.0,86.0
hsa-miR-10401-5p,5.0,8.0,5.0,2.0,2.0,4.0
hsa-miR-10527-5p,0.0,0.0,3.0,0.0,0.0,1.0
hsa-miR-106a-5p,0.0,3.0,19.0,1.0,2.0,0.0
hsa-miR-106b-3p,22.0,15.0,139.0,14.0,20.0,41.0
hsa-miR-106b-5p,497.0,451.0,1882.0,66.0,106.0,151.0
hsa-miR-107,32.0,17.0,86.0,41.0,7.0,9.0
hsa-miR-10a-3p,4.0,0.0,11.0,0.0,1.0,5.0
hsa-miR-10a-5p,80.0,68.0,333.0,40.0,39.0,68.0
hsa-miR-10b-5p,8.0,4.0,42.0,3.0,4.0,10.0
hsa-miR-1180-3p,21.0,25.0,67.0,6.0,8.0,22.0
hsa-miR-1180-5p,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1181,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-1185-5p,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1197,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-12121,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-12135,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-12136,7.0,16.0,17.0,24.0,22.0,32.0
hsa-miR-122-5p,12.0,0.0,35.0,13.0,2.0,0.0
hsa-miR-1224-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,3.0,1.0,0.0,2.0
hsa-miR-1228-3p,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1234-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,3.0,0.0,0.0,2.0
hsa-miR-1246,19.0,22.0,39.0,8.0,11.0,7.0
hsa-miR-1247-5p,6.0,1.0,19.0,2.0,6.0,7.0
hsa-miR-1248,3.0,1.0,10.0,0.0,1.0,1.0
hsa-miR-1249-3p,3.0,6.0,21.0,1.0,11.0,13.0
hsa-miR-1252-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1256,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-125a-3p,2.0,2.0,8.0,0.0,2.0,1.0
