miRNA,SRR23760666,SRR23760668,SRR23760669,SRR23760672,SRR23760673,SRR23760674
hsa-let-7a-3p,490.0,80.0,96.0,136.0,96.0,347.0
hsa-let-7a-5p,13775.0,8534.0,5854.0,36409.0,30934.0,15179.0
hsa-let-7b-3p,96.0,6.0,7.0,55.0,51.0,169.0
hsa-let-7b-5p,22292.0,2859.0,1760.0,9126.0,6823.0,47845.0
hsa-let-7c-3p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-let-7c-5p,691.0,40.0,26.0,2049.0,935.0,319.0
hsa-let-7d-3p,1542.0,123.0,132.0,1003.0,770.0,2917.0
hsa-let-7d-5p,2858.0,1006.0,619.0,5911.0,4952.0,5397.0
hsa-let-7e-3p,0.0,0.0,0.0,83.0,61.0,278.0
hsa-let-7e-5p,7.0,8.0,3.0,5714.0,3152.0,3364.0
hsa-let-7f-1-3p,79.0,12.0,14.0,29.0,17.0,145.0
hsa-let-7f-2-3p,15.0,0.0,2.0,0.0,0.0,27.0
hsa-let-7f-5p,19905.0,29521.0,23022.0,51994.0,37268.0,19252.0
hsa-let-7g-3p,5.0,3.0,1.0,5.0,0.0,14.0
hsa-let-7g-5p,71544.0,28156.0,22017.0,28110.0,20056.0,54174.0
hsa-let-7i-3p,37.0,2.0,0.0,1.0,6.0,32.0
hsa-let-7i-5p,31831.0,6344.0,8681.0,17024.0,13033.0,60445.0
hsa-miR-1-3p,162.0,3.0,4.0,64.0,24.0,57.0
hsa-miR-100-5p,377.0,74.0,86.0,1260.0,762.0,884.0
hsa-miR-101-2-5p,0.0,36.0,23.0,9.0,2.0,0.0
hsa-miR-101-3p,11629.0,484.0,650.0,951.0,498.0,2884.0
hsa-miR-101-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10392-5p,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-10393-3p,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,237.0,123.0,7.0,1.0,0.0
hsa-miR-10394-5p,0.0,5.0,5.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,1.0,3.0,0.0,0.0,1.0
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10396a-3p,0.0,0.0,0.0,3.0,1.0,0.0
hsa-miR-10396b-3p,0.0,2.0,0.0,2.0,0.0,0.0
hsa-miR-10397-3p,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-10399-3p,43.0,39.0,35.0,283.0,236.0,78.0
hsa-miR-10399-5p,2.0,0.0,0.0,5.0,3.0,9.0
hsa-miR-103a-2-5p,1.0,0.0,1.0,0.0,0.0,7.0
hsa-miR-103a-3p,11898.0,2547.0,188.0,3284.0,544.0,2327.0
hsa-miR-10401-3p,8.0,0.0,9.0,88.0,51.0,6.0
hsa-miR-10401-5p,0.0,1.0,0.0,7.0,6.0,0.0
hsa-miR-105-3p,4.0,0.0,1.0,0.0,0.0,1.0
