miRNA,SRR6080181,SRR6080183
hsa-miR-196b-5p,18.0,67.0
hsa-miR-197-3p,840.0,110.0
hsa-miR-197-5p,5.0,0.0
hsa-miR-199a-3p,518.0,19.0
hsa-miR-199a-5p,969.0,10.0
hsa-miR-199b-3p,2136.0,2.0
hsa-miR-199b-5p,6.0,2.0
hsa-miR-19a-3p,18.0,22.0
hsa-miR-19b-3p,44.0,63.0
hsa-miR-200c-3p,8.0,2.0
hsa-miR-203a-3p,2.0,0.0
hsa-miR-204-5p,0.0,1.0
hsa-miR-205-5p,2.0,2.0
hsa-miR-206,22889.0,10.0
hsa-miR-20a-3p,1.0,2.0
hsa-miR-20a-5p,1005.0,867.0
hsa-miR-21-3p,11.0,1.0
hsa-miR-21-5p,7842.0,470.0
hsa-miR-210-3p,17.0,8.0
hsa-miR-210-5p,4.0,1.0
hsa-miR-2110,8.0,2.0
hsa-miR-212-3p,11.0,4.0
hsa-miR-212-5p,15.0,3.0
hsa-miR-214-3p,146.0,2.0
hsa-miR-214-5p,8.0,1.0
hsa-miR-215-5p,0.0,24.0
hsa-miR-218-1-3p,0.0,1.0
hsa-miR-218-5p,189.0,835.0
hsa-miR-219a-1-3p,2.0,1.0
hsa-miR-219a-5p,1.0,0.0
hsa-miR-219b-5p,3.0,0.0
hsa-miR-22-3p,3356.0,267.0
hsa-miR-22-5p,33.0,4.0
hsa-miR-221-3p,3267.0,924.0
hsa-miR-221-5p,82.0,12.0
hsa-miR-222-3p,2138.0,328.0
hsa-miR-222-5p,26.0,5.0
hsa-miR-223-3p,6.0,1.0
hsa-miR-223-5p,1.0,0.0
hsa-miR-224-5p,80.0,0.0
hsa-miR-2276-3p,3.0,0.0
hsa-miR-2276-5p,1.0,0.0
hsa-miR-2277-3p,1.0,2.0
hsa-miR-2277-5p,6.0,0.0
hsa-miR-2278,1.0,0.0
hsa-miR-2355-3p,2.0,0.0
hsa-miR-23a-3p,610.0,33.0
hsa-miR-23a-5p,2.0,0.0
hsa-miR-23b-3p,1256.0,37.0
hsa-miR-23b-5p,11.0,0.0
hsa-miR-24-2-5p,10.0,0.0
hsa-miR-24-3p,2026.0,19.0
hsa-miR-2467-5p,1.0,0.0
hsa-miR-25-3p,2947.0,370.0
hsa-miR-25-5p,163.0,33.0
hsa-miR-2682-5p,1.0,0.0
hsa-miR-26a-1-3p,1.0,0.0
hsa-miR-26a-2-3p,2.0,1.0
hsa-miR-26a-5p,4768.0,565.0
hsa-miR-26b-3p,13.0,0.0
hsa-miR-26b-5p,343.0,67.0
hsa-miR-27a-3p,201.0,12.0
hsa-miR-27a-5p,7.0,1.0
hsa-miR-27b-3p,2836.0,240.0
hsa-miR-27b-5p,38.0,1.0
hsa-miR-28-3p,183.0,6.0
hsa-miR-28-5p,68.0,2.0
hsa-miR-296-3p,4.0,22.0
hsa-miR-296-5p,0.0,1.0
hsa-miR-29a-3p,778.0,24.0
hsa-miR-29b-1-5p,5.0,0.0
hsa-miR-29b-3p,10.0,0.0
hsa-miR-29c-3p,5.0,0.0
hsa-miR-29c-5p,3.0,2.0
hsa-miR-301a-3p,1.0,0.0
hsa-miR-301a-5p,17.0,3.0
hsa-miR-301b-3p,4.0,2.0
hsa-miR-301b-5p,22.0,0.0
hsa-miR-3065-5p,1.0,0.0
hsa-miR-30a-3p,87.0,14.0
hsa-miR-30a-5p,724.0,187.0
hsa-miR-30b-3p,0.0,1.0
hsa-miR-30b-5p,361.0,40.0
hsa-miR-30c-1-3p,0.0,2.0
hsa-miR-30c-2-3p,17.0,3.0
hsa-miR-30c-5p,1106.0,137.0
hsa-miR-30d-3p,7.0,0.0
hsa-miR-30d-5p,4761.0,521.0
hsa-miR-30e-3p,82.0,19.0
hsa-miR-30e-5p,299.0,91.0
hsa-miR-31-3p,1.0,2.0
hsa-miR-31-5p,7.0,29.0
hsa-miR-3115,2.0,1.0
hsa-miR-3117-3p,17.0,0.0
hsa-miR-3125,1.0,0.0
hsa-miR-3127-3p,6.0,0.0
hsa-miR-3127-5p,2.0,0.0
hsa-miR-3128,2.0,0.0
hsa-miR-3129-3p,5.0,0.0
hsa-miR-3130-3p,0.0,1.0
hsa-miR-3131,2.0,0.0
hsa-miR-3133,3.0,0.0
hsa-miR-3136-5p,0.0,1.0
hsa-miR-3143,1.0,0.0
hsa-miR-3144-3p,0.0,3.0
hsa-miR-3145-5p,1.0,0.0
hsa-miR-3146,2.0,0.0
hsa-miR-3148,3.0,0.0
hsa-miR-3155a,0.0,1.0
hsa-miR-3157-3p,2.0,0.0
hsa-miR-3157-5p,1.0,1.0
hsa-miR-3158-3p,4.0,1.0
hsa-miR-3164,3.0,0.0
hsa-miR-3170,1.0,0.0
hsa-miR-3173-5p,1.0,0.0
hsa-miR-3176,4.0,1.0
hsa-miR-3177-3p,27.0,2.0
hsa-miR-3178,4.0,19.0
hsa-miR-3179,2.0,1.0
hsa-miR-3180,1.0,0.0
hsa-miR-3180-3p,3.0,0.0
hsa-miR-3182,47.0,119.0
hsa-miR-3183,1.0,0.0
hsa-miR-3187-3p,16.0,1.0
hsa-miR-3187-5p,1.0,0.0
hsa-miR-3192-5p,1.0,0.0
hsa-miR-3195,5.0,4.0
hsa-miR-3196,2.0,0.0
hsa-miR-3199,2.0,0.0
hsa-miR-32-3p,9.0,4.0
hsa-miR-32-5p,23.0,8.0
hsa-miR-3200-3p,8.0,3.0
hsa-miR-320a-3p,4623.0,81.0
hsa-miR-320a-5p,0.0,20.0
hsa-miR-320b,300.0,8.0
hsa-miR-320c,169.0,11.0
hsa-miR-320d,37.0,7.0
hsa-miR-320e,30.0,0.0
hsa-miR-323a-3p,12.0,0.0
hsa-miR-323a-5p,1.0,0.0
hsa-miR-323b-3p,2.0,0.0
hsa-miR-324-3p,11.0,4.0
hsa-miR-324-5p,36.0,14.0
hsa-miR-326,33.0,2.0
hsa-miR-328-3p,51.0,11.0
hsa-miR-329-3p,5.0,0.0
hsa-miR-330-3p,47.0,14.0
hsa-miR-330-5p,17.0,3.0
hsa-miR-331-3p,106.0,9.0
hsa-miR-331-5p,4.0,3.0
hsa-miR-335-3p,1505.0,0.0
hsa-miR-335-5p,83.0,0.0
hsa-miR-337-3p,3.0,0.0
hsa-miR-338-3p,0.0,2.0
hsa-miR-338-5p,17.0,1.0
hsa-miR-339-3p,65.0,6.0
hsa-miR-339-5p,351.0,119.0
hsa-miR-33a-3p,3.0,1.0
hsa-miR-33a-5p,1.0,0.0
hsa-miR-33b-3p,2.0,0.0
hsa-miR-33b-5p,7.0,0.0
hsa-miR-340-3p,44.0,2.0
hsa-miR-340-5p,82.0,61.0
hsa-miR-342-3p,111.0,10.0
hsa-miR-342-5p,6.0,1.0
hsa-miR-345-5p,116.0,18.0
hsa-miR-346,1.0,3.0
hsa-miR-34a-5p,3.0,23.0
hsa-miR-34c-5p,7.0,3.0
hsa-miR-3605-3p,4.0,0.0
hsa-miR-3605-5p,1.0,0.0
hsa-miR-3609,0.0,3.0
hsa-miR-361-3p,136.0,11.0
hsa-miR-361-5p,92.0,19.0
hsa-miR-3613-3p,2.0,1.0
hsa-miR-3613-5p,6.0,9.0
hsa-miR-3615,260.0,12.0
hsa-miR-362-3p,4.0,0.0
hsa-miR-362-5p,333.0,8.0
hsa-miR-3620-3p,1.0,0.0
hsa-miR-363-3p,0.0,1.0
hsa-miR-3648,5.0,2.0
hsa-miR-3655,1.0,0.0
hsa-miR-3659,1.0,0.0
hsa-miR-365a-3p,32.0,0.0
hsa-miR-365a-5p,56.0,4.0
hsa-miR-365b-3p,223.0,1.0
hsa-miR-365b-5p,19.0,0.0
hsa-miR-3663-5p,1.0,0.0
hsa-miR-3665,26.0,4.0
hsa-miR-3677-3p,2.0,1.0
hsa-miR-3679-3p,2.0,0.0
hsa-miR-3679-5p,15.0,2.0
hsa-miR-3685,1.0,0.0
hsa-miR-369-3p,0.0,1.0
hsa-miR-369-5p,2.0,0.0
hsa-miR-3691-5p,1.0,1.0
hsa-miR-370-3p,89.0,1.0
hsa-miR-374a-3p,3.0,0.0
hsa-miR-374a-5p,17.0,7.0
hsa-miR-374b-3p,2.0,0.0
hsa-miR-374b-5p,516.0,104.0
hsa-miR-375-3p,6.0,5.0
hsa-miR-376a-3p,1.0,0.0
hsa-miR-376c-3p,1.0,0.0
hsa-miR-377-3p,1.0,0.0
hsa-miR-378a-3p,6094.0,1744.0
hsa-miR-378a-5p,141.0,13.0
hsa-miR-378c,198.0,113.0
hsa-miR-378d,196.0,13.0
hsa-miR-378e,0.0,4.0
hsa-miR-378f,3.0,0.0
hsa-miR-378i,0.0,4.0
hsa-miR-379-3p,2.0,0.0
hsa-miR-379-5p,8.0,1.0
hsa-miR-380-5p,1.0,0.0
hsa-miR-381-3p,111.0,8.0
hsa-miR-382-3p,0.0,1.0
hsa-miR-382-5p,5.0,0.0
hsa-miR-3907,2.0,0.0
hsa-miR-3909,3.0,4.0
hsa-miR-3911,4.0,0.0
hsa-miR-3912-3p,1.0,0.0
hsa-miR-3916,0.0,1.0
hsa-miR-3918,1.0,0.0
hsa-miR-3928-3p,1.0,0.0
hsa-miR-3929,0.0,1.0
hsa-miR-3934-5p,2.0,0.0
hsa-miR-3938,16.0,1.0
hsa-miR-3939,1.0,0.0
hsa-miR-3940-3p,3.0,0.0
hsa-miR-3942-5p,0.0,1.0
hsa-miR-3944-3p,3.0,3.0
hsa-miR-3960,37.0,18.0
hsa-miR-409-3p,22.0,0.0
hsa-miR-409-5p,2.0,0.0
hsa-miR-410-3p,2.0,0.0
hsa-miR-411-3p,6.0,0.0
hsa-miR-411-5p,8.0,6.0
hsa-miR-412-5p,1.0,0.0
hsa-miR-421,57.0,15.0
hsa-miR-423-3p,4073.0,45.0
hsa-miR-423-5p,571.0,69.0
hsa-miR-424-3p,68.0,19.0
hsa-miR-424-5p,6.0,2.0
hsa-miR-425-3p,54.0,11.0
hsa-miR-425-5p,571.0,82.0
hsa-miR-4284,1.0,0.0
hsa-miR-4286,213.0,11.0
hsa-miR-4309,1.0,0.0
hsa-miR-431-5p,5.0,0.0
hsa-miR-432-5p,14.0,1.0
hsa-miR-4326,124.0,11.0
hsa-miR-433-3p,10.0,0.0
hsa-miR-4423-5p,0.0,1.0
hsa-miR-4426,1.0,0.0
hsa-miR-4435,3.0,0.0
hsa-miR-4440,3.0,0.0
hsa-miR-4443,20.0,0.0
hsa-miR-4444,3.0,0.0
hsa-miR-4449,1.0,0.0
hsa-miR-4466,3.0,2.0
hsa-miR-4467,0.0,2.0
hsa-miR-4470,2.0,2.0
hsa-miR-4473,1.0,10.0
hsa-miR-4479,1.0,0.0
hsa-miR-4485-3p,10.0,0.0
hsa-miR-4485-5p,1.0,0.0
hsa-miR-4488,23.0,5.0
hsa-miR-4489,1.0,0.0
hsa-miR-4492,4.0,0.0
hsa-miR-4497,18.0,4.0
hsa-miR-449a,1.0,1.0
hsa-miR-449c-5p,0.0,2.0
hsa-miR-4508,17.0,2.0
hsa-miR-450a-1-3p,1.0,0.0
hsa-miR-450a-2-3p,2.0,0.0
hsa-miR-450a-5p,32.0,16.0
hsa-miR-450b-5p,16.0,2.0
hsa-miR-4516,28.0,10.0
hsa-miR-451a,51.0,66.0
hsa-miR-452-3p,1.0,0.0
hsa-miR-452-5p,7.0,1.0
hsa-miR-4521,8.0,0.0
hsa-miR-4523,0.0,1.0
hsa-miR-454-3p,50.0,6.0
hsa-miR-454-5p,77.0,2.0
hsa-miR-455-3p,352.0,7.0
hsa-miR-455-5p,345.0,20.0
hsa-miR-4632-3p,1.0,0.0
hsa-miR-4649-5p,1.0,0.0
hsa-miR-4652-5p,1.0,0.0
hsa-miR-4654,2.0,0.0
hsa-miR-4655-5p,2.0,0.0
hsa-miR-4659a-3p,1.0,0.0
hsa-miR-4661-5p,1.0,1.0
hsa-miR-4665-5p,2.0,0.0
hsa-miR-4676-3p,5.0,0.0
hsa-miR-4677-3p,1.0,2.0
hsa-miR-4685-3p,3.0,0.0
hsa-miR-4697-5p,1.0,0.0
hsa-miR-4700-5p,1.0,0.0
hsa-miR-4709-5p,1.0,0.0
hsa-miR-4710,1.0,0.0
hsa-miR-4712-3p,0.0,1.0
hsa-miR-4714-5p,0.0,3.0
hsa-miR-4717-3p,1.0,1.0
hsa-miR-4725-3p,2.0,0.0
hsa-miR-4734,1.0,0.0
hsa-miR-4738-3p,1.0,0.0
hsa-miR-4741,4.0,2.0
hsa-miR-4742-3p,1.0,0.0
hsa-miR-4745-3p,1.0,0.0
hsa-miR-4745-5p,3.0,0.0
hsa-miR-4746-5p,13.0,1.0
hsa-miR-4749-5p,2.0,0.0
hsa-miR-4750-5p,1.0,0.0
hsa-miR-4753-3p,1.0,1.0
hsa-miR-4755-3p,1.0,0.0
hsa-miR-4762-3p,2.0,0.0
hsa-miR-4781-3p,1.0,0.0
hsa-miR-4785,1.0,0.0
hsa-miR-4787-3p,3.0,5.0
hsa-miR-4791,9.0,9.0
hsa-miR-4797-5p,0.0,1.0
hsa-miR-483-3p,2294.0,3.0
hsa-miR-483-5p,1778.0,1.0
hsa-miR-484,303.0,57.0
hsa-miR-485-3p,5.0,0.0
hsa-miR-486-3p,102.0,0.0
hsa-miR-486-5p,520.0,7.0
hsa-miR-487b-3p,11.0,1.0
hsa-miR-493-3p,4.0,0.0
hsa-miR-493-5p,20.0,0.0
hsa-miR-494-3p,9.0,4.0
hsa-miR-495-3p,25.0,0.0
hsa-miR-497-5p,0.0,1.0
hsa-miR-499a-5p,2.0,0.0
hsa-miR-5000-5p,0.0,1.0
hsa-miR-5001-3p,3.0,0.0
hsa-miR-5001-5p,1.0,0.0
hsa-miR-500a-3p,513.0,10.0
hsa-miR-500a-5p,27.0,2.0
hsa-miR-500b-3p,60.0,2.0
hsa-miR-500b-5p,223.0,0.0
hsa-miR-501-3p,704.0,8.0
hsa-miR-501-5p,518.0,4.0
hsa-miR-5010-3p,7.0,0.0
hsa-miR-5010-5p,2.0,0.0
hsa-miR-502-3p,366.0,7.0
hsa-miR-502-5p,8.0,0.0
hsa-miR-503-5p,65.0,22.0
hsa-miR-504-3p,3.0,0.0
hsa-miR-504-5p,273.0,0.0
hsa-miR-505-3p,141.0,8.0
hsa-miR-505-5p,27.0,1.0
hsa-miR-5088-5p,1.0,0.0
hsa-miR-512-3p,0.0,1.0
hsa-miR-513b-5p,1.0,0.0
hsa-miR-516b-5p,1.0,0.0
hsa-miR-5189-3p,2.0,0.0
hsa-miR-532-3p,125.0,4.0
hsa-miR-532-5p,4973.0,104.0
hsa-miR-541-3p,1.0,0.0
hsa-miR-542-3p,5.0,4.0
hsa-miR-542-5p,0.0,1.0
hsa-miR-543,9.0,0.0
hsa-miR-548aa,0.0,1.0
hsa-miR-548ab,4.0,0.0
hsa-miR-548am-3p,1.0,0.0
hsa-miR-548av-3p,0.0,1.0
hsa-miR-548b-3p,1.0,0.0
hsa-miR-548bc,1.0,1.0
hsa-miR-548d-3p,1.0,0.0
hsa-miR-548e-3p,4.0,3.0
hsa-miR-548f-3p,1.0,6.0
hsa-miR-548h-5p,2.0,0.0
hsa-miR-548j-5p,2.0,1.0
hsa-miR-548k,10.0,9.0
hsa-miR-548l,2.0,0.0
hsa-miR-548n,0.0,2.0
hsa-miR-548o-3p,25.0,10.0
hsa-miR-548s,1.0,0.0
hsa-miR-548u,0.0,1.0
hsa-miR-548w,1.0,0.0
hsa-miR-550a-3-5p,5.0,0.0
hsa-miR-550a-3p,4.0,0.0
hsa-miR-550a-5p,10.0,2.0
hsa-miR-551a,13.0,1.0
hsa-miR-5581-3p,0.0,2.0
hsa-miR-5588-5p,1.0,0.0
hsa-miR-561-3p,1.0,2.0
hsa-miR-561-5p,16.0,2.0
hsa-miR-5696,1.0,0.0
hsa-miR-5699-5p,1.0,0.0
hsa-miR-574-3p,436.0,14.0
hsa-miR-574-5p,301.0,6.0
hsa-miR-576-3p,5.0,6.0
hsa-miR-576-5p,46.0,6.0
hsa-miR-577,0.0,1.0
hsa-miR-579-3p,1.0,1.0
hsa-miR-579-5p,3.0,1.0
hsa-miR-582-3p,0.0,2.0
hsa-miR-582-5p,2.0,2.0
hsa-miR-584-5p,3.0,0.0
hsa-miR-585-3p,0.0,1.0
hsa-miR-589-3p,0.0,1.0
hsa-miR-589-5p,82.0,19.0
hsa-miR-590-3p,1.0,3.0
hsa-miR-597-3p,2.0,3.0
hsa-miR-597-5p,2.0,0.0
hsa-miR-598-3p,137.0,13.0
hsa-miR-598-5p,1.0,0.0
hsa-miR-605-3p,0.0,1.0
hsa-miR-605-5p,23.0,1.0
hsa-miR-615-3p,203.0,51.0
hsa-miR-615-5p,3.0,0.0
hsa-miR-616-5p,5.0,1.0
hsa-miR-618,0.0,2.0
hsa-miR-619-5p,5.0,4.0
hsa-miR-624-5p,0.0,1.0
hsa-miR-625-3p,11.0,10.0
hsa-miR-625-5p,1.0,0.0
hsa-miR-628-3p,2.0,0.0
hsa-miR-628-5p,1.0,0.0
hsa-miR-629-3p,4.0,3.0
hsa-miR-629-5p,157.0,74.0
hsa-miR-632,1.0,0.0
hsa-miR-636,5.0,0.0
hsa-miR-639,1.0,0.0
hsa-miR-641,10.0,9.0
hsa-miR-6501-3p,1.0,0.0
hsa-miR-6502-5p,1.0,0.0
hsa-miR-6509-5p,1.0,0.0
hsa-miR-651-5p,1.0,1.0
hsa-miR-6511a-3p,5.0,1.0
hsa-miR-6511b-3p,2.0,1.0
hsa-miR-6511b-5p,1.0,0.0
hsa-miR-6516-3p,0.0,6.0
hsa-miR-6516-5p,0.0,1.0
hsa-miR-652-3p,162.0,34.0
hsa-miR-6529-5p,2.0,1.0
hsa-miR-654-3p,7.0,2.0
hsa-miR-654-5p,4.0,0.0
hsa-miR-655-3p,1.0,0.0
hsa-miR-656-3p,3.0,0.0
hsa-miR-658,7.0,0.0
hsa-miR-660-3p,5.0,0.0
hsa-miR-660-5p,677.0,38.0
hsa-miR-663a,1.0,0.0
hsa-miR-663b,0.0,1.0
hsa-miR-664a-3p,33.0,2.0
hsa-miR-664a-5p,2.0,1.0
hsa-miR-664b-5p,1.0,0.0
hsa-miR-665,4.0,0.0
hsa-miR-668-3p,1.0,0.0
hsa-miR-671-3p,33.0,9.0
hsa-miR-671-5p,57.0,16.0
hsa-miR-6716-3p,1.0,0.0
hsa-miR-6721-5p,1.0,0.0
hsa-miR-6724-5p,3.0,0.0
hsa-miR-6728-5p,1.0,0.0
hsa-miR-6734-5p,1.0,0.0
hsa-miR-6736-5p,1.0,0.0
hsa-miR-6742-3p,1.0,0.0
hsa-miR-6745,2.0,0.0
hsa-miR-6758-5p,1.0,0.0
hsa-miR-6759-5p,1.0,0.0
hsa-miR-676-3p,0.0,1.0
hsa-miR-6761-3p,1.0,0.0
hsa-miR-6762-5p,1.0,0.0
hsa-miR-6765-5p,1.0,0.0
hsa-miR-6768-5p,1.0,0.0
hsa-miR-6770-5p,1.0,0.0
hsa-miR-6777-5p,1.0,0.0
hsa-miR-6785-5p,1.0,0.0
hsa-miR-6789-3p,1.0,0.0
hsa-miR-6791-5p,1.0,0.0
hsa-miR-6794-5p,1.0,0.0
hsa-miR-6796-3p,1.0,0.0
hsa-miR-6797-3p,4.0,0.0
hsa-miR-6799-5p,0.0,1.0
hsa-miR-6800-3p,2.0,0.0
hsa-miR-6805-5p,5.0,0.0
hsa-miR-6819-5p,1.0,0.0
hsa-miR-6832-5p,1.0,0.0
hsa-miR-6840-3p,1.0,0.0
hsa-miR-6842-3p,1.0,0.0
