miRNA,SRR16290153,SRR16290154,SRR16290155,SRR16290156
hsa-let-7a-2-3p,136.0,145.0,137.0,163.0
hsa-let-7a-3p,368.0,402.0,432.0,362.0
hsa-let-7a-5p,265286.0,251893.0,342445.0,306048.0
hsa-let-7b-3p,295.0,298.0,489.0,446.0
hsa-let-7b-5p,36966.0,37694.0,48141.0,41675.0
hsa-let-7c-3p,19.0,22.0,17.0,12.0
hsa-let-7c-5p,2464.0,2553.0,3363.0,2745.0
hsa-let-7d-3p,575.0,632.0,725.0,771.0
hsa-let-7d-5p,3248.0,3188.0,4536.0,4449.0
hsa-let-7e-3p,71.0,73.0,86.0,84.0
hsa-let-7e-5p,10806.0,8160.0,14055.0,13989.0
hsa-let-7f-1-3p,27.0,13.0,20.0,14.0
hsa-let-7f-2-3p,2.0,3.0,0.0,0.0
hsa-let-7f-5p,78837.0,80829.0,107012.0,83244.0
hsa-let-7g-3p,14.0,6.0,5.0,9.0
hsa-let-7g-5p,14635.0,13683.0,18475.0,15948.0
hsa-let-7i-3p,240.0,255.0,253.0,216.0
hsa-let-7i-5p,76839.0,88236.0,89529.0,69470.0
hsa-miR-100-3p,4091.0,3999.0,4511.0,3879.0
hsa-miR-100-5p,75747.0,64351.0,76004.0,75529.0
hsa-miR-101-2-5p,0.0,2.0,0.0,0.0
hsa-miR-101-3p,2920.0,3004.0,3582.0,2905.0
hsa-miR-101-5p,10.0,17.0,12.0,11.0
hsa-miR-10392-5p,3.0,4.0,0.0,3.0
hsa-miR-10393-3p,5.0,2.0,0.0,1.0
hsa-miR-10393-5p,3.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,4.0,3.0,0.0
hsa-miR-10394-5p,0.0,0.0,1.0,0.0
hsa-miR-10395-3p,268.0,113.0,329.0,624.0
hsa-miR-10395-5p,3.0,1.0,1.0,1.0
hsa-miR-10396a-3p,2.0,2.0,6.0,7.0
hsa-miR-10396a-5p,4.0,1.0,1.0,3.0
hsa-miR-10396b-3p,7.0,3.0,14.0,6.0
hsa-miR-10396b-5p,5.0,5.0,1.0,1.0
hsa-miR-10399-3p,2.0,1.0,1.0,5.0
hsa-miR-10399-5p,0.0,0.0,1.0,0.0
hsa-miR-103a-2-5p,0.0,5.0,2.0,0.0
hsa-miR-103a-3p,9583.0,10403.0,14658.0,2918.0
hsa-miR-10401-3p,367.0,355.0,406.0,293.0
hsa-miR-10401-5p,6.0,5.0,5.0,0.0
hsa-miR-10526-3p,2.0,0.0,1.0,3.0
hsa-miR-10527-5p,1.0,0.0,0.0,0.0
hsa-miR-106a-5p,6.0,0.0,5.0,1.0
hsa-miR-106b-3p,797.0,818.0,1040.0,1108.0
hsa-miR-106b-5p,332.0,301.0,355.0,268.0
hsa-miR-107,684.0,544.0,778.0,1818.0
hsa-miR-10a-3p,691.0,689.0,933.0,798.0
hsa-miR-10a-5p,910616.0,863839.0,1005951.0,1006742.0
hsa-miR-10b-3p,62.0,55.0,74.0,54.0
hsa-miR-10b-5p,622865.0,581770.0,700358.0,714117.0
hsa-miR-11399,0.0,0.0,0.0,1.0
hsa-miR-1179,1.0,0.0,0.0,4.0
hsa-miR-1180-3p,136.0,120.0,184.0,182.0
hsa-miR-1180-5p,1.0,2.0,1.0,1.0
hsa-miR-1181,0.0,0.0,0.0,1.0
hsa-miR-1185-1-3p,244.0,180.0,324.0,315.0
hsa-miR-1185-2-3p,55.0,33.0,56.0,44.0
hsa-miR-1185-5p,90.0,69.0,83.0,107.0
hsa-miR-1197,55.0,42.0,57.0,50.0
hsa-miR-12121,1.0,0.0,1.0,0.0
hsa-miR-12135,0.0,0.0,1.0,0.0
hsa-miR-12136,11.0,4.0,11.0,1.0
hsa-miR-1226-3p,4.0,5.0,1.0,4.0
hsa-miR-1226-5p,1.0,1.0,0.0,0.0
hsa-miR-1227-3p,0.0,1.0,0.0,0.0
hsa-miR-1228-3p,35.0,29.0,41.0,25.0
hsa-miR-1228-5p,1.0,2.0,5.0,1.0
hsa-miR-1229-3p,0.0,3.0,0.0,4.0
hsa-miR-1229-5p,0.0,0.0,0.0,1.0
hsa-miR-122b-5p,1.0,0.0,0.0,0.0
hsa-miR-1233-3p,1.0,4.0,0.0,1.0
hsa-miR-1234-3p,0.0,2.0,1.0,0.0
hsa-miR-1237-5p,3.0,3.0,2.0,1.0
hsa-miR-1243,4.0,1.0,4.0,1.0
hsa-miR-1244,1.0,1.0,1.0,0.0
hsa-miR-1245a,3.0,0.0,5.0,5.0
hsa-miR-1245b-5p,0.0,0.0,1.0,1.0
hsa-miR-1246,5.0,2.0,1.0,1.0
hsa-miR-1248,11.0,1.0,3.0,4.0
hsa-miR-1249-3p,30.0,32.0,42.0,36.0
hsa-miR-1251-5p,1.0,0.0,0.0,0.0
hsa-miR-1252-5p,0.0,2.0,1.0,5.0
hsa-miR-1255a,14.0,2.0,10.0,16.0
hsa-miR-1255b-5p,3.0,0.0,5.0,1.0
hsa-miR-1256,0.0,1.0,0.0,2.0
hsa-miR-1257,0.0,0.0,2.0,0.0
hsa-miR-125a-3p,166.0,147.0,213.0,228.0
hsa-miR-125a-5p,21939.0,24235.0,25783.0,26665.0
hsa-miR-125b-1-3p,8724.0,8907.0,9342.0,9152.0
hsa-miR-125b-2-3p,28.0,28.0,36.0,27.0
hsa-miR-125b-5p,35197.0,33797.0,35915.0,38765.0
hsa-miR-126-3p,76.0,62.0,61.0,94.0
hsa-miR-126-5p,443.0,449.0,403.0,339.0
hsa-miR-1260a,1.0,1.0,2.0,0.0
hsa-miR-1260b,418.0,474.0,491.0,364.0
hsa-miR-1262,8.0,2.0,6.0,2.0
hsa-miR-1265,0.0,0.0,0.0,1.0
hsa-miR-1267,2.0,6.0,8.0,7.0
hsa-miR-1268a,222.0,12.0,19.0,187.0
hsa-miR-1268b,6.0,225.0,254.0,22.0
hsa-miR-127-3p,5337.0,5126.0,5948.0,6009.0
hsa-miR-127-5p,328.0,303.0,462.0,425.0
hsa-miR-1270,5.0,11.0,13.0,14.0
hsa-miR-1271-3p,2.0,1.0,0.0,0.0
hsa-miR-1271-5p,17.0,19.0,21.0,20.0
hsa-miR-1272,0.0,4.0,3.0,1.0
hsa-miR-1273c,0.0,1.0,0.0,0.0
hsa-miR-1273h-5p,1.0,1.0,2.0,0.0
hsa-miR-1275,129.0,99.0,128.0,96.0
hsa-miR-1276,12.0,6.0,8.0,14.0
hsa-miR-1278,1.0,5.0,1.0,7.0
hsa-miR-128-1-5p,149.0,125.0,189.0,142.0
hsa-miR-128-3p,795.0,937.0,1203.0,963.0
hsa-miR-1284,8.0,5.0,2.0,1.0
hsa-miR-1285-3p,381.0,390.0,460.0,430.0
