miRNA,SRR18189675,SRR18189676,SRR18189677,SRR18189678,SRR18189679,SRR18189680
hsa-let-7a-2-3p,0.0,0.0,0.0,0.0,3.0,0.0
hsa-let-7a-3p,0.0,0.0,0.0,5.0,4.0,0.0
hsa-let-7a-5p,11240.0,32523.0,22104.0,6017.0,8539.0,10341.0
hsa-let-7b-3p,0.0,2.0,0.0,0.0,0.0,0.0
hsa-let-7b-5p,28903.0,73255.0,40732.0,7245.0,11578.0,4961.0
hsa-let-7c-5p,34.0,3957.0,1799.0,6726.0,97.0,2648.0
hsa-let-7d-3p,2380.0,16353.0,2296.0,5896.0,5015.0,1097.0
hsa-let-7d-5p,6648.0,9183.0,1773.0,201.0,144.0,23.0
hsa-let-7e-3p,1937.0,3260.0,2.0,0.0,4.0,1.0
hsa-let-7e-5p,17.0,35.0,1619.0,72.0,70.0,5.0
hsa-let-7f-5p,2642.0,10400.0,4458.0,12120.0,10966.0,88.0
hsa-let-7g-5p,10463.0,4340.0,6608.0,440.0,235.0,75.0
hsa-let-7i-3p,0.0,0.0,1.0,1.0,0.0,0.0
hsa-let-7i-5p,6524.0,12103.0,7983.0,4169.0,3039.0,2406.0
hsa-miR-1-3p,1.0,45.0,9.0,3.0,25.0,75.0
hsa-miR-100-5p,66.0,3007.0,37.0,12958.0,7686.0,2723.0
hsa-miR-101-3p,1.0,1.0,0.0,2.0,3.0,2.0
hsa-miR-101-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,7.0,1.0,22.0,28.0,6.0,2.0
hsa-miR-10401-3p,3868.0,1350.0,2445.0,1461.0,1865.0,3073.0
hsa-miR-105-5p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-106b-3p,0.0,4.0,0.0,0.0,1.0,0.0
hsa-miR-106b-5p,0.0,4.0,3.0,34.0,0.0,5.0
hsa-miR-107,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-10a-5p,13.0,2799.0,2648.0,7767.0,4542.0,1753.0
hsa-miR-10b-5p,38.0,2497.0,23.0,39.0,15.0,7.0
hsa-miR-1179,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1180-3p,4264.0,3625.0,4449.0,45.0,30.0,4.0
hsa-miR-122-3p,1644.0,8.0,709.0,2.0,6.0,1.0
hsa-miR-122-5p,0.0,14764.0,13568.0,17.0,15741.0,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-124-3p,2606.0,196.0,92.0,124.0,2309.0,686.0
hsa-miR-1246,6.0,1321.0,31.0,20.0,2580.0,2597.0
hsa-miR-1247-5p,0.0,0.0,0.0,5.0,1.0,0.0
hsa-miR-1249-3p,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-125a-5p,2164.0,6596.0,4359.0,8445.0,3231.0,1061.0
hsa-miR-125b-1-3p,0.0,1.0,0.0,2.0,7.0,0.0
hsa-miR-125b-5p,19.0,40.0,1364.0,42.0,74.0,10.0
hsa-miR-126-3p,17011.0,18436.0,6355.0,4426.0,16447.0,2529.0
hsa-miR-126-5p,2.0,3.0,1893.0,18.0,1.0,1.0
hsa-miR-1260a,6.0,5.0,3.0,2.0,2.0,1.0
