miRNA,SRR26435132,SRR26435133,SRR26435134,SRR26435135,SRR26435136,SRR26435137
hsa-let-7a-2-3p,16.0,39.0,27.0,42.0,11.0,14.0
hsa-let-7a-3p,51.0,76.0,54.0,326.0,208.0,200.0
hsa-let-7a-5p,34273.0,30165.0,30431.0,44697.0,14514.0,28065.0
hsa-let-7b-3p,21.0,42.0,44.0,74.0,21.0,33.0
hsa-let-7b-5p,22890.0,17158.0,27108.0,39525.0,22824.0,16971.0
hsa-let-7c-3p,3.0,1.0,3.0,16.0,12.0,7.0
hsa-let-7c-5p,5123.0,2267.0,3195.0,9546.0,3406.0,3773.0
hsa-let-7d-3p,936.0,1406.0,888.0,5446.0,992.0,1242.0
hsa-let-7d-5p,4777.0,6593.0,5012.0,10521.0,3306.0,5038.0
hsa-let-7e-3p,15.0,45.0,42.0,79.0,31.0,23.0
hsa-let-7e-5p,739.0,1280.0,845.0,1499.0,627.0,649.0
hsa-let-7f-1-3p,44.0,69.0,44.0,97.0,51.0,32.0
hsa-let-7f-2-3p,15.0,10.0,22.0,30.0,19.0,10.0
hsa-let-7f-5p,144964.0,65324.0,55789.0,106687.0,22368.0,62119.0
hsa-let-7g-3p,6.0,11.0,6.0,5.0,6.0,3.0
hsa-let-7g-5p,63759.0,25173.0,34996.0,128927.0,56415.0,68282.0
hsa-let-7i-3p,51.0,50.0,67.0,20.0,28.0,25.0
hsa-let-7i-5p,445814.0,163093.0,244254.0,454587.0,131226.0,211655.0
hsa-miR-1-3p,13.0,347.0,11.0,10.0,43.0,20.0
hsa-miR-100-3p,4.0,2.0,0.0,2.0,0.0,2.0
hsa-miR-100-5p,52301.0,46973.0,40615.0,144832.0,63712.0,61252.0
hsa-miR-101-2-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-101-3p,6188.0,2014.0,3027.0,4087.0,4081.0,4330.0
hsa-miR-101-5p,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10392-5p,2.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-10393-3p,2.0,3.0,2.0,0.0,0.0,0.0
hsa-miR-10394-3p,2.0,0.0,2.0,3.0,0.0,0.0
hsa-miR-10395-3p,324.0,252.0,335.0,72.0,78.0,38.0
hsa-miR-10395-5p,1.0,2.0,7.0,0.0,1.0,1.0
hsa-miR-10396a-3p,12.0,9.0,16.0,4.0,1.0,10.0
hsa-miR-10396a-5p,7.0,10.0,4.0,0.0,0.0,1.0
hsa-miR-10396b-3p,29.0,7.0,21.0,2.0,5.0,8.0
hsa-miR-10396b-5p,2.0,2.0,2.0,0.0,1.0,0.0
hsa-miR-10397-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10398-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,47.0,42.0,47.0,107.0,36.0,37.0
hsa-miR-10399-5p,1.0,0.0,1.0,3.0,11.0,1.0
hsa-miR-103a-2-5p,16.0,10.0,0.0,0.0,1.0,0.0
