BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJNA897869,SRR22728237,sEV,Blood,-,Trophozoite-infected,2023-06-22,https://pubmed.ncbi.nlm.nih.gov/37534175/,-,Homo Sapiens,"We analyzed the miRNA profiles of noninfected human RBCs (niRBCs), ring-infected RBCs (riRBCs), and trophozoite-infected RBCs (trRBCs), as well as those of extracellular vesicles (EVs) secreted from these cells.We found that Plasmodium falciparum infection affects the expression levels of several miRNAs in both human red blood cells and their secreted extracellular vesicles. We hypothesize that these miRNAs may act to modulate the host immune response and control the prognosis of malaria."
PRJNA897869,SRR22728238,sEV,Blood,-,Trophozoite-infected,2023-06-22,https://pubmed.ncbi.nlm.nih.gov/37534175/,-,Homo Sapiens,"We analyzed the miRNA profiles of noninfected human RBCs (niRBCs), ring-infected RBCs (riRBCs), and trophozoite-infected RBCs (trRBCs), as well as those of extracellular vesicles (EVs) secreted from these cells.We found that Plasmodium falciparum infection affects the expression levels of several miRNAs in both human red blood cells and their secreted extracellular vesicles. We hypothesize that these miRNAs may act to modulate the host immune response and control the prognosis of malaria."
PRJNA897869,SRR22728239,sEV,Blood,-,Trophozoite-infected,2023-06-22,https://pubmed.ncbi.nlm.nih.gov/37534175/,-,Homo Sapiens,"We analyzed the miRNA profiles of noninfected human RBCs (niRBCs), ring-infected RBCs (riRBCs), and trophozoite-infected RBCs (trRBCs), as well as those of extracellular vesicles (EVs) secreted from these cells.We found that Plasmodium falciparum infection affects the expression levels of several miRNAs in both human red blood cells and their secreted extracellular vesicles. We hypothesize that these miRNAs may act to modulate the host immune response and control the prognosis of malaria."
PRJNA897869,SRR22728240,sEV,Blood,-,Trophozoite-infected,2023-06-22,https://pubmed.ncbi.nlm.nih.gov/37534175/,-,Homo Sapiens,"We analyzed the miRNA profiles of noninfected human RBCs (niRBCs), ring-infected RBCs (riRBCs), and trophozoite-infected RBCs (trRBCs), as well as those of extracellular vesicles (EVs) secreted from these cells.We found that Plasmodium falciparum infection affects the expression levels of several miRNAs in both human red blood cells and their secreted extracellular vesicles. We hypothesize that these miRNAs may act to modulate the host immune response and control the prognosis of malaria."
PRJNA897869,SRR22728241,sEV,Blood,-,Trophozoite-infected,2023-06-22,https://pubmed.ncbi.nlm.nih.gov/37534175/,-,Homo Sapiens,"We analyzed the miRNA profiles of noninfected human RBCs (niRBCs), ring-infected RBCs (riRBCs), and trophozoite-infected RBCs (trRBCs), as well as those of extracellular vesicles (EVs) secreted from these cells.We found that Plasmodium falciparum infection affects the expression levels of several miRNAs in both human red blood cells and their secreted extracellular vesicles. We hypothesize that these miRNAs may act to modulate the host immune response and control the prognosis of malaria."
PRJNA897869,SRR22728242,sEV,Blood,-,Ring-infected,2023-06-22,https://pubmed.ncbi.nlm.nih.gov/37534175/,-,Homo Sapiens,"We analyzed the miRNA profiles of noninfected human RBCs (niRBCs), ring-infected RBCs (riRBCs), and trophozoite-infected RBCs (trRBCs), as well as those of extracellular vesicles (EVs) secreted from these cells.We found that Plasmodium falciparum infection affects the expression levels of several miRNAs in both human red blood cells and their secreted extracellular vesicles. We hypothesize that these miRNAs may act to modulate the host immune response and control the prognosis of malaria."
PRJNA897869,SRR22728243,sEV,Blood,-,Ring-infected,2023-06-22,https://pubmed.ncbi.nlm.nih.gov/37534175/,-,Homo Sapiens,"We analyzed the miRNA profiles of noninfected human RBCs (niRBCs), ring-infected RBCs (riRBCs), and trophozoite-infected RBCs (trRBCs), as well as those of extracellular vesicles (EVs) secreted from these cells.We found that Plasmodium falciparum infection affects the expression levels of several miRNAs in both human red blood cells and their secreted extracellular vesicles. We hypothesize that these miRNAs may act to modulate the host immune response and control the prognosis of malaria."
PRJNA897869,SRR22728244,sEV,Blood,-,Ring-infected,2023-06-22,https://pubmed.ncbi.nlm.nih.gov/37534175/,-,Homo Sapiens,"We analyzed the miRNA profiles of noninfected human RBCs (niRBCs), ring-infected RBCs (riRBCs), and trophozoite-infected RBCs (trRBCs), as well as those of extracellular vesicles (EVs) secreted from these cells.We found that Plasmodium falciparum infection affects the expression levels of several miRNAs in both human red blood cells and their secreted extracellular vesicles. We hypothesize that these miRNAs may act to modulate the host immune response and control the prognosis of malaria."
PRJNA897869,SRR22728245,sEV,Blood,-,Ring-infected,2023-06-22,https://pubmed.ncbi.nlm.nih.gov/37534175/,-,Homo Sapiens,"We analyzed the miRNA profiles of noninfected human RBCs (niRBCs), ring-infected RBCs (riRBCs), and trophozoite-infected RBCs (trRBCs), as well as those of extracellular vesicles (EVs) secreted from these cells.We found that Plasmodium falciparum infection affects the expression levels of several miRNAs in both human red blood cells and their secreted extracellular vesicles. We hypothesize that these miRNAs may act to modulate the host immune response and control the prognosis of malaria."
PRJNA897869,SRR22728247,sEV,Blood,-,Ring-infected,2023-06-22,https://pubmed.ncbi.nlm.nih.gov/37534175/,-,Homo Sapiens,"We analyzed the miRNA profiles of noninfected human RBCs (niRBCs), ring-infected RBCs (riRBCs), and trophozoite-infected RBCs (trRBCs), as well as those of extracellular vesicles (EVs) secreted from these cells.We found that Plasmodium falciparum infection affects the expression levels of several miRNAs in both human red blood cells and their secreted extracellular vesicles. We hypothesize that these miRNAs may act to modulate the host immune response and control the prognosis of malaria."
