miRNA,SRR23498929,SRR23498930,SRR23498931,SRR23498932,SRR23498933,SRR23498934
hsa-let-7a-5p,16.0,12.0,22.0,146.0,3.0,2.0
hsa-let-7b-5p,56.0,73.0,130.0,178.0,19.0,14.0
hsa-let-7c-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-let-7c-5p,5.0,1.0,8.0,4.0,0.0,0.0
hsa-let-7e-5p,1.0,1.0,2.0,2.0,0.0,1.0
hsa-let-7f-5p,11.0,20.0,27.0,8.0,0.0,0.0
hsa-let-7g-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7i-5p,0.0,11.0,19.0,7.0,1.0,2.0
hsa-miR-1-3p,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-100-5p,0.0,0.0,0.0,5.0,2.0,0.0
hsa-miR-101-3p,160.0,235.0,318.0,149.0,32.0,31.0
hsa-miR-103a-3p,1418.0,1563.0,2606.0,482.0,190.0,305.0
hsa-miR-106b-3p,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-107,10.0,14.0,17.0,15.0,6.0,1.0
hsa-miR-10a-5p,13.0,9.0,17.0,0.0,1.0,5.0
hsa-miR-10b-3p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-10b-5p,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1179,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-12136,16.0,17.0,17.0,0.0,2.0,4.0
hsa-miR-122-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1231,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,10.0,0.0,0.0
hsa-miR-1246,1.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-125a-5p,1.0,14.0,16.0,9.0,3.0,1.0
hsa-miR-125b-5p,1.0,7.0,3.0,54.0,19.0,1.0
hsa-miR-126-3p,40.0,33.0,86.0,0.0,8.0,7.0
hsa-miR-126-5p,2.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-127-3p,55.0,86.0,136.0,215.0,24.0,23.0
hsa-miR-1273h-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-128-3p,0.0,0.0,1.0,3.0,0.0,0.0
hsa-miR-1285-5p,0.0,1.0,1.0,0.0,0.0,1.0
hsa-miR-1297,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1301-3p,1.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1307-3p,123.0,155.0,263.0,13.0,30.0,37.0
hsa-miR-130a-5p,0.0,3.0,1.0,0.0,0.0,0.0
hsa-miR-132-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-136-5p,13.0,16.0,27.0,31.0,7.0,1.0
hsa-miR-137-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-139-3p,18.0,19.0,26.0,6.0,5.0,7.0
hsa-miR-140-3p,0.0,4.0,9.0,0.0,1.0,0.0
hsa-miR-140-5p,3.0,5.0,5.0,1.0,0.0,0.0
hsa-miR-141-3p,0.0,2.0,0.0,6.0,0.0,0.0
hsa-miR-142-3p,155.0,317.0,595.0,271.0,259.0,144.0
hsa-miR-142-5p,8.0,21.0,32.0,37.0,33.0,11.0
hsa-miR-143-3p,0.0,0.0,3.0,10.0,2.0,2.0
hsa-miR-144-5p,2.0,11.0,9.0,12.0,7.0,0.0
hsa-miR-145-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,4.0,10.0,21.0,0.0,0.0,0.0
hsa-miR-146b-5p,0.0,12.0,15.0,0.0,0.0,3.0
hsa-miR-148b-3p,4.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-151a-3p,3.0,4.0,5.0,1.0,1.0,0.0
hsa-miR-151b,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-152-3p,137.0,177.0,317.0,290.0,102.0,32.0
hsa-miR-155-5p,3.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-15a-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-15a-5p,14.0,7.0,12.0,9.0,3.0,1.0
hsa-miR-15b-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-16-5p,16.0,30.0,69.0,60.0,21.0,9.0
hsa-miR-181a-2-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,5.0,4.0,4.0,0.0,0.0,0.0
hsa-miR-181b-3p,1.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-181b-5p,18.0,46.0,86.0,28.0,2.0,4.0
hsa-miR-181c-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-181d-5p,1.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-185-3p,1.0,2.0,0.0,0.0,0.0,1.0
hsa-miR-185-5p,0.0,3.0,3.0,0.0,0.0,0.0
hsa-miR-186-5p,3.0,3.0,2.0,0.0,0.0,1.0
hsa-miR-18a-3p,0.0,5.0,1.0,0.0,0.0,0.0
hsa-miR-191-5p,2.0,0.0,2.0,1.0,1.0,0.0
hsa-miR-193a-5p,0.0,0.0,3.0,0.0,0.0,1.0
hsa-miR-194-5p,0.0,6.0,6.0,17.0,1.0,7.0
hsa-miR-195-5p,3.0,9.0,8.0,9.0,0.0,0.0
hsa-miR-196a-5p,1.0,8.0,15.0,0.0,1.0,0.0
hsa-miR-196b-5p,93.0,98.0,227.0,6.0,7.0,7.0
hsa-miR-197-3p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-197-5p,2.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-1972,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-199a-3p,1.0,7.0,12.0,17.0,10.0,0.0
hsa-miR-199a-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-199b-3p,2.0,4.0,14.0,6.0,1.0,0.0
hsa-miR-199b-5p,0.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,6.0,1.0,0.0,1.0
hsa-miR-200c-3p,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,1.0,0.0,0.0
