miRNA,SRR19779148,SRR19779149,SRR19779150,SRR19779151,SRR19779152,SRR19779153
hsa-let-7a-2-3p,6.0,6.0,4.0,0.0,0.0,0.0
hsa-let-7a-5p,90.0,60.0,25.0,10.0,13.0,19.0
hsa-let-7b-5p,1805.0,1223.0,865.0,1391.0,1174.0,1691.0
hsa-let-7c-3p,2.0,0.0,0.0,1.0,0.0,0.0
hsa-let-7c-5p,3.0,3.0,0.0,55.0,46.0,100.0
hsa-let-7d-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-let-7e-5p,3.0,0.0,0.0,0.0,5.0,3.0
hsa-let-7f-5p,1.0,0.0,0.0,1.0,2.0,1.0
hsa-let-7g-5p,0.0,0.0,1.0,0.0,1.0,0.0
hsa-let-7i-5p,14.0,22.0,8.0,4.0,8.0,5.0
hsa-miR-1-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-100-5p,4.0,6.0,2.0,0.0,0.0,0.0
hsa-miR-101-3p,6997.0,2000.0,1385.0,3032.0,2573.0,3862.0
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-103a-3p,12901.0,6135.0,3343.0,6710.0,5829.0,8189.0
hsa-miR-105-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-106b-3p,3.0,0.0,0.0,4.0,1.0,0.0
hsa-miR-106b-5p,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-107,273.0,131.0,58.0,106.0,102.0,152.0
hsa-miR-10a-3p,4.0,6.0,3.0,4.0,2.0,3.0
hsa-miR-10a-5p,116.0,89.0,57.0,66.0,48.0,60.0
hsa-miR-1179,17.0,25.0,9.0,22.0,12.0,21.0
hsa-miR-1180-3p,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-12136,86.0,10.0,4.0,17.0,5.0,14.0
hsa-miR-122-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-122-5p,2.0,2.0,0.0,6.0,1.0,1.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-124-3p,196.0,124.0,95.0,228.0,201.0,344.0
hsa-miR-1243,7.0,7.0,4.0,13.0,8.0,11.0
hsa-miR-1244,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1246,28.0,5.0,7.0,23.0,10.0,15.0
hsa-miR-1252-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-125a-5p,53.0,37.0,48.0,37.0,47.0,71.0
hsa-miR-125b-5p,28.0,18.0,10.0,4.0,4.0,7.0
hsa-miR-126-3p,4.0,2.0,0.0,1.0,1.0,0.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1262,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269a,2.0,1.0,0.0,3.0,1.0,3.0
hsa-miR-127-3p,234.0,139.0,93.0,160.0,132.0,186.0
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-128-3p,3.0,1.0,1.0,7.0,0.0,1.0
hsa-miR-1285-5p,4.0,4.0,1.0,1.0,2.0,10.0
hsa-miR-1295a,3.0,0.0,1.0,0.0,1.0,1.0
hsa-miR-1296-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1306-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1307-3p,1162.0,843.0,584.0,1169.0,907.0,1336.0
hsa-miR-130a-3p,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-132-3p,7.0,6.0,3.0,6.0,3.0,1.0
hsa-miR-133b,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-134-5p,0.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-135a-3p,20.0,15.0,19.0,23.0,36.0,35.0
hsa-miR-135a-5p,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-3p,4.0,1.0,0.0,6.0,4.0,5.0
hsa-miR-135b-5p,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-136-5p,85.0,72.0,53.0,52.0,65.0,66.0
hsa-miR-137-3p,4.0,2.0,6.0,4.0,1.0,7.0
hsa-miR-137-5p,9.0,6.0,1.0,3.0,3.0,9.0
hsa-miR-138-5p,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-139-3p,41.0,44.0,40.0,87.0,66.0,98.0
hsa-miR-139-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-140-3p,6.0,2.0,1.0,1.0,2.0,1.0
hsa-miR-140-5p,15.0,12.0,4.0,8.0,15.0,13.0
hsa-miR-141-3p,8.0,4.0,7.0,11.0,4.0,7.0
hsa-miR-142-3p,1.0,5.0,2.0,2.0,3.0,1.0
hsa-miR-142-5p,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-143-3p,36.0,31.0,8.0,5.0,1.0,3.0
hsa-miR-145-5p,21.0,17.0,17.0,36.0,26.0,26.0
hsa-miR-146a-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-146b-3p,0.0,2.0,1.0,2.0,0.0,2.0
hsa-miR-146b-5p,1.0,0.0,1.0,1.0,0.0,1.0
hsa-miR-148a-3p,4.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-148b-3p,7.0,2.0,0.0,1.0,1.0,1.0
hsa-miR-149-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-151a-3p,17.0,3.0,0.0,5.0,3.0,3.0
hsa-miR-152-3p,1669.0,1042.0,694.0,691.0,565.0,817.0
hsa-miR-155-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-3p,5.0,1.0,1.0,1.0,0.0,2.0
hsa-miR-15a-5p,67.0,39.0,18.0,31.0,42.0,52.0
hsa-miR-15b-3p,7.0,1.0,2.0,0.0,1.0,0.0
hsa-miR-15b-5p,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-1-3p,6.0,2.0,2.0,1.0,3.0,2.0
hsa-miR-16-5p,2167.0,953.0,703.0,1489.0,1178.0,1619.0
hsa-miR-17-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,2.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-181a-2-3p,3.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-181a-5p,10.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-181b-2-3p,6.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-181b-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,435.0,233.0,150.0,276.0,199.0,244.0
hsa-miR-181c-3p,1.0,4.0,0.0,2.0,2.0,2.0
hsa-miR-181c-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,36.0,26.0,17.0,31.0,23.0,37.0
hsa-miR-182-5p,635.0,231.0,136.0,352.0,250.0,360.0
hsa-miR-183-3p,15.0,7.0,5.0,8.0,9.0,11.0
hsa-miR-183-5p,39.0,21.0,6.0,24.0,21.0,35.0
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1843,8.0,11.0,14.0,16.0,9.0,15.0
hsa-miR-185-3p,1.0,4.0,0.0,0.0,0.0,1.0
hsa-miR-185-5p,1.0,2.0,0.0,2.0,1.0,3.0
hsa-miR-186-3p,12.0,3.0,3.0,1.0,2.0,2.0
hsa-miR-186-5p,20.0,3.0,5.0,5.0,7.0,13.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-18a-3p,489.0,33.0,31.0,99.0,56.0,111.0
hsa-miR-18a-5p,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-3p,4.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,1.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-190a-5p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-191-5p,18.0,1.0,3.0,8.0,2.0,9.0
hsa-miR-192-5p,4.0,1.0,0.0,2.0,3.0,1.0
hsa-miR-193a-5p,0.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-194-5p,679.0,364.0,271.0,618.0,569.0,652.0
hsa-miR-195-5p,21.0,13.0,8.0,24.0,16.0,22.0
hsa-miR-196a-5p,2289.0,1188.0,740.0,2589.0,1814.0,3038.0
hsa-miR-196b-5p,2445.0,1209.0,745.0,2517.0,2038.0,2892.0
hsa-miR-197-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-197-5p,5.0,2.0,3.0,3.0,3.0,7.0
hsa-miR-1972,3.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-199a-3p,130.0,89.0,43.0,64.0,33.0,50.0
hsa-miR-199a-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,42.0,4.0,9.0,6.0,12.0,16.0
hsa-miR-19a-3p,6.0,1.0,5.0,4.0,0.0,5.0
hsa-miR-19a-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-19b-3p,42.0,8.0,5.0,14.0,8.0,10.0
hsa-miR-200a-3p,0.0,2.0,3.0,0.0,1.0,0.0
hsa-miR-200b-5p,1.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-200c-3p,1.0,1.0,8.0,6.0,4.0,5.0
hsa-miR-200c-5p,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-2053,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,2.0,0.0,0.0,1.0,1.0,1.0
hsa-miR-20a-5p,27.0,3.0,1.0,0.0,1.0,6.0
hsa-miR-21-5p,120.0,64.0,57.0,41.0,27.0,28.0
hsa-miR-210-3p,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-2115-3p,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,53.0,38.0,36.0,67.0,72.0,98.0
hsa-miR-216a-5p,9.0,8.0,0.0,6.0,3.0,7.0
hsa-miR-216b-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,2.0,1.0,1.0,4.0,3.0,1.0
hsa-miR-217-5p,3425.0,1336.0,999.0,2095.0,1635.0,2847.0
hsa-miR-218-5p,64.0,67.0,44.0,147.0,116.0,133.0
hsa-miR-22-3p,9.0,4.0,6.0,7.0,5.0,6.0
hsa-miR-221-3p,65.0,34.0,30.0,1.0,0.0,0.0
hsa-miR-222-3p,35.0,43.0,21.0,2.0,1.0,2.0
hsa-miR-223-3p,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-2277-3p,0.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-2278,5.0,0.0,0.0,5.0,4.0,7.0
hsa-miR-2355-3p,33.0,5.0,11.0,22.0,26.0,36.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-23a-3p,2247.0,1615.0,1142.0,821.0,580.0,855.0
hsa-miR-23b-3p,1.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-24-3p,13.0,11.0,8.0,11.0,8.0,18.0
hsa-miR-2467-5p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-25-3p,169.0,48.0,33.0,86.0,60.0,75.0
hsa-miR-25-5p,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,4.0,2.0,2.0,4.0,4.0,8.0
hsa-miR-26b-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,1.0,2.0,0.0,0.0,2.0
hsa-miR-27a-3p,4.0,0.0,2.0,3.0,4.0,0.0
hsa-miR-27b-3p,11.0,9.0,4.0,5.0,4.0,11.0
hsa-miR-28-3p,495.0,330.0,193.0,268.0,196.0,275.0
hsa-miR-296-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,12.0,3.0,6.0,0.0,2.0,2.0
