miRNA,SRR18745749,SRR18745751,SRR18745752,SRR18745756,SRR18745757,SRR18745758
hsa-let-7c-5p,27.3,0.0,37.58,0.0,0.0,0.0
hsa-let-7g-5p,13.65,0.0,0.0,3.89,0.0,0.0
hsa-miR-101-3p,0.0,141.84,0.0,0.0,102.34,43.9
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,11.37,0.0
hsa-miR-106a-5p,0.0,0.0,0.0,0.0,0.0,49.38
hsa-miR-106b-5p,0.0,0.0,0.0,0.0,22.74,0.0
hsa-miR-1180-3p,0.0,101.32,0.0,0.0,0.0,0.0
hsa-miR-122-5p,27.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,0.0,0.0,0.0,0.0,0.0,5.49
hsa-miR-125a-5p,34.12,212.76,72.28,97.23,0.0,214.0
hsa-miR-128-3p,252.52,146.91,358.5,311.14,250.16,153.64
hsa-miR-1296-5p,0.0,0.0,0.0,0.0,0.0,16.46
hsa-miR-1301-3p,13.65,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,81.9,0.0,0.0,0.0,11.37,87.79
hsa-miR-143-3p,34.12,0.0,5.78,7.78,0.0,5.49
hsa-miR-146a-5p,116.02,0.0,34.69,93.34,0.0,98.77
hsa-miR-146b-5p,156.97,0.0,0.0,3.89,250.16,235.95
hsa-miR-148a-3p,47.77,91.18,104.08,73.89,113.71,32.92
hsa-miR-148a-5p,47.77,0.0,0.0,31.11,0.0,16.46
hsa-miR-151a-3p,0.0,0.0,0.0,35.0,0.0,10.97
hsa-miR-151a-5p,0.0,106.38,0.0,0.0,0.0,54.87
hsa-miR-16-2-3p,27.3,25.33,156.12,0.0,0.0,10.97
hsa-miR-16-5p,0.0,0.0,0.0,0.0,68.23,0.0
hsa-miR-181b-5p,0.0,0.0,0.0,0.0,0.0,10.97
hsa-miR-182-5p,34.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,116.02,0.0,0.0,27.22,11.37,10.97
hsa-miR-186-5p,40.95,0.0,0.0,11.67,90.97,5.49
hsa-miR-18a-3p,0.0,0.0,0.0,0.0,90.97,0.0
