BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJNA301431,SRR2927797,sEV,Cell line|lymphoblastoid cell line,-,-,2017-03-09,https://pubmed.ncbi.nlm.nih.gov/27799337/,"LCLs were pelleted at 300 × g for 10 min and saved for cell miRNA isolation. The remaining growth medium was centrifuged at 16,500 × g for 25 min and then filtered through a 200 nm Acrodisc (PAL Corp., Ann Arbor, MI). The filtered supernatant was centrifuged at 120,000 × g for 70 min to pellet exosomes (Ti45 rotor). Pelleted exosomes were washed 1× in cold PBS and centrifuged again at 120,000 × g for 70 min (TLA 100.3 rotor). All centrifugations were performed at 4°.",Homo sapiens (human),"Exosomes are small extracellular vesicles that carry heterogeneous cargo, including RNA, between cells. Increasing evidence suggests that exosomes are important mediators of intercellular communication and biomarkers of disease. Despite this, the variability of exosomal RNA between individuals has not been well quantified. To assess this variability, we sequenced the small RNA of cells and exosomes from a 17-member family. Across individuals, we show that selective export of miRNAs occurs not only at the level of specific transcripts, but that a cluster of 74 mature miRNAs on chromosome 14q32 is massively exported in exosomes while mostly absent from cells. We also observe more inter-individual variability between exosomal samples than between cellular ones and identify four miRNA expression quantitative trait loci (eQTLs) shared between cells and exosomes. Our findings indicate that genomically co-located miRNAs can be exported together and highlight the variability in exosomal miRNA levels between individuals as relevant for exosome use as diagnostics.
Overall design: Small RNA-Sequencing of CEPH/UTAH family 1463 cells and exosomes"
PRJNA301431,SRR2927798,sEV,Cell line|lymphoblastoid cell line,-,-,2017-03-09,https://pubmed.ncbi.nlm.nih.gov/27799337/,"LCLs were pelleted at 300 × g for 10 min and saved for cell miRNA isolation. The remaining growth medium was centrifuged at 16,500 × g for 25 min and then filtered through a 200 nm Acrodisc (PAL Corp., Ann Arbor, MI). The filtered supernatant was centrifuged at 120,000 × g for 70 min to pellet exosomes (Ti45 rotor). Pelleted exosomes were washed 1× in cold PBS and centrifuged again at 120,000 × g for 70 min (TLA 100.3 rotor). All centrifugations were performed at 4°.",Homo sapiens (human),"Exosomes are small extracellular vesicles that carry heterogeneous cargo, including RNA, between cells. Increasing evidence suggests that exosomes are important mediators of intercellular communication and biomarkers of disease. Despite this, the variability of exosomal RNA between individuals has not been well quantified. To assess this variability, we sequenced the small RNA of cells and exosomes from a 17-member family. Across individuals, we show that selective export of miRNAs occurs not only at the level of specific transcripts, but that a cluster of 74 mature miRNAs on chromosome 14q32 is massively exported in exosomes while mostly absent from cells. We also observe more inter-individual variability between exosomal samples than between cellular ones and identify four miRNA expression quantitative trait loci (eQTLs) shared between cells and exosomes. Our findings indicate that genomically co-located miRNAs can be exported together and highlight the variability in exosomal miRNA levels between individuals as relevant for exosome use as diagnostics.
Overall design: Small RNA-Sequencing of CEPH/UTAH family 1463 cells and exosomes"
PRJNA301431,SRR2927799,sEV,Cell line|lymphoblastoid cell line,-,-,2017-03-09,https://pubmed.ncbi.nlm.nih.gov/27799337/,"LCLs were pelleted at 300 × g for 10 min and saved for cell miRNA isolation. The remaining growth medium was centrifuged at 16,500 × g for 25 min and then filtered through a 200 nm Acrodisc (PAL Corp., Ann Arbor, MI). The filtered supernatant was centrifuged at 120,000 × g for 70 min to pellet exosomes (Ti45 rotor). Pelleted exosomes were washed 1× in cold PBS and centrifuged again at 120,000 × g for 70 min (TLA 100.3 rotor). All centrifugations were performed at 4°.",Homo sapiens (human),"Exosomes are small extracellular vesicles that carry heterogeneous cargo, including RNA, between cells. Increasing evidence suggests that exosomes are important mediators of intercellular communication and biomarkers of disease. Despite this, the variability of exosomal RNA between individuals has not been well quantified. To assess this variability, we sequenced the small RNA of cells and exosomes from a 17-member family. Across individuals, we show that selective export of miRNAs occurs not only at the level of specific transcripts, but that a cluster of 74 mature miRNAs on chromosome 14q32 is massively exported in exosomes while mostly absent from cells. We also observe more inter-individual variability between exosomal samples than between cellular ones and identify four miRNA expression quantitative trait loci (eQTLs) shared between cells and exosomes. Our findings indicate that genomically co-located miRNAs can be exported together and highlight the variability in exosomal miRNA levels between individuals as relevant for exosome use as diagnostics.
Overall design: Small RNA-Sequencing of CEPH/UTAH family 1463 cells and exosomes"
PRJNA301431,SRR2927800,sEV,Cell line|lymphoblastoid cell line,-,-,2017-03-09,https://pubmed.ncbi.nlm.nih.gov/27799337/,"LCLs were pelleted at 300 × g for 10 min and saved for cell miRNA isolation. The remaining growth medium was centrifuged at 16,500 × g for 25 min and then filtered through a 200 nm Acrodisc (PAL Corp., Ann Arbor, MI). The filtered supernatant was centrifuged at 120,000 × g for 70 min to pellet exosomes (Ti45 rotor). Pelleted exosomes were washed 1× in cold PBS and centrifuged again at 120,000 × g for 70 min (TLA 100.3 rotor). All centrifugations were performed at 4°.",Homo sapiens (human),"Exosomes are small extracellular vesicles that carry heterogeneous cargo, including RNA, between cells. Increasing evidence suggests that exosomes are important mediators of intercellular communication and biomarkers of disease. Despite this, the variability of exosomal RNA between individuals has not been well quantified. To assess this variability, we sequenced the small RNA of cells and exosomes from a 17-member family. Across individuals, we show that selective export of miRNAs occurs not only at the level of specific transcripts, but that a cluster of 74 mature miRNAs on chromosome 14q32 is massively exported in exosomes while mostly absent from cells. We also observe more inter-individual variability between exosomal samples than between cellular ones and identify four miRNA expression quantitative trait loci (eQTLs) shared between cells and exosomes. Our findings indicate that genomically co-located miRNAs can be exported together and highlight the variability in exosomal miRNA levels between individuals as relevant for exosome use as diagnostics.
Overall design: Small RNA-Sequencing of CEPH/UTAH family 1463 cells and exosomes"
PRJNA301431,SRR2927801,sEV,Cell line|lymphoblastoid cell line,-,-,2017-03-09,https://pubmed.ncbi.nlm.nih.gov/27799337/,"LCLs were pelleted at 300 × g for 10 min and saved for cell miRNA isolation. The remaining growth medium was centrifuged at 16,500 × g for 25 min and then filtered through a 200 nm Acrodisc (PAL Corp., Ann Arbor, MI). The filtered supernatant was centrifuged at 120,000 × g for 70 min to pellet exosomes (Ti45 rotor). Pelleted exosomes were washed 1× in cold PBS and centrifuged again at 120,000 × g for 70 min (TLA 100.3 rotor). All centrifugations were performed at 4°.",Homo sapiens (human),"Exosomes are small extracellular vesicles that carry heterogeneous cargo, including RNA, between cells. Increasing evidence suggests that exosomes are important mediators of intercellular communication and biomarkers of disease. Despite this, the variability of exosomal RNA between individuals has not been well quantified. To assess this variability, we sequenced the small RNA of cells and exosomes from a 17-member family. Across individuals, we show that selective export of miRNAs occurs not only at the level of specific transcripts, but that a cluster of 74 mature miRNAs on chromosome 14q32 is massively exported in exosomes while mostly absent from cells. We also observe more inter-individual variability between exosomal samples than between cellular ones and identify four miRNA expression quantitative trait loci (eQTLs) shared between cells and exosomes. Our findings indicate that genomically co-located miRNAs can be exported together and highlight the variability in exosomal miRNA levels between individuals as relevant for exosome use as diagnostics.
Overall design: Small RNA-Sequencing of CEPH/UTAH family 1463 cells and exosomes"
PRJNA301431,SRR2927802,sEV,Cell line|lymphoblastoid cell line,-,-,2017-03-09,https://pubmed.ncbi.nlm.nih.gov/27799337/,"LCLs were pelleted at 300 × g for 10 min and saved for cell miRNA isolation. The remaining growth medium was centrifuged at 16,500 × g for 25 min and then filtered through a 200 nm Acrodisc (PAL Corp., Ann Arbor, MI). The filtered supernatant was centrifuged at 120,000 × g for 70 min to pellet exosomes (Ti45 rotor). Pelleted exosomes were washed 1× in cold PBS and centrifuged again at 120,000 × g for 70 min (TLA 100.3 rotor). All centrifugations were performed at 4°.",Homo sapiens (human),"Exosomes are small extracellular vesicles that carry heterogeneous cargo, including RNA, between cells. Increasing evidence suggests that exosomes are important mediators of intercellular communication and biomarkers of disease. Despite this, the variability of exosomal RNA between individuals has not been well quantified. To assess this variability, we sequenced the small RNA of cells and exosomes from a 17-member family. Across individuals, we show that selective export of miRNAs occurs not only at the level of specific transcripts, but that a cluster of 74 mature miRNAs on chromosome 14q32 is massively exported in exosomes while mostly absent from cells. We also observe more inter-individual variability between exosomal samples than between cellular ones and identify four miRNA expression quantitative trait loci (eQTLs) shared between cells and exosomes. Our findings indicate that genomically co-located miRNAs can be exported together and highlight the variability in exosomal miRNA levels between individuals as relevant for exosome use as diagnostics.
Overall design: Small RNA-Sequencing of CEPH/UTAH family 1463 cells and exosomes"
PRJNA301431,SRR2927803,sEV,Cell line|lymphoblastoid cell line,-,-,2017-03-09,https://pubmed.ncbi.nlm.nih.gov/27799337/,"LCLs were pelleted at 300 × g for 10 min and saved for cell miRNA isolation. The remaining growth medium was centrifuged at 16,500 × g for 25 min and then filtered through a 200 nm Acrodisc (PAL Corp., Ann Arbor, MI). The filtered supernatant was centrifuged at 120,000 × g for 70 min to pellet exosomes (Ti45 rotor). Pelleted exosomes were washed 1× in cold PBS and centrifuged again at 120,000 × g for 70 min (TLA 100.3 rotor). All centrifugations were performed at 4°.",Homo sapiens (human),"Exosomes are small extracellular vesicles that carry heterogeneous cargo, including RNA, between cells. Increasing evidence suggests that exosomes are important mediators of intercellular communication and biomarkers of disease. Despite this, the variability of exosomal RNA between individuals has not been well quantified. To assess this variability, we sequenced the small RNA of cells and exosomes from a 17-member family. Across individuals, we show that selective export of miRNAs occurs not only at the level of specific transcripts, but that a cluster of 74 mature miRNAs on chromosome 14q32 is massively exported in exosomes while mostly absent from cells. We also observe more inter-individual variability between exosomal samples than between cellular ones and identify four miRNA expression quantitative trait loci (eQTLs) shared between cells and exosomes. Our findings indicate that genomically co-located miRNAs can be exported together and highlight the variability in exosomal miRNA levels between individuals as relevant for exosome use as diagnostics.
Overall design: Small RNA-Sequencing of CEPH/UTAH family 1463 cells and exosomes"
PRJNA301431,SRR2927804,sEV,Cell line|lymphoblastoid cell line,-,-,2017-03-09,https://pubmed.ncbi.nlm.nih.gov/27799337/,"LCLs were pelleted at 300 × g for 10 min and saved for cell miRNA isolation. The remaining growth medium was centrifuged at 16,500 × g for 25 min and then filtered through a 200 nm Acrodisc (PAL Corp., Ann Arbor, MI). The filtered supernatant was centrifuged at 120,000 × g for 70 min to pellet exosomes (Ti45 rotor). Pelleted exosomes were washed 1× in cold PBS and centrifuged again at 120,000 × g for 70 min (TLA 100.3 rotor). All centrifugations were performed at 4°.",Homo sapiens (human),"Exosomes are small extracellular vesicles that carry heterogeneous cargo, including RNA, between cells. Increasing evidence suggests that exosomes are important mediators of intercellular communication and biomarkers of disease. Despite this, the variability of exosomal RNA between individuals has not been well quantified. To assess this variability, we sequenced the small RNA of cells and exosomes from a 17-member family. Across individuals, we show that selective export of miRNAs occurs not only at the level of specific transcripts, but that a cluster of 74 mature miRNAs on chromosome 14q32 is massively exported in exosomes while mostly absent from cells. We also observe more inter-individual variability between exosomal samples than between cellular ones and identify four miRNA expression quantitative trait loci (eQTLs) shared between cells and exosomes. Our findings indicate that genomically co-located miRNAs can be exported together and highlight the variability in exosomal miRNA levels between individuals as relevant for exosome use as diagnostics.
Overall design: Small RNA-Sequencing of CEPH/UTAH family 1463 cells and exosomes"
PRJNA301431,SRR2927805,sEV,Cell line|lymphoblastoid cell line,-,-,2017-03-09,https://pubmed.ncbi.nlm.nih.gov/27799337/,"LCLs were pelleted at 300 × g for 10 min and saved for cell miRNA isolation. The remaining growth medium was centrifuged at 16,500 × g for 25 min and then filtered through a 200 nm Acrodisc (PAL Corp., Ann Arbor, MI). The filtered supernatant was centrifuged at 120,000 × g for 70 min to pellet exosomes (Ti45 rotor). Pelleted exosomes were washed 1× in cold PBS and centrifuged again at 120,000 × g for 70 min (TLA 100.3 rotor). All centrifugations were performed at 4°.",Homo sapiens (human),"Exosomes are small extracellular vesicles that carry heterogeneous cargo, including RNA, between cells. Increasing evidence suggests that exosomes are important mediators of intercellular communication and biomarkers of disease. Despite this, the variability of exosomal RNA between individuals has not been well quantified. To assess this variability, we sequenced the small RNA of cells and exosomes from a 17-member family. Across individuals, we show that selective export of miRNAs occurs not only at the level of specific transcripts, but that a cluster of 74 mature miRNAs on chromosome 14q32 is massively exported in exosomes while mostly absent from cells. We also observe more inter-individual variability between exosomal samples than between cellular ones and identify four miRNA expression quantitative trait loci (eQTLs) shared between cells and exosomes. Our findings indicate that genomically co-located miRNAs can be exported together and highlight the variability in exosomal miRNA levels between individuals as relevant for exosome use as diagnostics.
Overall design: Small RNA-Sequencing of CEPH/UTAH family 1463 cells and exosomes"
PRJNA301431,SRR2927806,sEV,Cell line|lymphoblastoid cell line,-,-,2017-03-09,https://pubmed.ncbi.nlm.nih.gov/27799337/,"LCLs were pelleted at 300 × g for 10 min and saved for cell miRNA isolation. The remaining growth medium was centrifuged at 16,500 × g for 25 min and then filtered through a 200 nm Acrodisc (PAL Corp., Ann Arbor, MI). The filtered supernatant was centrifuged at 120,000 × g for 70 min to pellet exosomes (Ti45 rotor). Pelleted exosomes were washed 1× in cold PBS and centrifuged again at 120,000 × g for 70 min (TLA 100.3 rotor). All centrifugations were performed at 4°.",Homo sapiens (human),"Exosomes are small extracellular vesicles that carry heterogeneous cargo, including RNA, between cells. Increasing evidence suggests that exosomes are important mediators of intercellular communication and biomarkers of disease. Despite this, the variability of exosomal RNA between individuals has not been well quantified. To assess this variability, we sequenced the small RNA of cells and exosomes from a 17-member family. Across individuals, we show that selective export of miRNAs occurs not only at the level of specific transcripts, but that a cluster of 74 mature miRNAs on chromosome 14q32 is massively exported in exosomes while mostly absent from cells. We also observe more inter-individual variability between exosomal samples than between cellular ones and identify four miRNA expression quantitative trait loci (eQTLs) shared between cells and exosomes. Our findings indicate that genomically co-located miRNAs can be exported together and highlight the variability in exosomal miRNA levels between individuals as relevant for exosome use as diagnostics.
Overall design: Small RNA-Sequencing of CEPH/UTAH family 1463 cells and exosomes"
