miRNA,SRR14243852,SRR14243853,SRR14243854,SRR14243855,SRR14243856,SRR14243857
hsa-let-7a-2-3p,7.0,78.0,16.0,0.0,1.0,5.0
hsa-let-7a-3p,176.0,539.0,224.0,37.0,126.0,240.0
hsa-let-7a-5p,30545.0,546134.0,41896.0,6613.0,18113.0,75550.0
hsa-let-7b-3p,28.0,158.0,114.0,23.0,37.0,78.0
hsa-let-7b-5p,26017.0,253122.0,76235.0,2988.0,9707.0,28669.0
hsa-let-7c-3p,4.0,23.0,0.0,0.0,2.0,4.0
hsa-let-7c-5p,6555.0,93435.0,30285.0,179.0,846.0,5584.0
hsa-let-7d-3p,337.0,2307.0,727.0,541.0,1632.0,900.0
hsa-let-7d-5p,4384.0,37577.0,6700.0,913.0,2165.0,6810.0
hsa-let-7e-3p,15.0,438.0,77.0,3.0,5.0,41.0
hsa-let-7e-5p,2052.0,7910.0,3779.0,169.0,558.0,3028.0
hsa-let-7f-1-3p,20.0,173.0,75.0,2.0,6.0,50.0
hsa-let-7f-2-3p,15.0,129.0,15.0,0.0,3.0,12.0
hsa-let-7f-5p,24201.0,371545.0,56330.0,6181.0,11181.0,139407.0
hsa-let-7g-3p,12.0,302.0,20.0,0.0,1.0,111.0
hsa-let-7g-5p,29731.0,496572.0,70535.0,7552.0,10609.0,158088.0
hsa-let-7i-3p,55.0,142.0,0.0,6.0,38.0,87.0
hsa-let-7i-5p,58965.0,432182.0,159841.0,10232.0,28923.0,328044.0
hsa-miR-1-3p,1826.0,273.0,2749.0,42.0,1156.0,647.0
hsa-miR-100-3p,0.0,33.0,18.0,0.0,0.0,11.0
hsa-miR-100-5p,58617.0,206450.0,74517.0,855.0,6636.0,37674.0
hsa-miR-101-2-5p,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-101-3p,4111.0,88649.0,13277.0,554.0,2549.0,24443.0
hsa-miR-101-5p,6.0,31.0,0.0,0.0,0.0,30.0
hsa-miR-10392-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-10393-3p,1.0,4.0,0.0,1.0,4.0,2.0
hsa-miR-10394-3p,0.0,0.0,0.0,4.0,2.0,0.0
hsa-miR-10394-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-10395-3p,2.0,5.0,28.0,1.0,0.0,44.0
hsa-miR-10395-5p,0.0,2.0,0.0,2.0,0.0,0.0
hsa-miR-10396b-3p,2.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-10396b-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-10399-3p,10.0,46.0,16.0,65.0,127.0,81.0
hsa-miR-10399-5p,0.0,2.0,0.0,0.0,3.0,12.0
hsa-miR-103a-2-5p,6.0,2.0,33.0,0.0,0.0,2.0
hsa-miR-103a-3p,795.0,4153.0,1508.0,226.0,1365.0,14259.0
hsa-miR-10401-3p,19.0,0.0,0.0,15.0,5.0,15.0
hsa-miR-10401-5p,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-105-5p,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,1.0,3.0,0.0,0.0,8.0,10.0
hsa-miR-106a-3p,0.0,8.0,0.0,0.0,1.0,7.0
hsa-miR-106a-5p,2.0,7.0,23.0,4.0,5.0,113.0
hsa-miR-106b-3p,449.0,1036.0,856.0,166.0,241.0,1746.0
hsa-miR-106b-5p,145.0,1038.0,339.0,19.0,67.0,821.0
hsa-miR-107,13.0,232.0,1.0,4.0,55.0,40.0
hsa-miR-10a-3p,318.0,935.0,403.0,2.0,43.0,172.0
hsa-miR-10a-5p,12661.0,32315.0,13322.0,822.0,3696.0,6721.0
hsa-miR-10b-3p,12.0,2.0,0.0,2.0,0.0,1.0
hsa-miR-10b-5p,1749.0,686.0,1129.0,441.0,438.0,530.0
hsa-miR-11399,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-11401,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1179,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,238.0,234.0,388.0,5.0,61.0,191.0
hsa-miR-1185-1-3p,6.0,45.0,37.0,0.0,0.0,17.0
hsa-miR-1185-2-3p,2.0,22.0,3.0,0.0,5.0,5.0
hsa-miR-1185-5p,0.0,13.0,21.0,0.0,0.0,0.0
hsa-miR-1197,0.0,9.0,0.0,1.0,0.0,1.0
hsa-miR-12113,2.0,5.0,19.0,0.0,0.0,1.0
hsa-miR-12129,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-12136,3.0,192.0,52.0,0.0,0.0,10.0
hsa-miR-122-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,1739.0,519.0,2352.0,8.0,1032.0,452.0
hsa-miR-1226-3p,5.0,0.0,0.0,8.0,10.0,7.0
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-1228-3p,1.0,0.0,0.0,0.0,4.0,4.0
hsa-miR-1228-5p,2.0,0.0,0.0,1.0,23.0,15.0
hsa-miR-1229-3p,0.0,0.0,0.0,1.0,15.0,8.0
hsa-miR-1229-5p,0.0,0.0,0.0,2.0,1.0,10.0
hsa-miR-122b-5p,0.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-1236-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-124-3p,1.0,0.0,8.0,1.0,3.0,3.0
hsa-miR-124-5p,0.0,1.0,0.0,0.0,0.0,5.0
hsa-miR-1244,0.0,0.0,0.0,1.0,4.0,10.0
hsa-miR-1245a,0.0,6.0,0.0,0.0,0.0,2.0
hsa-miR-1245b-3p,2.0,7.0,0.0,0.0,0.0,2.0
hsa-miR-1245b-5p,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-1246,33.0,267.0,57.0,110.0,169.0,579.0
hsa-miR-1247-5p,1.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1248,2.0,0.0,0.0,5.0,8.0,9.0
hsa-miR-1249-3p,0.0,0.0,19.0,4.0,3.0,0.0
hsa-miR-1249-5p,0.0,1.0,0.0,1.0,4.0,0.0
hsa-miR-1250-5p,5.0,13.0,1.0,0.0,0.0,37.0
hsa-miR-1255a,6.0,45.0,0.0,0.0,6.0,28.0
hsa-miR-1255b-5p,3.0,9.0,0.0,2.0,0.0,5.0
hsa-miR-125a-3p,67.0,28.0,92.0,16.0,80.0,166.0
hsa-miR-125a-5p,910.0,545.0,271.0,1246.0,2422.0,287.0
hsa-miR-125b-1-3p,161.0,407.0,687.0,7.0,113.0,427.0
hsa-miR-125b-2-3p,20.0,96.0,19.0,0.0,0.0,13.0
hsa-miR-125b-5p,1175.0,736.0,977.0,382.0,1971.0,553.0
hsa-miR-126-3p,2045.0,5441.0,25764.0,1011.0,2094.0,11795.0
hsa-miR-126-5p,28.0,204.0,130.0,31.0,23.0,123.0
hsa-miR-1260b,15.0,244.0,41.0,3.0,17.0,115.0
hsa-miR-1262,0.0,6.0,0.0,1.0,0.0,15.0
hsa-miR-1266-5p,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1267,1.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-1268a,31.0,12.0,20.0,0.0,17.0,51.0
hsa-miR-1268b,4.0,75.0,149.0,8.0,5.0,0.0
hsa-miR-1269b,3.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,679.0,974.0,566.0,159.0,259.0,453.0
hsa-miR-127-5p,10.0,78.0,23.0,2.0,2.0,15.0
hsa-miR-1270,2.0,8.0,0.0,0.0,0.0,9.0
hsa-miR-1271-3p,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,50.0,64.0,62.0,5.0,30.0,31.0
hsa-miR-1273c,2.0,5.0,0.0,0.0,4.0,0.0
hsa-miR-1273h-3p,5.0,17.0,17.0,22.0,59.0,36.0
hsa-miR-1273h-5p,7.0,14.0,3.0,16.0,18.0,45.0
hsa-miR-1275,37.0,306.0,262.0,7.0,18.0,513.0
hsa-miR-1276,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,5.0,69.0,0.0,0.0,3.0,17.0
hsa-miR-1278,4.0,14.0,20.0,1.0,4.0,32.0
hsa-miR-128-1-5p,1.0,13.0,0.0,0.0,2.0,3.0
hsa-miR-128-3p,369.0,271.0,451.0,723.0,1730.0,319.0
hsa-miR-1283,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1284,0.0,3.0,0.0,10.0,22.0,0.0
hsa-miR-1285-3p,12.0,68.0,13.0,5.0,23.0,32.0
