miRNA,SRR20172509,SRR20172510,SRR20172511,SRR20172512,SRR20172513,SRR20172514
hsa-let-7a-2-3p,9.0,6.0,6.0,38.0,9.0,1.0
hsa-let-7a-3p,85.0,38.0,17.0,229.0,29.0,1.0
hsa-let-7a-5p,23247.0,10719.0,9494.0,19728.0,4564.0,2793.0
hsa-let-7b-3p,23.0,18.0,8.0,127.0,23.0,5.0
hsa-let-7b-5p,15601.0,9241.0,6067.0,25333.0,3652.0,1299.0
hsa-let-7c-3p,1.0,1.0,2.0,9.0,0.0,0.0
hsa-let-7c-5p,943.0,487.0,394.0,2937.0,341.0,179.0
hsa-let-7d-3p,229.0,92.0,86.0,589.0,88.0,28.0
hsa-let-7d-5p,954.0,364.0,338.0,1056.0,152.0,113.0
hsa-let-7e-3p,9.0,7.0,3.0,27.0,2.0,2.0
hsa-let-7e-5p,854.0,358.0,326.0,943.0,165.0,109.0
hsa-let-7f-1-3p,5.0,5.0,0.0,13.0,0.0,0.0
hsa-let-7f-2-3p,2.0,3.0,2.0,17.0,2.0,0.0
hsa-let-7f-5p,10695.0,4563.0,3870.0,10932.0,2516.0,1090.0
hsa-let-7g-3p,4.0,0.0,1.0,2.0,6.0,0.0
hsa-let-7g-5p,19998.0,8634.0,5256.0,41299.0,6393.0,1191.0
hsa-let-7i-3p,66.0,48.0,44.0,134.0,46.0,7.0
hsa-let-7i-5p,16032.0,9603.0,5857.0,40582.0,8168.0,2391.0
hsa-miR-1-3p,126.0,27.0,39.0,189.0,41.0,9.0
hsa-miR-100-3p,0.0,1.0,4.0,1.0,0.0,0.0
hsa-miR-100-5p,267508.0,110738.0,73087.0,284655.0,22970.0,14888.0
hsa-miR-101-3p,9258.0,2103.0,2874.0,4661.0,855.0,269.0
hsa-miR-101-5p,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-10395-3p,33.0,30.0,41.0,47.0,3.0,2.0
hsa-miR-10396a-3p,28.0,37.0,24.0,35.0,9.0,26.0
hsa-miR-10396a-5p,2.0,4.0,13.0,0.0,2.0,10.0
hsa-miR-10396b-3p,39.0,23.0,19.0,17.0,8.0,17.0
hsa-miR-10396b-5p,8.0,2.0,7.0,4.0,4.0,15.0
hsa-miR-10399-3p,0.0,1.0,0.0,1.0,0.0,2.0
hsa-miR-103a-2-5p,1.0,2.0,0.0,5.0,3.0,2.0
hsa-miR-103a-3p,325.0,220.0,87.0,1614.0,602.0,26.0
hsa-miR-10401-3p,39.0,30.0,46.0,27.0,18.0,15.0
hsa-miR-10401-5p,4.0,2.0,3.0,2.0,3.0,4.0
hsa-miR-10526-3p,0.0,0.0,3.0,3.0,1.0,0.0
hsa-miR-10527-5p,0.0,1.0,0.0,1.0,0.0,1.0
hsa-miR-106a-5p,14.0,3.0,4.0,12.0,0.0,0.0
hsa-miR-106b-3p,362.0,117.0,103.0,621.0,66.0,16.0
hsa-miR-106b-5p,440.0,177.0,165.0,898.0,174.0,25.0
hsa-miR-107,25.0,12.0,12.0,21.0,147.0,6.0
hsa-miR-10a-3p,147.0,54.0,45.0,291.0,41.0,9.0
hsa-miR-10a-5p,6160.0,2798.0,1362.0,6941.0,1008.0,432.0
hsa-miR-10b-3p,56.0,18.0,14.0,104.0,13.0,6.0
hsa-miR-10b-5p,10773.0,3739.0,2059.0,9053.0,1138.0,415.0
hsa-miR-1179,0.0,0.0,1.0,4.0,0.0,0.0
hsa-miR-1180-3p,20.0,14.0,20.0,76.0,9.0,2.0
hsa-miR-1185-1-3p,1.0,3.0,1.0,11.0,8.0,1.0
hsa-miR-1185-2-3p,2.0,3.0,0.0,5.0,1.0,0.0
hsa-miR-1185-5p,2.0,2.0,1.0,15.0,4.0,1.0
hsa-miR-1197,27.0,9.0,8.0,83.0,10.0,9.0
hsa-miR-12136,8.0,25.0,26.0,11.0,4.0,4.0
hsa-miR-122-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-122-5p,155.0,12.0,22.0,49.0,2.0,55.0
hsa-miR-1226-3p,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-1228-3p,1.0,9.0,1.0,15.0,2.0,0.0
hsa-miR-1228-5p,3.0,0.0,5.0,2.0,0.0,1.0
hsa-miR-122b-5p,0.0,2.0,0.0,3.0,1.0,0.0
hsa-miR-1234-3p,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,21.0,2.0,0.0
hsa-miR-1243,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1245b-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1246,2193.0,429.0,515.0,1679.0,2136.0,81.0
hsa-miR-1247-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1248,3.0,7.0,0.0,4.0,5.0,5.0
hsa-miR-1249-3p,4.0,5.0,3.0,41.0,2.0,2.0
hsa-miR-1255a,1.0,1.0,1.0,2.0,0.0,0.0
hsa-miR-1255b-5p,2.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,18.0,10.0,5.0,32.0,2.0,0.0
hsa-miR-125a-5p,2716.0,938.0,753.0,4742.0,559.0,233.0
hsa-miR-125b-1-3p,122.0,80.0,50.0,210.0,67.0,19.0
hsa-miR-125b-2-3p,20.0,3.0,4.0,29.0,3.0,2.0
hsa-miR-125b-5p,23008.0,11455.0,8540.0,65013.0,4632.0,2057.0
hsa-miR-126-3p,276.0,179.0,132.0,296.0,83.0,71.0
hsa-miR-126-5p,35.0,32.0,26.0,57.0,6.0,15.0
hsa-miR-1260b,17.0,8.0,13.0,82.0,43.0,6.0
hsa-miR-1262,8.0,0.0,1.0,2.0,1.0,0.0
hsa-miR-1267,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1268a,0.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-1268b,0.0,3.0,0.0,0.0,1.0,1.0
hsa-miR-127-3p,434.0,342.0,157.0,2393.0,389.0,143.0
hsa-miR-127-5p,26.0,19.0,13.0,108.0,13.0,5.0
hsa-miR-1270,4.0,6.0,0.0,10.0,4.0,0.0
hsa-miR-1271-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,364.0,149.0,102.0,466.0,86.0,8.0
hsa-miR-1273h-5p,0.0,1.0,3.0,1.0,0.0,2.0
hsa-miR-1275,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1276,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-1277-3p,2.0,1.0,2.0,8.0,1.0,0.0
hsa-miR-1278,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-128-1-5p,2.0,2.0,0.0,3.0,0.0,0.0
hsa-miR-128-3p,80.0,56.0,23.0,466.0,62.0,11.0
hsa-miR-1284,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1285-3p,9.0,0.0,3.0,24.0,5.0,0.0
hsa-miR-1285-5p,10.0,8.0,8.0,0.0,6.0,2.0
hsa-miR-1287-3p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1287-5p,5.0,6.0,8.0,23.0,6.0,6.0
hsa-miR-1289,2.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-129-2-3p,1.0,3.0,0.0,14.0,1.0,0.0
hsa-miR-129-5p,2.0,2.0,0.0,8.0,0.0,1.0
hsa-miR-1291,81.0,117.0,69.0,49.0,19.0,16.0
hsa-miR-1292-5p,0.0,1.0,1.0,3.0,0.0,0.0
hsa-miR-1295a,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,77.0,26.0,27.0,200.0,56.0,12.0
hsa-miR-1301-3p,4.0,11.0,1.0,9.0,1.0,1.0
hsa-miR-1302,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1303,1.0,1.0,4.0,2.0,0.0,0.0
hsa-miR-1304-5p,3.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-1306-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,9.0,3.0,3.0,11.0,3.0,0.0
hsa-miR-1307-3p,88.0,28.0,18.0,103.0,10.0,13.0
hsa-miR-1307-5p,107.0,52.0,48.0,173.0,39.0,11.0
hsa-miR-130a-3p,93.0,68.0,39.0,284.0,81.0,8.0
hsa-miR-130a-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-130b-3p,19.0,6.0,10.0,58.0,10.0,4.0
hsa-miR-130b-5p,10.0,8.0,11.0,10.0,8.0,4.0
hsa-miR-132-3p,118.0,57.0,47.0,597.0,65.0,7.0
hsa-miR-132-5p,22.0,10.0,3.0,30.0,2.0,4.0
hsa-miR-133a-3p,25.0,10.0,9.0,79.0,23.0,3.0
hsa-miR-133b,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-134-3p,6.0,8.0,1.0,27.0,7.0,5.0
hsa-miR-134-5p,21.0,24.0,8.0,121.0,41.0,6.0
hsa-miR-1343-3p,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-135a-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,104.0,68.0,34.0,480.0,134.0,22.0
hsa-miR-136-5p,6.0,8.0,3.0,49.0,6.0,2.0
hsa-miR-137-3p,139.0,80.0,44.0,390.0,95.0,22.0
hsa-miR-137-5p,0.0,0.0,2.0,5.0,1.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-138-5p,52.0,60.0,22.0,147.0,33.0,4.0
hsa-miR-139-5p,16.0,12.0,17.0,18.0,11.0,9.0
hsa-miR-140-3p,1946.0,931.0,846.0,1273.0,306.0,180.0
hsa-miR-140-5p,551.0,288.0,205.0,270.0,78.0,48.0
hsa-miR-141-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-142-3p,44.0,37.0,30.0,21.0,16.0,12.0
hsa-miR-142-5p,106.0,74.0,81.0,121.0,37.0,31.0
hsa-miR-143-3p,8618.0,3055.0,3522.0,27858.0,5711.0,1028.0
hsa-miR-143-5p,548.0,159.0,154.0,552.0,103.0,62.0
hsa-miR-144-3p,60.0,62.0,47.0,96.0,30.0,13.0
hsa-miR-144-5p,102.0,82.0,66.0,88.0,19.0,27.0
hsa-miR-145-3p,53.0,17.0,12.0,81.0,8.0,5.0
hsa-miR-145-5p,2808.0,2264.0,1316.0,3904.0,832.0,262.0
hsa-miR-1468-5p,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-146a-5p,214.0,373.0,115.0,635.0,534.0,95.0
hsa-miR-146b-3p,10.0,1.0,0.0,4.0,0.0,1.0
hsa-miR-146b-5p,359.0,168.0,97.0,293.0,65.0,33.0
hsa-miR-147b-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-147b-5p,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-148a-3p,3384.0,1667.0,791.0,17515.0,2454.0,425.0
hsa-miR-148a-5p,3.0,3.0,2.0,49.0,12.0,1.0
hsa-miR-148b-3p,3351.0,928.0,679.0,5274.0,952.0,154.0
hsa-miR-148b-5p,9.0,2.0,5.0,9.0,5.0,2.0
hsa-miR-149-5p,17.0,12.0,9.0,144.0,18.0,4.0
hsa-miR-150-5p,21.0,21.0,15.0,28.0,12.0,14.0
hsa-miR-151a-3p,517.0,195.0,140.0,1295.0,206.0,60.0
hsa-miR-151a-5p,1078.0,343.0,344.0,2524.0,227.0,144.0
hsa-miR-151b,75.0,50.0,69.0,667.0,6.0,22.0
hsa-miR-152-3p,7615.0,2187.0,2187.0,12205.0,2031.0,419.0
hsa-miR-152-5p,7.0,3.0,1.0,13.0,3.0,2.0
hsa-miR-154-3p,5.0,4.0,6.0,25.0,6.0,1.0
hsa-miR-154-5p,147.0,113.0,38.0,891.0,187.0,22.0
hsa-miR-155-5p,307.0,184.0,75.0,212.0,24.0,12.0
hsa-miR-15a-3p,0.0,0.0,3.0,3.0,0.0,1.0
hsa-miR-15a-5p,135.0,48.0,70.0,245.0,52.0,8.0
hsa-miR-15b-3p,10.0,2.0,5.0,39.0,2.0,0.0
hsa-miR-15b-5p,178.0,138.0,97.0,311.0,79.0,35.0
hsa-miR-16-1-3p,11.0,1.0,0.0,7.0,0.0,0.0
hsa-miR-16-2-3p,98.0,32.0,18.0,160.0,4.0,7.0
hsa-miR-16-5p,875.0,469.0,436.0,1941.0,741.0,115.0
hsa-miR-17-3p,11.0,4.0,4.0,12.0,1.0,0.0
hsa-miR-17-5p,850.0,587.0,430.0,1133.0,232.0,106.0
hsa-miR-181a-2-3p,9.0,10.0,2.0,43.0,7.0,0.0
hsa-miR-181a-3p,67.0,22.0,11.0,80.0,8.0,9.0
hsa-miR-181a-5p,3382.0,1729.0,1264.0,5272.0,739.0,301.0
hsa-miR-181b-2-3p,1.0,1.0,1.0,5.0,0.0,0.0
hsa-miR-181b-3p,4.0,1.0,1.0,16.0,3.0,0.0
hsa-miR-181b-5p,727.0,321.0,203.0,1187.0,153.0,79.0
