miRNA,SRR12267548,SRR12267549
hsa-let-7a-2-3p,3.0,3.0
hsa-let-7a-3p,7296.0,14680.0
hsa-let-7a-5p,196594.0,269019.0
hsa-let-7b-3p,1838.0,3112.0
hsa-let-7b-5p,104207.0,160519.0
hsa-let-7c-3p,37.0,53.0
hsa-let-7c-5p,15995.0,18145.0
hsa-let-7d-3p,14921.0,30348.0
hsa-let-7d-5p,19508.0,31141.0
hsa-let-7e-3p,133.0,130.0
hsa-let-7e-5p,7335.0,7602.0
hsa-let-7f-1-3p,1089.0,1693.0
hsa-let-7f-2-3p,2475.0,4162.0
hsa-let-7f-5p,285131.0,351197.0
hsa-let-7g-3p,353.0,644.0
hsa-let-7g-5p,110602.0,164394.0
hsa-let-7i-3p,3360.0,6220.0
hsa-let-7i-5p,172766.0,234498.0
hsa-miR-1-3p,431.0,440.0
hsa-miR-100-3p,0.0,4.0
hsa-miR-100-5p,11127.0,14735.0
hsa-miR-101-2-5p,5.0,7.0
hsa-miR-101-3p,270734.0,331781.0
hsa-miR-101-5p,221.0,243.0
hsa-miR-10394-3p,1.0,1.0
hsa-miR-10394-5p,2.0,4.0
hsa-miR-10399-3p,16.0,28.0
hsa-miR-10399-5p,24.0,45.0
hsa-miR-103a-1-5p,35.0,28.0
hsa-miR-103a-2-5p,374.0,500.0
hsa-miR-103a-3p,99460.0,4449.0
hsa-miR-10401-3p,47.0,50.0
hsa-miR-10401-5p,1.0,0.0
hsa-miR-10526-3p,0.0,1.0
hsa-miR-10527-5p,3.0,2.0
hsa-miR-106a-3p,760.0,1588.0
hsa-miR-106a-5p,1958.0,3125.0
hsa-miR-106b-3p,3197.0,4358.0
hsa-miR-106b-5p,41595.0,61648.0
hsa-miR-107,1385.0,156017.0
hsa-miR-10a-3p,169.0,220.0
hsa-miR-10a-5p,9288.0,10475.0
hsa-miR-10b-3p,92.0,135.0
hsa-miR-10b-5p,18316.0,18840.0
hsa-miR-11399,2.0,6.0
hsa-miR-11400,18.0,15.0
hsa-miR-11401,5.0,7.0
hsa-miR-1179,2.0,2.0
hsa-miR-1180-3p,1395.0,2164.0
hsa-miR-1180-5p,1.0,5.0
hsa-miR-1185-1-3p,108.0,129.0
hsa-miR-1185-2-3p,17.0,37.0
hsa-miR-1185-5p,48.0,66.0
hsa-miR-1193,0.0,1.0
hsa-miR-1197,120.0,109.0
hsa-miR-12113,1.0,0.0
hsa-miR-12114,0.0,3.0
hsa-miR-12124,0.0,1.0
hsa-miR-12129,1.0,0.0
hsa-miR-12131,0.0,1.0
hsa-miR-12136,1087.0,944.0
hsa-miR-122-3p,14.0,22.0
hsa-miR-122-5p,409.0,2945.0
hsa-miR-1225-5p,3.0,0.0
hsa-miR-1226-3p,4.0,12.0
hsa-miR-1226-5p,0.0,1.0
hsa-miR-1228-3p,5.0,2.0
hsa-miR-1229-3p,4.0,2.0
hsa-miR-1233-5p,0.0,1.0
hsa-miR-1234-3p,0.0,2.0
hsa-miR-1236-5p,0.0,1.0
hsa-miR-1238-3p,2.0,0.0
hsa-miR-124-3p,1447.0,1537.0
hsa-miR-124-5p,5.0,4.0
hsa-miR-1243,2.0,6.0
hsa-miR-1245a,1.0,0.0
hsa-miR-1246,419.0,434.0
hsa-miR-1247-5p,6.0,9.0
hsa-miR-1248,3.0,3.0
hsa-miR-1249-3p,31.0,64.0
hsa-miR-1249-5p,1.0,0.0
hsa-miR-1250-5p,5.0,10.0
hsa-miR-1251-5p,2.0,4.0
hsa-miR-1252-5p,0.0,4.0
hsa-miR-1255a,19.0,14.0
hsa-miR-1255b-5p,64.0,94.0
hsa-miR-1256,1.0,4.0
hsa-miR-125a-3p,110.0,68.0
hsa-miR-125a-5p,2986.0,3564.0
hsa-miR-125b-1-3p,39.0,49.0
hsa-miR-125b-2-3p,55.0,59.0
hsa-miR-125b-5p,3180.0,5258.0
hsa-miR-126-3p,7463.0,11704.0
hsa-miR-126-5p,5860.0,7635.0
hsa-miR-1260b,34.0,34.0
hsa-miR-1262,2.0,4.0
hsa-miR-1264,1.0,1.0
hsa-miR-1266-5p,0.0,1.0
hsa-miR-1267,0.0,1.0
hsa-miR-1268a,176.0,170.0
hsa-miR-1268b,22.0,13.0
hsa-miR-127-3p,8008.0,8468.0
hsa-miR-127-5p,595.0,716.0
hsa-miR-1270,185.0,225.0
hsa-miR-1271-3p,24.0,20.0
hsa-miR-1271-5p,451.0,643.0
hsa-miR-1273c,27.0,32.0
hsa-miR-1273h-3p,10.0,11.0
hsa-miR-1273h-5p,2.0,3.0
hsa-miR-1275,3.0,2.0
hsa-miR-1276,2.0,2.0
hsa-miR-1277-3p,73.0,52.0
hsa-miR-1278,35.0,27.0
hsa-miR-128-1-5p,24.0,23.0
hsa-miR-128-3p,7491.0,10967.0
hsa-miR-1282,0.0,1.0
hsa-miR-1283,2.0,2.0
hsa-miR-1284,88.0,267.0
hsa-miR-1285-3p,2336.0,3763.0
hsa-miR-1285-5p,12.0,9.0
hsa-miR-1286,1.0,1.0
hsa-miR-1287-3p,2.0,17.0
hsa-miR-1287-5p,114.0,165.0
hsa-miR-1288-3p,3.0,6.0
hsa-miR-1289,6.0,9.0
hsa-miR-129-1-3p,14.0,8.0
hsa-miR-129-2-3p,40.0,41.0
hsa-miR-129-5p,67.0,73.0
hsa-miR-1290,1.0,0.0
hsa-miR-1291,3.0,2.0
hsa-miR-1292-5p,44.0,71.0
hsa-miR-1294,260.0,252.0
hsa-miR-1295a,7.0,7.0
hsa-miR-1296-3p,6.0,1.0
hsa-miR-1296-5p,236.0,285.0
hsa-miR-1297,5.0,107.0
hsa-miR-1298-5p,68.0,60.0
hsa-miR-1299,22.0,29.0
hsa-miR-1301-3p,204.0,292.0
hsa-miR-1301-5p,0.0,1.0
hsa-miR-1302,1.0,0.0
hsa-miR-1303,146.0,290.0
hsa-miR-1304-3p,0.0,3.0
hsa-miR-1304-5p,144.0,181.0
hsa-miR-1305,0.0,4.0
hsa-miR-1306-3p,11.0,16.0
hsa-miR-1306-5p,117.0,103.0
hsa-miR-1307-3p,407.0,530.0
hsa-miR-1307-5p,7253.0,9193.0
hsa-miR-130a-3p,6649.0,10014.0
hsa-miR-130a-5p,12.0,15.0
hsa-miR-130b-3p,1517.0,2503.0
hsa-miR-130b-5p,90.0,93.0
hsa-miR-132-3p,7022.0,8998.0
hsa-miR-132-5p,253.0,292.0
hsa-miR-1323,2.0,2.0
hsa-miR-133a-3p,36.0,43.0
hsa-miR-133a-5p,2.0,6.0
hsa-miR-133b,0.0,2.0
hsa-miR-134-3p,13.0,21.0
hsa-miR-134-5p,1471.0,1606.0
hsa-miR-1343-3p,0.0,8.0
hsa-miR-1343-5p,2.0,0.0
hsa-miR-135a-2-3p,6.0,8.0
hsa-miR-135a-3p,4.0,7.0
hsa-miR-135a-5p,885.0,988.0
hsa-miR-135b-3p,2.0,1.0
hsa-miR-135b-5p,426.0,481.0
