miRNA,SRR12195311,SRR12195312,SRR12195313,SRR12195314,SRR12195315,SRR12195316
hsa-let-7a-3p,2.0,0.0,0.0,0.0,0.0,45.0
hsa-let-7a-5p,4792.0,1009.0,1519.0,4427.0,1944.0,1210.0
hsa-let-7b-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7b-5p,8198.0,5728.0,8461.0,9117.0,5974.0,7440.0
hsa-let-7c-3p,6.0,0.0,0.0,1.0,0.0,0.0
hsa-let-7c-5p,1024.0,300.0,295.0,1220.0,555.0,119.0
hsa-let-7d-3p,136.0,126.0,55.0,216.0,139.0,175.0
hsa-let-7d-5p,35.0,43.0,26.0,66.0,13.0,2.0
hsa-let-7e-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7e-5p,793.0,176.0,138.0,896.0,182.0,92.0
hsa-let-7f-1-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-let-7f-5p,1768.0,515.0,1018.0,1951.0,743.0,806.0
hsa-let-7g-5p,274.0,136.0,270.0,172.0,212.0,400.0
hsa-let-7i-5p,3195.0,3387.0,2271.0,2992.0,3909.0,2326.0
hsa-miR-1-3p,31.0,11.0,850.0,55.0,0.0,133.0
hsa-miR-100-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-100-5p,13432.0,4445.0,5659.0,7141.0,5385.0,5451.0
hsa-miR-101-3p,153.0,140.0,652.0,218.0,126.0,269.0
hsa-miR-10395-3p,10.0,23.0,1.0,3.0,6.0,2.0
hsa-miR-10395-5p,0.0,10.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-3p,4.0,2.0,1.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,4.0,0.0,2.0,2.0,2.0
hsa-miR-10399-3p,10.0,0.0,0.0,1.0,15.0,0.0
hsa-miR-103a-3p,99.0,58.0,139.0,6.0,80.0,4.0
hsa-miR-10401-3p,409.0,83.0,28.0,395.0,40.0,1.0
hsa-miR-10401-5p,14.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-105-5p,0.0,8.0,2.0,2.0,1.0,1.0
hsa-miR-10526-3p,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-106b-3p,52.0,61.0,35.0,65.0,83.0,82.0
hsa-miR-106b-5p,3.0,5.0,78.0,38.0,4.0,2.0
hsa-miR-107,1.0,2.0,2.0,2.0,1.0,2.0
hsa-miR-10a-3p,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-10a-5p,359.0,563.0,724.0,387.0,641.0,505.0
hsa-miR-10b-5p,1769.0,2577.0,1531.0,2295.0,2817.0,1214.0
hsa-miR-1180-3p,30.0,8.0,7.0,10.0,9.0,5.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,0.0,12.0
hsa-miR-1193,0.0,16.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,1479.0,1513.0,37480.0,3539.0,33531.0,38231.0
hsa-miR-1226-3p,0.0,15.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1246,622.0,87.0,124.0,428.0,217.0,223.0
hsa-miR-1248,21.0,0.0,0.0,11.0,0.0,1.0
hsa-miR-1250-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-125a-3p,11.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-125a-5p,145.0,191.0,194.0,350.0,239.0,228.0
hsa-miR-125b-1-3p,267.0,145.0,141.0,190.0,171.0,139.0
hsa-miR-125b-2-3p,0.0,1.0,0.0,1.0,2.0,0.0
hsa-miR-125b-5p,515.0,74.0,164.0,173.0,133.0,132.0
hsa-miR-126-3p,270.0,323.0,319.0,278.0,369.0,145.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1260b,15.0,4.0,1.0,4.0,1.0,5.0
hsa-miR-1262,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1268a,31.0,0.0,0.0,0.0,0.0,128.0
hsa-miR-1268b,1.0,22.0,3.0,7.0,0.0,0.0
hsa-miR-1269b,0.0,0.0,1.0,0.0,1.0,1.0
hsa-miR-127-3p,223.0,44.0,551.0,339.0,61.0,289.0
hsa-miR-1271-5p,5.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1272,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1275,0.0,10.0,1.0,24.0,25.0,52.0
hsa-miR-1278,1.0,2.0,0.0,0.0,0.0,1.0
hsa-miR-128-1-5p,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-128-3p,335.0,209.0,586.0,490.0,355.0,143.0
hsa-miR-1285-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,6.0,4.0,4.0,10.0,7.0,3.0
hsa-miR-1286,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1287-5p,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-129-5p,8.0,1.0,40.0,0.0,0.0,75.0
hsa-miR-1290,0.0,0.0,0.0,1.0,0.0,55.0
hsa-miR-1291,38.0,3.0,0.0,22.0,1.0,0.0
hsa-miR-1292-5p,0.0,0.0,0.0,20.0,0.0,0.0
hsa-miR-1293,3.0,0.0,25.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1296-5p,2.0,2.0,3.0,0.0,1.0,1.0
hsa-miR-1299,0.0,1.0,0.0,1.0,1.0,0.0
hsa-miR-1301-3p,24.0,1.0,1.0,1.0,1.0,0.0
hsa-miR-1303,1.0,4.0,2.0,1.0,1.0,1.0
hsa-miR-1304-3p,2.0,0.0,1.0,18.0,3.0,1.0
hsa-miR-1305,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1306-3p,7.0,0.0,0.0,1.0,5.0,0.0
hsa-miR-1306-5p,16.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1307-3p,236.0,57.0,196.0,154.0,37.0,94.0
hsa-miR-1307-5p,3.0,6.0,9.0,10.0,17.0,5.0
hsa-miR-130a-3p,1.0,16.0,1.0,1.0,3.0,115.0
hsa-miR-130b-3p,0.0,0.0,1.0,0.0,12.0,0.0
hsa-miR-130b-5p,89.0,87.0,28.0,13.0,27.0,1.0
hsa-miR-132-3p,2.0,2.0,1.0,0.0,0.0,1.0
hsa-miR-132-5p,0.0,0.0,2.0,10.0,14.0,1.0
hsa-miR-1323,0.0,20.0,0.0,0.0,15.0,0.0
hsa-miR-133a-3p,0.0,0.0,68.0,0.0,0.0,0.0
hsa-miR-134-5p,37.0,2.0,104.0,64.0,11.0,88.0
hsa-miR-1343-3p,1.0,10.0,0.0,0.0,13.0,0.0
hsa-miR-135b-5p,3.0,0.0,2.0,0.0,1.0,1.0
hsa-miR-137-5p,12.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,12.0,0.0,0.0
hsa-miR-139-5p,53.0,15.0,3.0,15.0,69.0,0.0
hsa-miR-140-3p,63.0,53.0,74.0,22.0,50.0,56.0
hsa-miR-140-5p,0.0,10.0,1.0,1.0,0.0,1.0
hsa-miR-141-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-142-5p,0.0,5.0,0.0,17.0,1.0,50.0
hsa-miR-143-3p,11749.0,3371.0,11342.0,13891.0,4398.0,10409.0
hsa-miR-144-3p,10.0,22.0,0.0,0.0,0.0,0.0
hsa-miR-145-3p,0.0,23.0,0.0,0.0,0.0,90.0
hsa-miR-145-5p,10.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,9.0,3.0,0.0,0.0,1.0,0.0
hsa-miR-146a-3p,19.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,38.0,8.0,71.0,20.0,0.0,103.0
hsa-miR-146b-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,1.0,97.0,87.0,2.0,39.0,165.0
hsa-miR-147b-3p,0.0,0.0,1.0,0.0,5.0,0.0
hsa-miR-148a-3p,5904.0,12451.0,14922.0,7203.0,13905.0,12458.0
hsa-miR-148a-5p,11.0,14.0,17.0,8.0,8.0,10.0
hsa-miR-148b-3p,131.0,64.0,169.0,159.0,72.0,205.0
hsa-miR-148b-5p,4.0,2.0,2.0,3.0,1.0,5.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-149-5p,26.0,5.0,0.0,9.0,2.0,4.0
hsa-miR-150-5p,0.0,0.0,0.0,0.0,17.0,0.0
hsa-miR-151a-3p,12556.0,9148.0,11985.0,18487.0,11555.0,15168.0
hsa-miR-151a-5p,1.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-152-3p,77.0,3.0,22.0,138.0,20.0,130.0
hsa-miR-152-5p,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,52.0,0.0,0.0,34.0,8.0,0.0
hsa-miR-15a-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,41.0,0.0,0.0,0.0,1.0,1.0
