miRNA,SRR11605206,SRR11605207,SRR11605208,SRR11605209,SRR11605210,SRR11605211,SRR11605212,SRR11605213,SRR11605214,SRR11605215,SRR11605216,SRR11605217,SRR11605218,SRR11605219,SRR11605220,SRR11605221
hsa-miR-20a-5p,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,95.0,55.0,36.0,24.0
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,43.0,50.0,22.0,4.0
hsa-miR-21-3p,5.0,3.0,0.0,1.0,8.0,8.0,8.0,3.0,64.0,10.0,7.0,15.0,0.0,6.0,0.0,0.0
hsa-miR-21-5p,366.0,454.0,76.0,48.0,291.0,397.0,895.0,893.0,4369.0,2390.0,563.0,639.0,212.0,126.0,54.0,84.0
hsa-miR-210-3p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,4.0,0.0,8.0,12.0
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
hsa-miR-2110,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-214-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-3p,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,3.0,1.0,1.0,0.0,0.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-22-3p,82.0,120.0,117.0,115.0,188.0,239.0,230.0,193.0,1038.0,480.0,130.0,196.0,46.0,24.0,4.0,23.0
hsa-miR-22-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,15.0,15.0,6.0,6.0,128.0,192.0,60.0,44.0,799.0,477.0,147.0,171.0,480.0,269.0,353.0,468.0
hsa-miR-221-5p,0.0,0.0,0.0,0.0,6.0,4.0,6.0,10.0,17.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0
hsa-miR-222-3p,11.0,7.0,1.0,0.0,117.0,122.0,187.0,233.0,898.0,544.0,298.0,248.0,253.0,143.0,137.0,197.0
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,9.0,4.0,6.0,0.0,1.0,0.0,0.0
hsa-miR-223-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,9.0,3.0,4.0,6.0,10.0,9.0,9.0,10.0,282.0,111.0,5.0,5.0,0.0,5.0,0.0,0.0
hsa-miR-23b-3p,1.0,2.0,6.0,6.0,4.0,4.0,0.0,3.0,12.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,33.0,39.0,13.0,2.0,71.0,64.0,17.0,0.0,796.0,65.0,40.0,40.0,12.0,9.0,0.0,1.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,5.0
hsa-miR-25-3p,21.0,8.0,5.0,7.0,18.0,44.0,12.0,13.0,199.0,79.0,183.0,228.0,1175.0,862.0,591.0,699.0
hsa-miR-25-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,8.0,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,100.0,113.0,70.0,92.0,99.0,85.0,50.0,101.0,446.0,238.0,321.0,376.0,328.0,176.0,100.0,118.0
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,39.0,6.0,4.0,8.0,10.0,27.0,13.0,0.0,25.0,30.0,58.0,70.0,21.0,10.0,4.0,0.0
hsa-miR-27a-3p,3.0,0.0,0.0,3.0,0.0,19.0,2.0,11.0,176.0,49.0,14.0,9.0,6.0,0.0,0.0,0.0
hsa-miR-27b-3p,62.0,41.0,43.0,20.0,65.0,26.0,19.0,36.0,724.0,375.0,65.0,67.0,51.0,29.0,8.0,16.0
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,52.0,48.0,22.0,9.0,73.0,74.0,11.0,35.0,255.0,85.0,85.0,85.0,91.0,110.0,144.0,118.0
hsa-miR-28-5p,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,15.0,6.0,8.0,13.0,8.0,1.0,0.0,0.0
hsa-miR-296-3p,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,30.0,7.0,5.0,3.0,82.0,64.0,59.0,74.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,7.0,4.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-29a-3p,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,32.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0,18.0,2.0,27.0,35.0,5.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,1.0,0.0,5.0,6.0,0.0,0.0
hsa-miR-302a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,364.0,146.0,219.0
hsa-miR-302a-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,457.0,310.0,274.0,244.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,297.0,55.0,200.0
hsa-miR-302b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,314.0,116.0,89.0
hsa-miR-302c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,83.0,72.0,37.0
hsa-miR-302d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4939.0,3072.0,1020.0,1156.0
hsa-miR-302d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,9.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-30a-3p,9.0,7.0,0.0,7.0,2.0,13.0,1.0,18.0,55.0,26.0,35.0,32.0,9.0,7.0,0.0,2.0
hsa-miR-30a-5p,62.0,44.0,26.0,34.0,273.0,309.0,142.0,161.0,2089.0,1089.0,317.0,383.0,67.0,40.0,64.0,25.0
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,1.0,14.0,21.0,16.0,5.0,7.0,0.0,0.0,25.0,22.0,23.0,18.0,30.0,20.0,11.0,4.0
hsa-miR-30c-1-3p,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0
hsa-miR-30c-5p,38.0,41.0,19.0,11.0,33.0,40.0,11.0,9.0,123.0,40.0,71.0,37.0,99.0,92.0,84.0,66.0
hsa-miR-30d-5p,54.0,99.0,60.0,66.0,65.0,67.0,11.0,42.0,927.0,464.0,237.0,208.0,174.0,96.0,135.0,102.0
hsa-miR-30e-3p,3.0,7.0,7.0,0.0,0.0,0.0,4.0,4.0,8.0,2.0,5.0,13.0,12.0,9.0,3.0,8.0
hsa-miR-30e-5p,25.0,19.0,11.0,10.0,17.0,11.0,3.0,28.0,60.0,33.0,61.0,85.0,53.0,20.0,14.0,16.0
hsa-miR-31-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,19.0,17.0,19.0,1.0,25.0,8.0,9.0,10.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
hsa-miR-3180,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0
hsa-miR-3182,0.0,0.0,0.0,1.0,6.0,10.0,5.0,0.0,25.0,2.0,6.0,7.0,59.0,36.0,2.0,16.0
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-3200-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
hsa-miR-320a-3p,102.0,99.0,53.0,50.0,55.0,110.0,17.0,26.0,499.0,251.0,83.0,143.0,384.0,223.0,480.0,419.0
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-320b,18.0,9.0,20.0,37.0,38.0,19.0,18.0,0.0,160.0,74.0,34.0,31.0,94.0,49.0,46.0,35.0
hsa-miR-320c,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,10.0,9.0,9.0,4.0,5.0,2.0,0.0,16.0
hsa-miR-320d,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0
hsa-miR-323a-3p,6.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,11.0,0.0,0.0,85.0,49.0,22.0,4.0
hsa-miR-323b-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,17.0,29.0,13.0,9.0
hsa-miR-324-3p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
hsa-miR-324-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,12.0,3.0,0.0,0.0,0.0,12.0,1.0
hsa-miR-326,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0
hsa-miR-329-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0
hsa-miR-330-3p,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0
hsa-miR-330-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-335-3p,8.0,1.0,9.0,0.0,11.0,0.0,18.0,0.0,19.0,9.0,13.0,19.0,111.0,65.0,22.0,78.0
hsa-miR-335-5p,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,8.0,0.0,0.0,16.0,2.0,0.0,0.0
hsa-miR-337-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-339-5p,1.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,7.0,1.0,9.0,0.0,0.0,5.0,10.0,2.0
hsa-miR-33a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0
hsa-miR-340-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,34.0,6.0,0.0,2.0
hsa-miR-342-3p,1.0,6.0,0.0,8.0,0.0,5.0,0.0,0.0,7.0,16.0,13.0,8.0,12.0,11.0,0.0,1.0
hsa-miR-342-5p,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
hsa-miR-345-5p,4.0,6.0,2.0,0.0,3.0,15.0,13.0,0.0,30.0,30.0,8.0,29.0,25.0,13.0,7.0,17.0
hsa-miR-346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,9.0,4.0,0.0,4.0,3.0,8.0,0.0,0.0,18.0,3.0,8.0,17.0,6.0,1.0,9.0,3.0
hsa-miR-34c-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,0.0,0.0,7.0
hsa-miR-361-5p,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,45.0,10.0,6.0,15.0,2.0,1.0,7.0,9.0
hsa-miR-3613-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,6.0
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,11.0,13.0
hsa-miR-3648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
hsa-miR-365a-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-365b-3p,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-365b-5p,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,10.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0
hsa-miR-3660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3663-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,12.0,7.0,7.0,9.0,121.0,138.0,20.0,7.0,202.0,67.0,95.0,118.0,61.0,28.0,111.0,139.0
hsa-miR-367-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.0,3.0,0.0
hsa-miR-3679-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-369-3p,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-370-3p,3.0,2.0,5.0,0.0,9.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,15.0,11.0,3.0,44.0
hsa-miR-371a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,14.0,18.0
hsa-miR-372-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,11.0,16.0
hsa-miR-373-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,44.0,37.0,45.0
hsa-miR-374a-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0
hsa-miR-374a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
hsa-miR-374b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0
hsa-miR-375-3p,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,41.0,45.0,28.0,58.0,44.0,43.0,17.0,9.0,128.0,80.0,40.0,50.0,397.0,211.0,219.0,270.0
hsa-miR-378c,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-378d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
hsa-miR-378e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
hsa-miR-378i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-379-5p,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,12.0,4.0,3.0,10.0
hsa-miR-380-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-380-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
hsa-miR-381-3p,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,12.0,6.0,4.0,4.0
hsa-miR-382-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0
hsa-miR-382-5p,8.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,22.0,11.0,0.0,18.0,19.0,20.0,13.0,19.0
hsa-miR-3909,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-3925-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3934-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-3937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0
hsa-miR-3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-3940-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-3943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-3960,0.0,2.0,4.0,0.0,49.0,48.0,9.0,17.0,5.0,3.0,47.0,54.0,59.0,37.0,116.0,151.0
hsa-miR-409-3p,21.0,41.0,9.0,4.0,13.0,19.0,0.0,0.0,342.0,188.0,41.0,39.0,211.0,163.0,149.0,194.0
hsa-miR-409-5p,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-410-3p,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,7.0,0.0,3.0,6.0,4.0,0.0,1.0
