miRNA,SRR19070245,SRR19070246,SRR19070247,SRR19070248,SRR19070249,SRR19070250
hsa-let-7a-2-3p,2.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7a-3p,72.0,48.0,60.0,15.0,10.0,11.0
hsa-let-7a-5p,20656.0,45149.0,11082.0,8513.0,5757.0,4925.0
hsa-let-7b-3p,20.0,18.0,29.0,5.0,4.0,2.0
hsa-let-7b-5p,23681.0,23857.0,20618.0,7592.0,4733.0,10015.0
hsa-let-7c-3p,0.0,0.0,0.0,3.0,0.0,0.0
hsa-let-7c-5p,1180.0,786.0,262.0,160.0,116.0,109.0
hsa-let-7d-3p,916.0,805.0,894.0,285.0,163.0,149.0
hsa-let-7d-5p,3512.0,12034.0,2507.0,2598.0,1387.0,1308.0
hsa-let-7e-3p,0.0,7.0,1.0,0.0,1.0,0.0
hsa-let-7e-5p,293.0,897.0,198.0,145.0,159.0,174.0
hsa-let-7f-1-3p,26.0,12.0,20.0,2.0,0.0,4.0
hsa-let-7f-2-3p,15.0,3.0,9.0,2.0,1.0,2.0
hsa-let-7f-5p,40076.0,57753.0,18413.0,9838.0,6795.0,4240.0
hsa-let-7g-3p,20.0,4.0,17.0,2.0,0.0,1.0
hsa-let-7g-5p,43819.0,55207.0,20507.0,12656.0,5916.0,5149.0
hsa-let-7i-3p,18.0,6.0,21.0,2.0,2.0,2.0
hsa-let-7i-5p,189971.0,228702.0,224888.0,98375.0,45066.0,51698.0
hsa-miR-1-3p,244.0,1009.0,890.0,92.0,78.0,358.0
hsa-miR-1-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-100-5p,1167.0,1347.0,2007.0,438.0,683.0,691.0
hsa-miR-101-2-5p,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-101-3p,13415.0,10179.0,11223.0,4047.0,2060.0,2220.0
hsa-miR-101-5p,3.0,1.0,2.0,1.0,0.0,0.0
hsa-miR-10395-3p,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,32.0,54.0,48.0,15.0,10.0,29.0
hsa-miR-10399-5p,2.0,6.0,7.0,0.0,1.0,1.0
hsa-miR-103a-2-5p,1.0,2.0,10.0,2.0,0.0,4.0
hsa-miR-103a-3p,53.0,917.0,626.0,539.0,1969.0,258.0
hsa-miR-10401-3p,0.0,5.0,0.0,1.0,0.0,0.0
hsa-miR-105-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10527-5p,0.0,3.0,1.0,0.0,0.0,0.0
hsa-miR-106a-3p,14.0,5.0,6.0,0.0,0.0,0.0
hsa-miR-106a-5p,38.0,77.0,25.0,35.0,8.0,34.0
