miRNA,SRR23093562,SRR23093561,SRR23093560,SRR23093559,SRR23093558,SRR23093557
hsa-let-7a-2-3p,0.0,1.0,0.0,0.0,1.0,0.0
hsa-let-7a-3p,128.0,170.0,79.0,135.0,172.0,215.0
hsa-let-7a-5p,50510.0,55237.0,18860.0,37946.0,37134.0,56150.0
hsa-let-7b-3p,46.0,100.0,32.0,45.0,89.0,72.0
hsa-let-7b-5p,29134.0,24069.0,9348.0,27396.0,39978.0,61238.0
hsa-let-7c-3p,2.0,1.0,1.0,3.0,1.0,0.0
hsa-let-7c-5p,373.0,610.0,112.0,868.0,851.0,709.0
hsa-let-7d-3p,1261.0,1887.0,641.0,1718.0,1416.0,1713.0
hsa-let-7d-5p,13462.0,13628.0,5375.0,12056.0,8791.0,13109.0
hsa-let-7e-3p,14.0,20.0,11.0,18.0,24.0,18.0
hsa-let-7e-5p,492.0,1435.0,209.0,753.0,647.0,679.0
hsa-let-7f-1-3p,15.0,31.0,11.0,25.0,29.0,43.0
hsa-let-7f-2-3p,25.0,27.0,22.0,26.0,28.0,26.0
hsa-let-7f-5p,40282.0,43950.0,14197.0,28166.0,25115.0,37910.0
hsa-let-7g-3p,46.0,40.0,22.0,43.0,43.0,65.0
hsa-let-7g-5p,54190.0,37811.0,16353.0,36824.0,38790.0,58494.0
hsa-let-7i-3p,598.0,460.0,244.0,562.0,464.0,610.0
hsa-let-7i-5p,26641.0,23003.0,9254.0,25418.0,20765.0,27970.0
hsa-miR-1-3p,332.0,444.0,87.0,437.0,542.0,327.0
hsa-miR-1-5p,4.0,1.0,2.0,4.0,7.0,6.0
hsa-miR-100-5p,526.0,1383.0,437.0,1078.0,1975.0,705.0
hsa-miR-101-2-5p,10.0,10.0,8.0,6.0,11.0,17.0
hsa-miR-101-3p,41718.0,37274.0,17399.0,37377.0,49991.0,55551.0
hsa-miR-101-5p,394.0,252.0,217.0,333.0,545.0,855.0
hsa-miR-10395-3p,9.0,0.0,6.0,2.0,4.0,2.0
hsa-miR-10399-3p,23.0,13.0,5.0,19.0,15.0,8.0
hsa-miR-10399-5p,2.0,0.0,3.0,1.0,4.0,0.0
hsa-miR-103a-1-5p,13.0,2.0,3.0,3.0,23.0,4.0
hsa-miR-103a-2-5p,372.0,19.0,57.0,172.0,148.0,200.0
hsa-miR-103a-3p,41273.0,7365.0,3702.0,42067.0,21884.0,16595.0
hsa-miR-10401-3p,10.0,3.0,6.0,12.0,2.0,3.0
hsa-miR-10401-5p,1.0,3.0,0.0,1.0,0.0,0.0
hsa-miR-10527-5p,3.0,3.0,1.0,2.0,0.0,0.0
hsa-miR-106a-3p,89.0,79.0,62.0,119.0,108.0,225.0
hsa-miR-106a-5p,4435.0,1410.0,1744.0,3247.0,5409.0,12122.0
hsa-miR-106b-3p,1536.0,1164.0,636.0,1698.0,1633.0,2452.0
hsa-miR-106b-5p,31326.0,26420.0,12178.0,29144.0,38346.0,55490.0
hsa-miR-107,13630.0,3865.0,806.0,1900.0,2960.0,22928.0
hsa-miR-10a-3p,26.0,38.0,22.0,43.0,72.0,29.0
hsa-miR-10a-5p,1327.0,2167.0,856.0,2082.0,2396.0,1986.0
hsa-miR-10b-3p,13.0,19.0,8.0,23.0,35.0,20.0
hsa-miR-10b-5p,1502.0,3302.0,1193.0,3958.0,4121.0,3941.0
hsa-miR-11400,330.0,3.0,145.0,4.0,0.0,0.0
hsa-miR-11401,5.0,13.0,3.0,2.0,9.0,4.0
hsa-miR-1179,18.0,14.0,6.0,15.0,16.0,10.0
hsa-miR-1180-3p,72.0,46.0,22.0,92.0,149.0,216.0
