miRNA,SRR11773380,SRR11773381,SRR11773383,SRR11773387,SRR11773388,SRR11773391
hsa-let-7a-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-let-7a-5p,1.0,1.0,26.0,2.0,208.0,1.0
hsa-let-7c-5p,0.0,0.0,4.0,0.0,0.0,0.0
hsa-let-7d-3p,0.0,0.0,2.0,0.0,45.0,0.0
hsa-let-7d-5p,0.0,1.0,10.0,0.0,88.0,1.0
hsa-let-7e-5p,0.0,0.0,6.0,0.0,1.0,0.0
hsa-let-7f-2-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-let-7f-5p,1.0,0.0,13.0,8.0,54.0,0.0
hsa-let-7g-3p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-let-7g-5p,2.0,3.0,16.0,2.0,99.0,0.0
hsa-let-7i-3p,0.0,0.0,2.0,1.0,25.0,0.0
hsa-let-7i-5p,0.0,0.0,17.0,2.0,110.0,0.0
hsa-miR-100-5p,0.0,0.0,17.0,0.0,0.0,0.0
hsa-miR-101-3p,1.0,0.0,37.0,2.0,1.0,0.0
hsa-miR-10395-3p,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-10399-3p,0.0,0.0,1.0,0.0,7.0,0.0
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.0,7.0,0.0
hsa-miR-103a-3p,1.0,0.0,128.0,0.0,87.0,0.0
hsa-miR-10401-3p,0.0,0.0,2.0,0.0,6.0,0.0
hsa-miR-105-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-106a-3p,1.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-106a-5p,0.0,0.0,68.0,0.0,14.0,2.0
hsa-miR-106b-3p,0.0,0.0,29.0,0.0,108.0,0.0
hsa-miR-106b-5p,1.0,2.0,31.0,1.0,50.0,4.0
hsa-miR-107,0.0,0.0,8.0,0.0,7.0,1.0
hsa-miR-10a-5p,0.0,0.0,6.0,0.0,25.0,0.0
hsa-miR-10b-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1180-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1233-5p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-124-3p,0.0,0.0,192.0,0.0,11.0,0.0
hsa-miR-124-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1246,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1247-5p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-1248,0.0,0.0,0.0,0.0,6.0,0.0
hsa-miR-1249-3p,0.0,0.0,2.0,0.0,2.0,0.0
hsa-miR-1251-5p,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-125a-5p,0.0,0.0,55.0,0.0,4.0,0.0
hsa-miR-125b-5p,0.0,0.0,73.0,0.0,5.0,0.0
hsa-miR-126-3p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-1270,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1271-3p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-1271-5p,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1277-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,0.0,0.0,4.0,0.0,19.0,1.0
hsa-miR-1285-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-129-2-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1291,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-1292-5p,0.0,0.0,1.0,0.0,4.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-1298-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1299,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-1301-3p,0.0,0.0,4.0,0.0,6.0,0.0
hsa-miR-1301-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1307-3p,0.0,0.0,14.0,0.0,69.0,0.0
hsa-miR-1307-5p,2.0,0.0,6.0,0.0,6.0,0.0
hsa-miR-130a-3p,0.0,2.0,133.0,6.0,3.0,0.0
hsa-miR-130b-3p,1.0,0.0,22.0,3.0,35.0,0.0
hsa-miR-130b-5p,0.0,1.0,3.0,0.0,19.0,0.0
hsa-miR-132-3p,0.0,0.0,0.0,0.0,6.0,0.0
hsa-miR-133a-3p,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-135a-5p,0.0,0.0,123.0,0.0,3.0,0.0
hsa-miR-135b-5p,0.0,0.0,95.0,0.0,3.0,0.0
hsa-miR-137-3p,0.0,0.0,23.0,0.0,1.0,0.0
hsa-miR-138-5p,0.0,0.0,4.0,0.0,5.0,0.0
hsa-miR-139-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-140-3p,0.0,0.0,3.0,0.0,66.0,0.0
hsa-miR-140-5p,0.0,0.0,3.0,0.0,8.0,0.0
hsa-miR-141-3p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-142-3p,1.0,3.0,66.0,1.0,401.0,1.0
hsa-miR-142-5p,9.0,4.0,18.0,0.0,108.0,12.0
hsa-miR-143-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-146a-5p,0.0,0.0,13.0,1.0,113.0,0.0
hsa-miR-146b-3p,0.0,0.0,1.0,0.0,25.0,0.0
hsa-miR-146b-5p,0.0,5.0,68.0,5.0,586.0,0.0
hsa-miR-148a-3p,0.0,0.0,3.0,1.0,1.0,0.0
hsa-miR-148b-3p,0.0,0.0,13.0,0.0,11.0,0.0
hsa-miR-148b-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,0.0,7.0,0.0,1.0,0.0
hsa-miR-150-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-150-5p,0.0,0.0,44.0,0.0,303.0,0.0
hsa-miR-151a-3p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-151a-5p,0.0,0.0,5.0,0.0,1.0,0.0
hsa-miR-153-3p,0.0,0.0,111.0,0.0,2.0,0.0
hsa-miR-153-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,2.0,102.0,0.0,1315.0,4.0
hsa-miR-15a-5p,2.0,0.0,42.0,0.0,160.0,0.0
hsa-miR-15b-3p,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-15b-5p,0.0,0.0,91.0,0.0,695.0,0.0
hsa-miR-16-1-3p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,6.0,1.0,7.0,0.0
hsa-miR-16-5p,0.0,6.0,223.0,3.0,823.0,0.0
hsa-miR-17-3p,0.0,0.0,22.0,0.0,86.0,1.0
hsa-miR-17-5p,1.0,1.0,298.0,0.0,669.0,11.0
hsa-miR-181a-2-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,7.0,0.0
hsa-miR-181a-5p,0.0,4.0,282.0,0.0,2296.0,0.0
hsa-miR-181b-5p,0.0,3.0,71.0,0.0,591.0,0.0
hsa-miR-181c-5p,0.0,0.0,11.0,0.0,11.0,0.0
hsa-miR-181d-5p,0.0,0.0,3.0,0.0,2.0,0.0
hsa-miR-182-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-184,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1843,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-185-5p,0.0,0.0,2.0,0.0,17.0,0.0
hsa-miR-186-3p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-186-5p,1.0,1.0,49.0,1.0,153.0,0.0
hsa-miR-188-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-188-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,14.0,0.0,190.0,0.0
hsa-miR-18a-5p,1.0,3.0,106.0,0.0,123.0,2.0
hsa-miR-18b-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,30.0,0.0,5.0,2.0
hsa-miR-190a-5p,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-191-5p,0.0,0.0,54.0,0.0,206.0,0.0
hsa-miR-193a-3p,0.0,0.0,9.0,1.0,17.0,0.0
hsa-miR-193a-5p,0.0,0.0,3.0,0.0,12.0,0.0
hsa-miR-193b-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-194-5p,0.0,0.0,4.0,0.0,1.0,0.0
hsa-miR-196b-5p,0.0,0.0,2.0,0.0,50.0,0.0
hsa-miR-197-3p,0.0,0.0,16.0,0.0,91.0,0.0
hsa-miR-199a-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,163.0,0.0,103.0,0.0
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-19b-1-5p,0.0,0.0,3.0,0.0,5.0,0.0
hsa-miR-19b-2-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-19b-3p,0.0,1.0,447.0,2.0,235.0,1.0
hsa-miR-200a-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,3.0,42.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,9.0,0.0,8.0,0.0
hsa-miR-20a-5p,2.0,7.0,243.0,0.0,365.0,4.0
hsa-miR-20b-3p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.0,0.0,60.0,0.0,0.0,0.0
hsa-miR-21-3p,1.0,0.0,2.0,0.0,40.0,0.0
hsa-miR-21-5p,1.0,8.0,137.0,0.0,1088.0,0.0
hsa-miR-210-3p,0.0,0.0,11.0,0.0,25.0,0.0
hsa-miR-2110,0.0,0.0,0.0,0.0,6.0,0.0
hsa-miR-216a-3p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,2.0,0.0,2.0,0.0
hsa-miR-218-1-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,22.0,0.0,0.0,0.0
hsa-miR-219a-1-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,172.0,1.0,8.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-22-3p,0.0,0.0,3.0,1.0,16.0,0.0
hsa-miR-221-3p,0.0,1.0,54.0,1.0,389.0,0.0
hsa-miR-221-5p,0.0,0.0,2.0,0.0,6.0,0.0
hsa-miR-222-3p,1.0,1.0,54.0,0.0,619.0,2.0
hsa-miR-224-5p,0.0,1.0,3.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-2277-5p,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-23a-3p,0.0,2.0,111.0,1.0,424.0,0.0
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-23b-3p,0.0,0.0,8.0,0.0,3.0,1.0
hsa-miR-23b-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,1.0,0.0,0.0,8.0,0.0
hsa-miR-24-3p,1.0,2.0,21.0,0.0,191.0,0.0
hsa-miR-25-3p,0.0,1.0,63.0,0.0,472.0,0.0
hsa-miR-25-5p,0.0,0.0,0.0,0.0,7.0,0.0
hsa-miR-26a-5p,0.0,0.0,31.0,4.0,7.0,0.0
hsa-miR-26b-5p,1.0,0.0,20.0,2.0,11.0,0.0
hsa-miR-27a-3p,0.0,2.0,16.0,1.0,90.0,1.0
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-27b-3p,0.0,0.0,16.0,0.0,5.0,0.0
hsa-miR-27b-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-28-3p,0.0,0.0,2.0,0.0,12.0,0.0
hsa-miR-28-5p,0.0,0.0,4.0,0.0,10.0,0.0
hsa-miR-296-3p,0.0,0.0,1.0,0.0,0.0,0.0
