miRNA,SRR15607233,SRR15607234,SRR15607235,SRR15607236,SRR15607237,SRR15607238
hsa-let-7a-2-3p,66.0,17.0,7.0,44.0,10.0,15.0
hsa-let-7a-3p,1409.0,473.0,337.0,664.0,219.0,246.0
hsa-let-7a-5p,323054.0,82790.0,77277.0,138961.0,83510.0,73979.0
hsa-let-7b-3p,251.0,124.0,63.0,161.0,73.0,47.0
hsa-let-7b-5p,96564.0,25356.0,24733.0,42059.0,26505.0,17580.0
hsa-let-7c-3p,33.0,14.0,12.0,16.0,12.0,11.0
hsa-let-7c-5p,20903.0,5420.0,4377.0,10676.0,7095.0,5860.0
hsa-let-7d-3p,5549.0,2103.0,1421.0,3109.0,1697.0,1026.0
hsa-let-7d-5p,34661.0,7948.0,6198.0,12762.0,7932.0,4845.0
hsa-let-7e-3p,425.0,159.0,114.0,201.0,80.0,69.0
hsa-let-7e-5p,38763.0,9298.0,7927.0,12055.0,6463.0,7344.0
hsa-let-7f-1-3p,67.0,43.0,16.0,42.0,13.0,9.0
hsa-let-7f-2-3p,173.0,38.0,28.0,45.0,15.0,61.0
hsa-let-7f-5p,184085.0,44469.0,38990.0,72212.0,37803.0,36831.0
hsa-let-7g-3p,2.0,2.0,6.0,7.0,2.0,3.0
hsa-let-7g-5p,91261.0,21930.0,20059.0,48726.0,25159.0,25017.0
hsa-let-7i-3p,879.0,272.0,132.0,238.0,144.0,117.0
hsa-let-7i-5p,81618.0,19717.0,12871.0,18764.0,10360.0,10402.0
hsa-miR-1-3p,107.0,39.0,69.0,186.0,168.0,166.0
hsa-miR-1-5p,1.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-100-3p,30.0,16.0,18.0,25.0,14.0,11.0
hsa-miR-100-5p,202765.0,52269.0,48125.0,97430.0,51337.0,57915.0
hsa-miR-101-2-5p,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-101-3p,118979.0,20342.0,12257.0,39813.0,16170.0,15042.0
hsa-miR-101-5p,228.0,52.0,34.0,107.0,60.0,37.0
hsa-miR-10393-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-10396b-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-10399-3p,18.0,5.0,9.0,12.0,6.0,5.0
