miRNA,SRR18900283,SRR18900284
hsa-let-7a-2-3p,146.0,0.0
hsa-let-7a-3p,2378.0,228.0
hsa-let-7a-5p,4188964.0,391047.0
hsa-let-7b-3p,1327.0,117.0
hsa-let-7b-5p,185849.0,21794.0
hsa-let-7c-3p,44.0,1.0
hsa-let-7c-5p,16678.0,1627.0
hsa-let-7d-3p,10445.0,3066.0
hsa-let-7d-5p,116184.0,29917.0
hsa-let-7e-3p,747.0,173.0
hsa-let-7e-5p,300010.0,43055.0
hsa-let-7f-1-3p,447.0,98.0
hsa-let-7f-2-3p,114.0,21.0
hsa-let-7f-5p,1115642.0,211218.0
hsa-let-7g-3p,271.0,67.0
hsa-let-7g-5p,155330.0,30349.0
hsa-let-7i-3p,1081.0,185.0
hsa-let-7i-5p,166588.0,51227.0
hsa-miR-100-3p,6201.0,0.0
hsa-miR-100-5p,178753.0,0.0
hsa-miR-101-2-5p,28.0,8.0
hsa-miR-101-3p,71850.0,11191.0
hsa-miR-101-5p,96.0,11.0
hsa-miR-10392-5p,3.0,0.0
hsa-miR-10394-3p,1.0,0.0
hsa-miR-10395-3p,7426.0,906.0
hsa-miR-10395-5p,30.0,4.0
hsa-miR-10396a-3p,19.0,6.0
hsa-miR-10396a-5p,3.0,2.0
hsa-miR-10396b-3p,12.0,2.0
hsa-miR-10396b-5p,7.0,3.0
hsa-miR-10398-3p,2.0,0.0
hsa-miR-10399-3p,228.0,52.0
hsa-miR-10399-5p,17.0,0.0
hsa-miR-103a-1-5p,3.0,2.0
hsa-miR-103a-2-5p,97.0,3.0
hsa-miR-103a-3p,30123.0,69825.0
hsa-miR-10401-3p,605.0,162.0
hsa-miR-10401-5p,9.0,5.0
hsa-miR-10526-3p,1.0,0.0
hsa-miR-10527-5p,3.0,1.0
hsa-miR-106a-3p,1.0,0.0
hsa-miR-106a-5p,100.0,10.0
hsa-miR-106b-3p,14383.0,4939.0
hsa-miR-106b-5p,35154.0,8971.0
hsa-miR-107,19355.0,5138.0
hsa-miR-10a-3p,1.0,0.0
hsa-miR-10a-5p,20983.0,1274.0
hsa-miR-10b-5p,15312.0,1998.0
hsa-miR-11399,3.0,0.0
hsa-miR-1179,27.0,1.0
hsa-miR-1180-3p,2887.0,845.0
hsa-miR-1180-5p,6.0,4.0
hsa-miR-1185-1-3p,2.0,0.0
hsa-miR-1185-5p,9.0,0.0
hsa-miR-1197,1.0,1.0
hsa-miR-12114,1.0,1.0
hsa-miR-12132,11.0,0.0
hsa-miR-12135,2.0,2.0
hsa-miR-12136,156.0,131.0
hsa-miR-122-5p,1.0,20.0
hsa-miR-1225-3p,2.0,2.0
hsa-miR-1226-3p,123.0,66.0
hsa-miR-1226-5p,45.0,17.0
hsa-miR-1228-3p,6.0,0.0
hsa-miR-1229-3p,69.0,24.0
hsa-miR-1229-5p,2.0,1.0
hsa-miR-1233-3p,5.0,2.0
hsa-miR-1233-5p,1.0,0.0
hsa-miR-1234-3p,3.0,2.0
hsa-miR-1236-3p,1.0,1.0
hsa-miR-1237-5p,5.0,2.0
hsa-miR-1238-3p,1.0,0.0
hsa-miR-1238-5p,1.0,0.0
hsa-miR-124-3p,2.0,0.0
hsa-miR-124-5p,1.0,0.0
hsa-miR-1243,7.0,0.0
hsa-miR-1244,2.0,0.0
hsa-miR-1246,89.0,3.0
hsa-miR-1247-3p,1.0,0.0
hsa-miR-1247-5p,98.0,56.0
hsa-miR-1248,6.0,0.0
hsa-miR-1249-3p,316.0,44.0
hsa-miR-1249-5p,15.0,1.0
hsa-miR-1250-5p,6.0,4.0
hsa-miR-1251-5p,8.0,0.0
hsa-miR-1252-5p,8.0,0.0
hsa-miR-1255a,45.0,2.0
hsa-miR-1255b-5p,6.0,0.0
hsa-miR-1256,6.0,2.0
hsa-miR-1257,10.0,3.0
hsa-miR-125a-3p,1817.0,306.0
hsa-miR-125a-5p,89618.0,20740.0
hsa-miR-125b-1-3p,2407.0,0.0
hsa-miR-125b-2-3p,97.0,13.0
hsa-miR-125b-5p,9771.0,65.0
hsa-miR-126-3p,1490.0,464.0
hsa-miR-126-5p,23168.0,3089.0
hsa-miR-1260a,1.0,0.0
hsa-miR-1260b,1525.0,154.0
hsa-miR-1262,7.0,0.0
hsa-miR-1266-3p,3.0,3.0
hsa-miR-1266-5p,841.0,397.0
hsa-miR-1267,1.0,1.0
hsa-miR-1268a,1214.0,49.0
hsa-miR-1268b,153.0,175.0
hsa-miR-1269a,370.0,70.0
hsa-miR-1269b,1.0,1.0
hsa-miR-127-3p,654.0,61.0
hsa-miR-127-5p,2.0,0.0
hsa-miR-1271-5p,3.0,1.0
hsa-miR-1272,4.0,2.0
hsa-miR-1273h-5p,17.0,4.0
hsa-miR-1275,1874.0,700.0
hsa-miR-1276,203.0,35.0
hsa-miR-1277-3p,8.0,1.0
hsa-miR-1278,20.0,3.0
hsa-miR-128-1-5p,3440.0,1088.0
hsa-miR-128-3p,4655.0,1603.0
hsa-miR-1283,2.0,1.0
hsa-miR-1284,27.0,13.0
hsa-miR-1285-3p,1550.0,915.0
hsa-miR-1285-5p,35.0,13.0
hsa-miR-1286,175.0,52.0
hsa-miR-1287-3p,6.0,6.0
hsa-miR-1287-5p,225.0,72.0
hsa-miR-1288-3p,3.0,2.0
hsa-miR-1288-5p,5.0,0.0
hsa-miR-1289,1.0,0.0
hsa-miR-129-1-3p,4.0,0.0
hsa-miR-129-2-3p,19.0,1.0
hsa-miR-129-5p,31.0,4.0
hsa-miR-1291,35.0,4.0
hsa-miR-1292-3p,7.0,1.0
hsa-miR-1292-5p,31.0,9.0
hsa-miR-1293,386.0,30.0
hsa-miR-1294,33.0,12.0
hsa-miR-1295a,9.0,0.0
hsa-miR-1296-3p,17.0,8.0
hsa-miR-1296-5p,1076.0,407.0
hsa-miR-1297,0.0,9.0
hsa-miR-1299,48.0,0.0
hsa-miR-1301-3p,1877.0,680.0
hsa-miR-1301-5p,4.0,1.0
hsa-miR-1302,3.0,0.0
hsa-miR-1303,1980.0,381.0
hsa-miR-1304-5p,93.0,10.0
hsa-miR-1305,98.0,6.0
hsa-miR-1306-3p,14.0,3.0
hsa-miR-1306-5p,106.0,49.0
hsa-miR-1307-3p,10586.0,3041.0
hsa-miR-1307-5p,16184.0,2561.0
hsa-miR-130a-3p,8261.0,0.0
hsa-miR-130a-5p,20.0,0.0
hsa-miR-130b-3p,3394.0,905.0
hsa-miR-130b-5p,560.0,86.0
hsa-miR-132-3p,1884.0,439.0
hsa-miR-132-5p,111.0,20.0
hsa-miR-1322,3.0,1.0
hsa-miR-133a-3p,3.0,0.0
hsa-miR-134-5p,2.0,0.0
hsa-miR-1343-3p,55.0,28.0
hsa-miR-1343-5p,2.0,2.0
hsa-miR-135a-2-3p,9.0,2.0
hsa-miR-135a-5p,151.0,23.0
hsa-miR-135b-3p,80.0,3.0
hsa-miR-135b-5p,1022.0,18.0
hsa-miR-136-3p,8.0,0.0
hsa-miR-136-5p,8.0,0.0
hsa-miR-137-3p,26.0,0.0
hsa-miR-137-5p,2.0,0.0
hsa-miR-138-1-3p,5.0,0.0
hsa-miR-138-5p,217.0,3.0
hsa-miR-139-3p,14.0,1.0
hsa-miR-139-5p,123.0,15.0
hsa-miR-140-3p,12014.0,3129.0
hsa-miR-140-5p,276.0,49.0
hsa-miR-141-3p,276160.0,21010.0
hsa-miR-141-5p,7450.0,831.0
hsa-miR-142-3p,13.0,1.0
hsa-miR-142-5p,53.0,3.0
hsa-miR-143-3p,7579.0,1576.0
hsa-miR-144-3p,1.0,0.0
hsa-miR-144-5p,13.0,0.0
hsa-miR-145-5p,25.0,9.0
hsa-miR-1468-5p,142.0,41.0
hsa-miR-146a-5p,64.0,13.0
hsa-miR-146b-3p,168.0,28.0
hsa-miR-146b-5p,81129.0,6807.0
hsa-miR-147b-3p,27.0,8.0
hsa-miR-148a-3p,367739.0,36803.0
hsa-miR-148a-5p,12947.0,1175.0
hsa-miR-148b-3p,50167.0,5076.0
hsa-miR-148b-5p,2821.0,500.0
hsa-miR-149-3p,951.0,634.0
hsa-miR-149-5p,3689.0,2458.0
hsa-miR-150-5p,2.0,0.0
hsa-miR-151a-3p,241061.0,92323.0
hsa-miR-151a-5p,171317.0,47732.0
hsa-miR-151b,6921.0,230.0
hsa-miR-152-3p,693.0,95.0
hsa-miR-152-5p,396.0,96.0
hsa-miR-153-3p,24.0,3.0
hsa-miR-1537-3p,5.0,0.0
hsa-miR-1538,18.0,3.0
hsa-miR-155-5p,25.0,22.0
hsa-miR-15a-3p,52.0,4.0
hsa-miR-15a-5p,10713.0,1705.0
hsa-miR-15b-3p,6242.0,1319.0
hsa-miR-15b-5p,24322.0,9500.0
hsa-miR-16-1-3p,66.0,11.0
hsa-miR-16-2-3p,2381.0,454.0
hsa-miR-16-5p,160533.0,37208.0
hsa-miR-17-3p,884.0,142.0
hsa-miR-17-5p,56027.0,8586.0
hsa-miR-181a-2-3p,5701.0,0.0
hsa-miR-181a-3p,29493.0,1834.0
hsa-miR-181a-5p,547352.0,94162.0
hsa-miR-181b-2-3p,27.0,0.0
hsa-miR-181b-3p,441.0,14.0
hsa-miR-181b-5p,76401.0,10859.0
hsa-miR-181c-3p,1043.0,300.0
hsa-miR-181c-5p,13651.0,4641.0
hsa-miR-181d-3p,4.0,1.0
hsa-miR-181d-5p,3789.0,1211.0
hsa-miR-182-3p,105.0,41.0
hsa-miR-182-5p,1550631.0,547030.0
hsa-miR-1827,6.0,6.0
hsa-miR-183-3p,1024.0,290.0
hsa-miR-183-5p,872503.0,69937.0
hsa-miR-184,133.0,13.0
hsa-miR-1843,603.0,202.0
hsa-miR-185-3p,207.0,63.0
hsa-miR-185-5p,2816.0,814.0
hsa-miR-186-3p,12.0,1.0
hsa-miR-186-5p,70400.0,10151.0
hsa-miR-187-3p,2.0,0.0
hsa-miR-188-3p,131.0,14.0
hsa-miR-188-5p,502.0,129.0
hsa-miR-18a-3p,185.0,52.0
hsa-miR-18a-5p,3897.0,543.0
hsa-miR-18b-5p,15.0,4.0
hsa-miR-1908-3p,11.0,4.0
hsa-miR-1908-5p,649.0,165.0
hsa-miR-1909-5p,8.0,3.0
hsa-miR-190a-3p,20.0,0.0
hsa-miR-190a-5p,1724.0,151.0
hsa-miR-190b-5p,175.0,27.0
hsa-miR-191-3p,193.0,74.0
hsa-miR-191-5p,1866394.0,242188.0
hsa-miR-1910-3p,66.0,15.0
hsa-miR-1910-5p,934.0,116.0
hsa-miR-1911-5p,5.0,1.0
hsa-miR-1913,14.0,1.0
hsa-miR-1914-3p,3.0,2.0
hsa-miR-1914-5p,20.0,13.0
hsa-miR-1915-5p,20.0,3.0
hsa-miR-192-3p,17.0,5.0
hsa-miR-192-5p,110000.0,14433.0
hsa-miR-193a-3p,1639.0,373.0
hsa-miR-193a-5p,9860.0,2746.0
hsa-miR-193b-3p,27818.0,10268.0
hsa-miR-193b-5p,312.0,118.0
hsa-miR-194-3p,26.0,5.0
hsa-miR-194-5p,1986.0,242.0
hsa-miR-195-3p,203.0,66.0
hsa-miR-195-5p,2150.0,507.0
hsa-miR-196a-3p,11.0,2.0
hsa-miR-196a-5p,615.0,152.0
hsa-miR-196b-3p,4.0,1.0
hsa-miR-196b-5p,1045.0,124.0
hsa-miR-197-3p,4869.0,1916.0
hsa-miR-197-5p,43.0,17.0
hsa-miR-1972,1.0,0.0
hsa-miR-1976,4.0,0.0
hsa-miR-199a-3p,220.0,85.0
hsa-miR-199a-5p,7.0,1.0
hsa-miR-199b-3p,4.0,7.0
hsa-miR-199b-5p,82.0,32.0
hsa-miR-19a-3p,5036.0,357.0
hsa-miR-19a-5p,33.0,2.0
hsa-miR-19b-1-5p,113.0,19.0
hsa-miR-19b-3p,31730.0,3529.0
hsa-miR-200a-3p,19109.0,5840.0
hsa-miR-200a-5p,2512.0,1292.0
hsa-miR-200b-3p,40343.0,16024.0
hsa-miR-200b-5p,482.0,251.0
hsa-miR-200c-3p,159427.0,34154.0
hsa-miR-200c-5p,619.0,128.0
hsa-miR-203a-3p,45510.0,13803.0
hsa-miR-203a-5p,118.0,11.0
hsa-miR-203b-3p,7.0,0.0
hsa-miR-204-5p,89.0,1.0
hsa-miR-205-3p,1030.0,0.0
