miRNA,SRR16193793,SRR16193794,SRR16193795,SRR16193796,SRR16193797,SRR16193798
hsa-let-7a-2-3p,0.0,0.0,0.0,11.0,0.0,0.0
hsa-let-7a-3p,7.0,9.0,5.0,48.0,46.0,234.0
hsa-let-7a-5p,2950.0,2766.0,15822.0,2638.0,7799.0,4145.0
hsa-let-7b-3p,5.0,2.0,11.0,36.0,21.0,178.0
hsa-let-7b-5p,1884.0,2428.0,7337.0,9867.0,9409.0,8828.0
hsa-let-7c-3p,0.0,0.0,2.0,5.0,6.0,12.0
hsa-let-7c-5p,795.0,847.0,1979.0,3866.0,3029.0,3631.0
hsa-let-7d-3p,18.0,19.0,34.0,171.0,131.0,514.0
hsa-let-7d-5p,138.0,93.0,350.0,238.0,394.0,518.0
hsa-let-7e-3p,1.0,0.0,0.0,9.0,2.0,53.0
hsa-let-7e-5p,59.0,65.0,310.0,136.0,545.0,387.0
hsa-let-7f-1-3p,2.0,1.0,0.0,9.0,3.0,39.0
hsa-let-7f-2-3p,1.0,0.0,0.0,27.0,7.0,77.0
hsa-let-7f-5p,5646.0,3496.0,29255.0,4923.0,10296.0,5308.0
hsa-let-7g-3p,0.0,0.0,1.0,60.0,6.0,18.0
hsa-let-7g-5p,1604.0,1064.0,10757.0,2132.0,3472.0,1225.0
hsa-let-7i-3p,1.0,1.0,0.0,32.0,7.0,29.0
hsa-let-7i-5p,5992.0,3546.0,16613.0,17440.0,25692.0,5832.0
hsa-miR-1-3p,727.0,640.0,916.0,2418.0,1393.0,848.0
hsa-miR-1-5p,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-100-3p,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-100-5p,1084.0,1022.0,1445.0,17567.0,4179.0,10013.0
hsa-miR-101-2-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-101-3p,433.0,349.0,759.0,12038.0,3187.0,2221.0
hsa-miR-101-5p,0.0,0.0,0.0,3.0,2.0,3.0
hsa-miR-10393-3p,0.0,0.0,0.0,4.0,0.0,1.0
hsa-miR-10394-3p,0.0,1.0,3.0,0.0,0.0,0.0
hsa-miR-10395-3p,2.0,12.0,3.0,4.0,4.0,28.0
hsa-miR-10395-5p,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10396a-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-5p,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-10399-3p,4.0,4.0,10.0,4.0,11.0,8.0
hsa-miR-103a-3p,517.0,44.0,1956.0,343.0,669.0,595.0
hsa-miR-10400-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-10401-3p,4.0,0.0,2.0,0.0,0.0,3.0
