miRNA,SRR23949263,SRR23949264,SRR23949265,SRR23949266,SRR23949267,SRR23949268,SRR23949269,SRR23949270,SRR23949271,SRR23949272,SRR23949273,SRR23949274,SRR23949275,SRR23949276,SRR23949277,SRR23949278,SRR23949279,SRR23949280,SRR23949281,SRR23949282,SRR23949283,SRR23949284,SRR23949285,SRR23949286,SRR23949287,SRR23949288,SRR23949289,SRR23949290,SRR23949291,SRR23949292,SRR23949293,SRR23949294
hsa-miR-222-3p,20.0,11.0,3.0,3.0,459.0,1439.0,552.0,525.0,22.0,21.0,67.0,8.0,1.0,2.0,1.0,4.0,49.0,9.0,17.0,27.0,15.0,55.0,9.0,10.0,41.0,6.0,0.0,15.0,18.0,50.0,8.0,15.0
hsa-miR-223-3p,4972.0,3013.0,1727.0,2655.0,821.0,1858.0,325.0,5610.0,46.0,222.0,42.0,156.0,4.0,0.0,0.0,2.0,1133.0,2871.0,2363.0,15268.0,5523.0,64997.0,5456.0,10477.0,33302.0,3346.0,7853.0,9649.0,14420.0,68118.0,2546.0,8478.0
hsa-miR-223-5p,309.0,202.0,159.0,173.0,25.0,29.0,8.0,24.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,134.0,230.0,128.0,823.0,296.0,2302.0,335.0,705.0,1638.0,143.0,436.0,454.0,511.0,2270.0,153.0,495.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,0.0,5.0,7.0,0.0,16.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,5.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-2355-3p,2.0,2.0,0.0,2.0,3.0,9.0,2.0,6.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,2.0,18.0,1.0,4.0,4.0,0.0,0.0,1.0,2.0,24.0,1.0,3.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-23a-3p,3249.0,1767.0,1172.0,992.0,4685.0,33635.0,22136.0,25237.0,2725.0,2251.0,6455.0,794.0,818.0,416.0,144.0,257.0,2237.0,2051.0,1630.0,8255.0,2549.0,23475.0,2589.0,6743.0,12873.0,1738.0,2006.0,3851.0,4839.0,22005.0,1089.0,4749.0
hsa-miR-23b-3p,0.0,0.0,0.0,2.0,14.0,38.0,23.0,17.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,1.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,2.0,7.0,2.0,0.0,1.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,0.0,0.0,2.0,2.0,62.0,522.0,584.0,506.0,0.0,12.0,115.0,11.0,0.0,4.0,2.0,1.0,3.0,6.0,0.0,24.0,13.0,41.0,3.0,21.0,1.0,2.0,0.0,4.0,9.0,27.0,7.0,12.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,15.0,19.0,25.0,37.0,96.0,117.0,35.0,95.0,9.0,11.0,7.0,2.0,3.0,0.0,0.0,0.0,28.0,46.0,47.0,180.0,19.0,218.0,47.0,59.0,107.0,27.0,69.0,163.0,85.0,255.0,26.0,18.0
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,1.0,1.0,2.0,1.0,20.0,35.0,12.0,80.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,6.0,0.0,28.0,3.0,3.0,11.0,3.0,3.0,13.0,4.0,53.0,4.0,7.0
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,6.0,30.0,5.0,35.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,14.0,5.0,8.0,0.0,0.0,9.0,0.0,2.0,5.0,1.0,6.0,0.0,1.0
hsa-miR-26b-5p,2.0,0.0,0.0,1.0,4.0,8.0,5.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,5.0,5.0,1.0,1.0,5.0,0.0,0.0,9.0,0.0,5.0,0.0,2.0
hsa-miR-27a-3p,0.0,0.0,2.0,0.0,50.0,5.0,65.0,109.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,2.0,0.0,0.0,0.0,57.0,435.0,120.0,351.0,4.0,6.0,20.0,7.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,13.0,1.0,4.0
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,92.0,57.0,46.0,27.0,4186.0,9422.0,5291.0,8704.0,127.0,46.0,173.0,16.0,99.0,26.0,12.0,20.0,75.0,125.0,56.0,319.0,72.0,720.0,61.0,299.0,252.0,59.0,71.0,138.0,193.0,866.0,45.0,167.0
hsa-miR-28-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,0.0,0.0,2.0,2.0,138.0,497.0,95.0,306.0,10.0,16.0,7.0,8.0,1.0,5.0,0.0,2.0,5.0,3.0,2.0,8.0,3.0,12.0,0.0,1.0,7.0,1.0,1.0,3.0,0.0,8.0,3.0,5.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-3p,0.0,0.0,0.0,2.0,12.0,44.0,29.0,36.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-29c-3p,2.0,0.0,0.0,2.0,69.0,217.0,70.0,216.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,3.0,1.0,3.0,1.0,7.0,4.0,9.0,0.0,0.0
hsa-miR-29c-5p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-301a-3p,0.0,2.0,0.0,1.0,13.0,40.0,18.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,5.0,3.0,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,3.0,1.0,0.0,0.0,6.0,12.0,4.0,22.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,5.0,16.0,4.0,5.0,11.0,0.0,4.0,5.0,8.0,26.0,2.0,1.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,10.0,0.0,0.0,0.0,79.0,1.0,90.0,595.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,14.0,17.0,19.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-30a-5p,121.0,62.0,121.0,22.0,2732.0,15700.0,3825.0,7560.0,75.0,141.0,324.0,52.0,39.0,20.0,6.0,12.0,583.0,100.0,74.0,136.0,107.0,243.0,68.0,71.0,170.0,44.0,34.0,166.0,204.0,132.0,46.0,57.0
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,2.0,0.0,0.0,2.0,0.0,3.0,3.0,37.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,2.0,0.0,0.0,3.0,0.0,3.0,0.0,17.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,3.0,0.0,0.0
hsa-miR-30d-5p,343.0,237.0,252.0,210.0,2141.0,13840.0,2820.0,7873.0,50.0,75.0,182.0,32.0,22.0,33.0,5.0,12.0,1630.0,699.0,290.0,1053.0,313.0,1525.0,232.0,430.0,945.0,190.0,325.0,892.0,659.0,1736.0,172.0,257.0
hsa-miR-30e-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-30e-5p,275.0,135.0,159.0,201.0,2505.0,12721.0,2947.0,10296.0,35.0,71.0,131.0,29.0,14.0,11.0,9.0,8.0,1034.0,227.0,207.0,665.0,269.0,1003.0,137.0,220.0,317.0,143.0,288.0,449.0,423.0,844.0,117.0,196.0
hsa-miR-31-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3115,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0
hsa-miR-3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3162-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3162-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,0.0,0.0,0.0,0.0,11.0,150.0,30.0,58.0,39.0,19.0,5.0,2.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,3.0
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,3.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0
hsa-miR-3194-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3199,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,0.0,0.0,0.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,3149.0,2295.0,1482.0,2049.0,8758.0,15123.0,21761.0,16070.0,1565.0,808.0,1549.0,351.0,882.0,252.0,114.0,215.0,15120.0,5105.0,2996.0,10395.0,3505.0,14268.0,2705.0,11246.0,6907.0,2342.0,2925.0,7359.0,5011.0,16039.0,1623.0,4191.0
hsa-miR-320a-5p,0.0,0.0,0.0,3.0,13.0,14.0,3.0,88.0,7.0,12.0,4.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-320b,100.0,88.0,86.0,94.0,417.0,642.0,733.0,458.0,14.0,33.0,57.0,5.0,20.0,6.0,0.0,7.0,1955.0,365.0,99.0,201.0,134.0,256.0,110.0,287.0,206.0,66.0,84.0,167.0,135.0,341.0,83.0,104.0
hsa-miR-320c,7.0,6.0,0.0,7.0,26.0,44.0,66.0,30.0,3.0,3.0,11.0,1.0,0.0,4.0,3.0,0.0,94.0,16.0,2.0,18.0,15.0,33.0,5.0,20.0,17.0,5.0,7.0,4.0,9.0,40.0,15.0,11.0
hsa-miR-320d,2.0,0.0,0.0,0.0,11.0,8.0,6.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320e,0.0,5.0,4.0,1.0,32.0,81.0,27.0,46.0,1.0,1.0,6.0,0.0,3.0,1.0,0.0,7.0,1.0,2.0,6.0,3.0,0.0,7.0,0.0,1.0,2.0,8.0,1.0,2.0,7.0,3.0,0.0,5.0
hsa-miR-323b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-324-3p,20.0,29.0,10.0,30.0,240.0,473.0,302.0,784.0,57.0,16.0,12.0,18.0,33.0,6.0,4.0,10.0,6.0,32.0,10.0,93.0,28.0,241.0,13.0,134.0,58.0,7.0,19.0,30.0,61.0,520.0,8.0,64.0
hsa-miR-324-5p,68.0,38.0,26.0,58.0,315.0,846.0,443.0,1282.0,48.0,22.0,29.0,7.0,10.0,2.0,1.0,2.0,34.0,133.0,73.0,332.0,116.0,437.0,54.0,85.0,135.0,43.0,90.0,244.0,131.0,499.0,19.0,62.0
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-328-3p,2.0,0.0,0.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-330-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,5.0,7.0,2.0,0.0,4.0,23.0,9.0,48.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,1.0,22.0,4.0,20.0,14.0,0.0,5.0,18.0,3.0,36.0,0.0,13.0
hsa-miR-335-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
