miRNA,SRR10883428,SRR10883429,SRR10883430,SRR10883431,SRR10883432,SRR10883433
hsa-let-7a-2-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7a-3p,2.0,0.0,4.0,3.0,11.0,8.0
hsa-let-7a-5p,3870.0,578.0,2248.0,6234.0,13532.0,13104.0
hsa-let-7b-3p,0.0,0.0,3.0,0.0,2.0,0.0
hsa-let-7b-5p,851.0,72.0,406.0,956.0,1988.0,2818.0
hsa-let-7c-3p,2.0,0.0,1.0,0.0,2.0,0.0
hsa-let-7c-5p,431.0,41.0,201.0,591.0,1355.0,1478.0
hsa-let-7d-3p,31.0,4.0,35.0,22.0,67.0,31.0
hsa-let-7d-5p,470.0,46.0,298.0,499.0,1051.0,834.0
hsa-let-7e-3p,2.0,1.0,0.0,0.0,0.0,0.0
hsa-let-7e-5p,12.0,1.0,30.0,98.0,235.0,218.0
hsa-let-7f-1-3p,2.0,0.0,0.0,1.0,2.0,0.0
hsa-let-7f-2-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7f-5p,7198.0,1377.0,4251.0,9577.0,25382.0,22272.0
hsa-let-7g-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-let-7g-5p,1870.0,637.0,2024.0,1915.0,6246.0,4974.0
hsa-let-7i-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-let-7i-5p,9963.0,1227.0,10018.0,6709.0,13864.0,14454.0
hsa-miR-1-3p,24406.0,533.0,388.0,663.0,431.0,1348.0
hsa-miR-100-5p,219.0,43.0,154.0,224.0,969.0,1669.0
hsa-miR-101-3p,63.0,41.0,67.0,88.0,248.0,308.0
hsa-miR-10393-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,1.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-10398-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10399-3p,1.0,0.0,8.0,0.0,7.0,14.0
hsa-miR-103a-3p,322.0,105.0,262.0,268.0,34.0,124.0
hsa-miR-10401-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-105-5p,4.0,0.0,1.0,0.0,3.0,0.0
hsa-miR-106a-5p,3.0,0.0,0.0,2.0,3.0,3.0
hsa-miR-106b-3p,68.0,5.0,40.0,72.0,222.0,173.0
hsa-miR-106b-5p,10.0,1.0,7.0,6.0,24.0,25.0
hsa-miR-107,5.0,0.0,1.0,8.0,9.0,3.0
hsa-miR-10a-3p,2.0,0.0,1.0,0.0,6.0,1.0
hsa-miR-10a-5p,114.0,40.0,124.0,323.0,1737.0,2620.0
hsa-miR-10b-3p,0.0,0.0,2.0,0.0,7.0,7.0
hsa-miR-10b-5p,664.0,144.0,697.0,2152.0,13227.0,9897.0
hsa-miR-11401,0.0,0.0,0.0,1.0,2.0,1.0
hsa-miR-1180-3p,1.0,0.0,1.0,3.0,4.0,17.0
hsa-miR-1197,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-12136,1.0,0.0,2.0,0.0,0.0,1.0
hsa-miR-122-3p,0.0,0.0,1.0,0.0,1.0,2.0
hsa-miR-122-5p,284.0,6.0,1580.0,646.0,20594.0,22857.0
hsa-miR-1226-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-122b-5p,2.0,0.0,0.0,1.0,1.0,10.0
hsa-miR-124-3p,0.0,0.0,3.0,0.0,2.0,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-1246,208.0,54.0,111.0,98.0,444.0,321.0
hsa-miR-1248,0.0,0.0,2.0,0.0,4.0,0.0
hsa-miR-1249-3p,9.0,1.0,7.0,0.0,0.0,0.0
hsa-miR-1249-5p,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1250-5p,0.0,0.0,2.0,0.0,0.0,2.0
hsa-miR-1255a,0.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-125a-3p,2.0,0.0,10.0,18.0,11.0,9.0
hsa-miR-125a-5p,23.0,42.0,146.0,97.0,351.0,214.0
hsa-miR-125b-1-3p,0.0,0.0,4.0,1.0,4.0,4.0
hsa-miR-125b-5p,14.0,10.0,59.0,47.0,195.0,165.0
hsa-miR-126-3p,3953.0,452.0,3098.0,6261.0,17995.0,19041.0
hsa-miR-126-5p,7.0,3.0,23.0,10.0,33.0,56.0
hsa-miR-1260b,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1268a,3.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,1.0,3.0,6.0
hsa-miR-127-3p,179.0,12.0,112.0,110.0,534.0,512.0
hsa-miR-127-5p,1.0,0.0,2.0,1.0,6.0,5.0
hsa-miR-1271-5p,0.0,1.0,2.0,2.0,1.0,1.0
hsa-miR-1273h-3p,1.0,0.0,0.0,1.0,5.0,1.0
hsa-miR-1273h-5p,32.0,2.0,9.0,12.0,57.0,51.0
hsa-miR-1275,0.0,0.0,0.0,0.0,2.0,6.0
hsa-miR-1278,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-128-3p,453.0,70.0,440.0,1121.0,3762.0,2687.0
hsa-miR-1283,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-1285-3p,2.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1285-5p,336.0,20.0,78.0,172.0,841.0,251.0
hsa-miR-1286,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1287-5p,6.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-129-5p,12.0,1.0,12.0,2.0,15.0,42.0
hsa-miR-1290,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1291,1.0,0.0,2.0,2.0,1.0,5.0
hsa-miR-1292-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1293,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1294,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,1.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1297,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-1298-5p,1.0,0.0,5.0,8.0,2.0,1.0
hsa-miR-1299,0.0,3.0,0.0,0.0,4.0,2.0
hsa-miR-1301-3p,5.0,1.0,25.0,6.0,0.0,19.0
hsa-miR-1303,2.0,1.0,11.0,5.0,2.0,7.0
hsa-miR-1304-3p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,2.0,0.0,7.0,0.0
hsa-miR-1306-3p,12.0,0.0,0.0,10.0,32.0,27.0
hsa-miR-1306-5p,2.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-1307-3p,323.0,22.0,446.0,92.0,232.0,283.0
hsa-miR-1307-5p,3.0,0.0,15.0,1.0,12.0,10.0
hsa-miR-130a-3p,0.0,1.0,2.0,1.0,4.0,6.0
hsa-miR-130b-3p,0.0,0.0,8.0,3.0,20.0,18.0
hsa-miR-130b-5p,16.0,1.0,12.0,53.0,198.0,90.0
hsa-miR-132-3p,21.0,6.0,24.0,4.0,8.0,12.0
hsa-miR-132-5p,66.0,3.0,39.0,18.0,42.0,15.0
hsa-miR-1323,0.0,0.0,0.0,59.0,0.0,0.0
hsa-miR-133a-3p,106.0,16.0,4.0,13.0,7.0,25.0
hsa-miR-133a-5p,2.0,1.0,1.0,0.0,0.0,1.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-134-5p,2.0,0.0,2.0,0.0,6.0,12.0
hsa-miR-1343-3p,1.0,0.0,1.0,0.0,2.0,2.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,1.0,4.0
hsa-miR-135b-5p,2.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-136-3p,2.0,0.0,1.0,2.0,24.0,18.0
hsa-miR-136-5p,3.0,0.0,4.0,10.0,4.0,6.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,1.0,2.0
hsa-miR-137-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-139-3p,1.0,0.0,2.0,1.0,17.0,4.0
hsa-miR-139-5p,137.0,8.0,70.0,332.0,765.0,607.0
hsa-miR-140-3p,1740.0,62.0,198.0,275.0,469.0,579.0
hsa-miR-140-5p,38.0,28.0,71.0,14.0,48.0,35.0
hsa-miR-141-3p,0.0,0.0,0.0,1.0,0.0,5.0
hsa-miR-142-3p,35.0,31.0,58.0,41.0,87.0,64.0
hsa-miR-142-5p,156.0,50.0,167.0,120.0,557.0,459.0
hsa-miR-143-3p,1199.0,179.0,1025.0,1790.0,10698.0,12326.0
hsa-miR-143-5p,1.0,0.0,1.0,3.0,11.0,5.0
hsa-miR-144-3p,2.0,1.0,1.0,10.0,6.0,11.0
hsa-miR-144-5p,10.0,1.0,2.0,12.0,23.0,42.0
hsa-miR-145-3p,5.0,1.0,2.0,7.0,23.0,48.0
hsa-miR-145-5p,9.0,2.0,6.0,10.0,10.0,23.0
hsa-miR-1468-5p,0.0,1.0,0.0,2.0,7.0,4.0
hsa-miR-146a-3p,25.0,6.0,36.0,12.0,13.0,13.0
hsa-miR-146a-5p,8505.0,2560.0,7614.0,2041.0,4998.0,4499.0
hsa-miR-146b-3p,16.0,5.0,12.0,8.0,10.0,8.0
hsa-miR-146b-5p,2527.0,1382.0,6984.0,3349.0,8439.0,8001.0
hsa-miR-147b-3p,93.0,10.0,52.0,8.0,73.0,48.0
hsa-miR-147b-5p,0.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-148a-3p,10378.0,748.0,2066.0,11721.0,36767.0,38082.0
hsa-miR-148a-5p,8.0,0.0,6.0,4.0,3.0,7.0
